Time (s),ax,ay,az,gx,gy,gz
7.01782037,5.230950356,-11.11500072,1.009950042,0.6256250143,0.9956374764,-1.663200021
7.03782037,5.230950356,-11.11500072,1.009950042,0.6256250143,0.9956374764,-1.663200021
7.05782037,5.230950356,-11.11500072,1.009950042,0.6256250143,0.9956374764,-1.663200021
7.07782037,5.230950356,-11.11500072,1.009950042,0.6256250143,0.9956374764,-1.663200021
7.09782037,2.66505003,-7.458000183,-0.3100500107,-0.6705874801,1.077450037,0.03286249936
7.11782037,2.66505003,-7.458000183,-0.3100500107,-0.6705874801,1.077450037,0.03286249936
7.13782037,5.058000088,-10.08105087,-0.4830000103,-0.884537518,0.1897500008,0.9037874937
7.15782037,5.058000088,-10.08105087,-0.4830000103,-0.884537518,0.1897500008,0.9037874937
7.17782037,5.058000088,-10.08105087,-0.4830000103,-0.884537518,0.1897500008,0.9037874937
7.19782037,4.06305027,-11.5360508,0.9529500604,-0.6634374857,0.04702499881,0.4717625082
7.21782037,4.06305027,-11.5360508,0.9529500604,-0.6634374857,0.04702499881,0.4717625082
7.23782037,4.752000332,-12.05295086,1.834050059,-0.5218124986,0.4229499996,-0.1992374957
7.25782037,4.752000332,-12.05295086,1.834050059,-0.5218124986,0.4229499996,-0.1992374957
7.27782037,4.752000332,-12.05295086,1.834050059,-0.5218124986,0.4229499996,-0.1992374957
7.29782037,4.752000332,-12.05295086,1.834050059,-0.5218124986,0.4229499996,-0.1992374957
7.31782037,4.752000332,-12.05295086,1.834050059,-0.5218124986,0.4229499996,-0.1992374957
7.33782037,3.948000193,-16.47705078,-1.114050031,-0.2495625019,0.2905375063,-0.07878749818
7.35782037,3.948000193,-16.47705078,-1.114050031,-0.2495625019,0.2905375063,-0.07878749818
7.37782037,3.948000193,-16.47705078,-1.114050031,-0.2495625019,0.2905375063,-0.07878749818
7.39782037,3.948000193,-16.47705078,-1.114050031,-0.2495625019,0.2905375063,-0.07878749818
7.41782037,3.948000193,-16.47705078,-1.114050031,-0.2495625019,0.2905375063,-0.07878749818
7.43782037,5.689950466,-10.67505074,3.556950092,-1.31477499,0.408374995,0.498849988
7.45782037,5.689950466,-10.67505074,3.556950092,-1.31477499,0.408374995,0.498849988
7.47782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.49782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.51782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.53782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.55782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.57782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.59782037,3.009000063,-9.391950607,7.19505024,-0.04592499882,0.073012501,0.05293750018
7.61782037,3.544950247,-7.534050465,-1.248000026,0.709087491,-0.3222999871,-0.2142249942
7.63782037,3.544950247,-7.534050465,-1.248000026,0.709087491,-0.3222999871,-0.2142249942
7.65782037,3.544950247,-7.534050465,-1.248000026,0.709087491,-0.3222999871,-0.2142249942
7.67782037,1.744950056,-6.901950359,-0.4630500078,2.460287571,-1.459149957,0.1414874941
7.69782037,1.744950056,-6.901950359,-0.4630500078,2.460287571,-1.459149957,0.1414874941
7.71782037,-0.7810500264,-5.791950226,0.5700000525,0.06861250103,-0.6041749716,0.4456374943
7.73782037,-0.7810500264,-5.791950226,0.5700000525,0.06861250103,-0.6041749716,0.4456374943
7.75782037,-0.7810500264,-5.791950226,0.5700000525,0.06861250103,-0.6041749716,0.4456374943
7.77782037,-0.7810500264,-5.791950226,0.5700000525,0.06861250103,-0.6041749716,0.4456374943
7.79782037,-0.7810500264,-5.791950226,0.5700000525,0.06861250103,-0.6041749716,0.4456374943
7.81782037,1.95600009,-1.597950101,-1.324950099,0.06861250103,-0.6041749716,0.4456374943
7.83782037,1.95600009,-1.597950101,-1.324950099,0.06861250103,-0.6041749716,0.4456374943
7.85782037,7.891950607,-16.80195045,0.07200000435,0.06861250103,-0.6041749716,0.4456374943
7.85782037,7.891950607,-16.80195045,0.07200000435,0.06861250103,-0.6041749716,0.4456374943
7.89782037,7.891950607,-16.80195045,0.07200000435,0.06861250103,-0.6041749716,0.4456374943
7.91782037,7.969050407,-20.15400124,-1.842000127,-0.494312495,-0.06503749639,-1.259087443
7.93782037,7.969050407,-20.15400124,-1.842000127,-0.494312495,-0.06503749639,-1.259087443
7.95782037,6.322050095,-5.101950169,1.048050046,-0.339212507,0.4068624973,-1.124199986
7.97782037,6.322050095,-5.101950169,1.048050046,-0.339212507,0.4068624973,-1.124199986
7.99782037,6.322050095,-5.101950169,1.048050046,-0.339212507,0.4068624973,-1.124199986
8.01782037,6.322050095,-5.101950169,1.048050046,-0.339212507,0.4068624973,-1.124199986
8.03782037,6.322050095,-5.101950169,1.048050046,-0.339212507,0.4068624973,-1.124199986
8.05782037,1.55400002,-7.840950489,2.33100009,-0.339212507,0.4068624973,-1.124199986
8.07782037,1.55400002,-7.840950489,2.33100009,-0.339212507,0.4068624973,-1.124199986
8.09782037,1.55400002,-7.840950489,2.33100009,-0.339212507,0.4068624973,-1.124199986
8.11782037,1.55400002,-7.840950489,2.33100009,-0.339212507,0.4068624973,-1.124199986
8.13782037,1.55400002,-7.840950489,2.33100009,-0.339212507,0.4068624973,-1.124199986
8.15782037,2.397000074,-7.783050537,0.109950006,0.1465750039,0.7111499906,0.5432624817
8.17782037,2.397000074,-7.783050537,0.109950006,0.1465750039,0.7111499906,0.5432624817
8.19782037,3.277050257,-8.281050682,0.5700000525,0.1498750001,0.2916375101,0.7672500014
8.21782037,3.277050257,-8.281050682,0.5700000525,0.1498750001,0.2916375101,0.7672500014
8.23782037,3.277050257,-8.281050682,0.5700000525,0.1498750001,0.2916375101,0.7672500014
8.25782037,5.287950039,-10.34895039,0.4549500346,-0.06173750013,-0.1703625023,0.8555250168
8.27782037,5.287950039,-10.34895039,0.4549500346,-0.06173750013,-0.1703625023,0.8555250168
8.29782037,3.736950159,-10.63605022,1.35495007,-0.6114624739,0.2932874858,0.154687494
8.31782037,3.736950159,-10.63605022,1.35495007,-0.6114624739,0.2932874858,0.154687494
8.33782037,2.205000162,-10.67505074,0.4549500346,-0.6050000191,0.5044875145,-0.1696749926
8.35782037,2.205000162,-10.67505074,0.4549500346,-0.6050000191,0.5044875145,-0.1696749926
8.37782037,2.205000162,-10.67505074,0.4549500346,-0.6050000191,0.5044875145,-0.1696749926
8.39782037,3.640950203,-15.67305088,-3.240000248,-0.05596249923,0.09171249717,0.02653750032
8.41782037,3.640950203,-15.67305088,-3.240000248,-0.05596249923,0.09171249717,0.02653750032
8.43782037,3.640950203,-15.67305088,-3.240000248,-0.05596249923,0.09171249717,0.02653750032
8.45782037,3.640950203,-15.67305088,-3.240000248,-0.05596249923,0.09171249717,0.02653750032
8.47782037,3.640950203,-15.67305088,-3.240000248,-0.05596249923,0.09171249717,0.02653750032
8.49782037,3.430950165,-12.39795017,-8.677950859,-0.5161749721,0.04001250118,0.1388749927
8.51782037,3.430950165,-12.39795017,-8.677950859,-0.5161749721,0.04001250118,0.1388749927
8.53782037,5.479950428,-10.84695053,7.080000401,-1.609300017,0.2613874972,0.3148750067
8.55782037,5.479950428,-10.84695053,7.080000401,-1.609300017,0.2613874972,0.3148750067
8.57782037,5.479950428,-10.84695053,7.080000401,-1.609300017,0.2613874972,0.3148750067
8.59782037,5.479950428,-10.84695053,7.080000401,-1.609300017,0.2613874972,0.3148750067
8.61782037,5.479950428,-10.84695053,7.080000401,-1.609300017,0.2613874972,0.3148750067
8.63782037,2.530950069,-10.56000042,-8.812050819,1.088037491,-0.5142499804,-0.2155999988
8.65782037,2.530950069,-10.56000042,-8.812050819,1.088037491,-0.5142499804,-0.2155999988
8.67782037,0.9220500588,-8.473050117,2.772000074,0.02804999985,-0.07906249911,-0.3634124994
8.69782037,0.9220500588,-8.473050117,2.772000074,0.02804999985,-0.07906249911,-0.3634124994
8.71782037,0.9220500588,-8.473050117,2.772000074,0.02804999985,-0.07906249911,-0.3634124994
8.73782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.75782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.77782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.79782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.81782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.83782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.85782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.87782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.89782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.91782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.93782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.95782037,2.875050068,-6.270000458,-1.708050132,1.36413753,-1.185250044,0.1952500045
8.97782037,6.30300045,-8.644950867,4.054950237,-1.259775043,-0.6073374748,-0.3638249934
8.99782037,6.30300045,-8.644950867,4.054950237,-1.259775043,-0.6073374748,-0.3638249934
9.01782037,9.865050316,-29.8240509,-1.497000098,1.833699942,-0.7794874907,-1.092299938
9.03782037,9.865050316,-29.8240509,-1.497000098,1.833699942,-0.7794874907,-1.092299938
9.05782037,9.865050316,-29.8240509,-1.497000098,1.833699942,-0.7794874907,-1.092299938
9.07782037,4.254000187,-4.030050278,-1.191000104,1.681212544,-0.5119125247,-0.158950001
9.09782037,4.254000187,-4.030050278,-1.191000104,1.681212544,-0.5119125247,-0.158950001
9.11782037,4.924050331,-11.32605076,1.585050106,1.036887527,0.4295499921,-1.230350018
9.13782037,4.924050331,-11.32605076,1.585050106,1.036887527,0.4295499921,-1.230350018
9.15782037,4.924050331,-11.32605076,1.585050106,1.036887527,0.4295499921,-1.230350018
9.17782037,4.924050331,-11.32605076,1.585050106,1.036887527,0.4295499921,-1.230350018
9.19782037,4.924050331,-11.32605076,1.585050106,1.036887527,0.4295499921,-1.230350018
9.21782037,1.209000111,-6.136050224,1.450950027,0.5494499803,0.6737499833,-0.1381874979
9.23782037,1.209000111,-6.136050224,1.450950027,0.5494499803,0.6737499833,-0.1381874979
9.25782037,1.209000111,-6.136050224,1.450950027,0.5494499803,0.6737499833,-0.1381874979
9.27782037,1.209000111,-6.136050224,1.450950027,0.5494499803,0.6737499833,-0.1381874979
9.29782037,1.209000111,-6.136050224,1.450950027,0.5494499803,0.6737499833,-0.1381874979
9.31782037,2.185950041,-8.395950317,1.08705008,-1.55704999,1.181262493,-0.116187498
9.33782037,2.185950041,-8.395950317,1.08705008,-1.55704999,1.181262493,-0.116187498
9.35782037,3.583950281,-8.913000107,-0.1380000114,-1.291537523,0.2431000024,0.9794124961
9.37782037,3.583950281,-8.913000107,-0.1380000114,-1.291537523,0.2431000024,0.9794124961
9.39782037,3.583950281,-8.913000107,-0.1380000114,-1.291537523,0.2431000024,0.9794124961
9.41782037,3.583950281,-8.913000107,-0.1380000114,-1.291537523,0.2431000024,0.9794124961
9.43782037,3.583950281,-8.913000107,-0.1380000114,-1.291537523,0.2431000024,0.9794124961
9.45782037,3.69900012,-10.04295063,0.7609500289,-0.8975999951,0.4441249967,-0.1700875014
9.47782037,3.69900012,-10.04295063,0.7609500289,-0.8975999951,0.4441249967,-0.1700875014
9.49782037,3.603000164,-12.72405052,-1.038000107,-0.9684125185,0.7239375114,-0.3804624975
9.51782037,3.603000164,-12.72405052,-1.038000107,-0.9684125185,0.7239375114,-0.3804624975
9.53782037,3.603000164,-12.72405052,-1.038000107,-0.9684125185,0.7239375114,-0.3804624975
9.55782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.57782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.59782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.61782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.63782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.65782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.67782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.69782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.71782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.73782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.75782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.77782037,3.162000179,-14.37105083,0.5509500504,-0.6597250104,0.5788750052,-0.2340250015
9.79782037,5.001000404,-8.146950722,3.117000103,1.353412509,-0.6903874874,-0.2987875044
9.81782037,5.001000404,-8.146950722,3.117000103,1.353412509,-0.6903874874,-0.2987875044
9.83782037,3.334950209,-8.3770504,-2.512050152,0.4284499884,0.03313750029,-0.7548750043
9.85782037,3.334950209,-8.3770504,-2.512050152,0.4284499884,0.03313750029,-0.7548750043
9.87782037,3.334950209,-8.3770504,-2.512050152,0.4284499884,0.03313750029,-0.7548750043
9.89782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
9.91782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
9.93782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
9.95782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
9.97782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
9.99782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
10.01782037,2.550000191,-10.04295063,3.901950121,0.4827624857,0.1295250058,-1.054212451
10.03782037,0.1750500053,-4.011000156,0.2059500068,-1.02987504,-0.3888500035,0.6155874729
10.05782037,0.1750500053,-4.011000156,0.2059500068,-1.02987504,-0.3888500035,0.6155874729
10.07782037,0.1750500053,-4.011000156,0.2059500068,-1.02987504,-0.3888500035,0.6155874729
10.09782037,0.1750500053,-4.011000156,0.2059500068,-1.02987504,-0.3888500035,0.6155874729
10.11782037,0.1750500053,-4.011000156,0.2059500068,-1.02987504,-0.3888500035,0.6155874729
10.13782037,0.9799500704,-3.321000099,-3.144000053,-0.4092000127,-0.5185124874,0.3166624904
10.15782037,0.9799500704,-3.321000099,-3.144000053,-0.4092000127,-0.5185124874,0.3166624904
10.17782037,12.583951,-22.08795166,-12.06795025,-1.572862506,-0.1601874977,-1.231449962
10.19782037,12.583951,-22.08795166,-12.06795025,-1.572862506,-0.1601874977,-1.231449962
10.21782037,4.157999992,-20.23005104,9.129000664,0.1768250018,-0.3170749843,-0.2410375029
10.21782037,4.157999992,-20.23005104,9.129000664,0.1768250018,-0.3170749843,-0.2410375029
10.25782037,4.157999992,-20.23005104,9.129000664,0.1768250018,-0.3170749843,-0.2410375029
10.27782037,5.997000217,-8.893950462,2.293050051,-0.9510874748,0.4553999901,-1.283562541
10.29782037,5.997000217,-8.893950462,2.293050051,-0.9510874748,0.4553999901,-1.283562541
10.31782037,5.997000217,-8.893950462,2.293050051,-0.9510874748,0.4553999901,-1.283562541
10.33782037,5.997000217,-8.893950462,2.293050051,-0.9510874748,0.4553999901,-1.283562541
10.35782037,5.997000217,-8.893950462,2.293050051,-0.9510874748,0.4553999901,-1.283562541
10.37782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.39782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.41782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.43782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.45782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.47782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.49782037,1.055999994,-7.228050232,1.75695014,0.464612484,0.5179625154,0.07919999957
10.51782037,5.077050209,-8.932050705,1.009950042,0.8728500009,-0.6799374819,1.104400039
10.53782037,5.077050209,-8.932050705,1.009950042,0.8728500009,-0.6799374819,1.104400039
10.55782037,5.077050209,-8.932050705,1.009950042,0.8728500009,-0.6799374819,1.104400039
10.57782037,5.077050209,-8.932050705,1.009950042,0.8728500009,-0.6799374819,1.104400039
10.59782037,5.077050209,-8.932050705,1.009950042,0.8728500009,-0.6799374819,1.104400039
10.61782037,3.201000214,-9.334050179,0.7990500331,-0.1193500012,-0.2079000026,-0.4602124989
10.63782037,3.201000214,-9.334050179,0.7990500331,-0.1193500012,-0.2079000026,-0.4602124989
10.65782037,3.201000214,-9.334050179,0.7990500331,-0.1193500012,-0.2079000026,-0.4602124989
10.67782037,3.201000214,-9.334050179,0.7990500331,-0.1193500012,-0.2079000026,-0.4602124989
10.69782037,3.201000214,-9.334050179,0.7990500331,-0.1193500012,-0.2079000026,-0.4602124989
10.71782037,1.036949992,-12.41700077,1.564950109,0.3539249897,-0.6613749862,0.08855000138
10.73782037,1.036949992,-12.41700077,1.564950109,0.3539249897,-0.6613749862,0.08855000138
10.75782037,2.491950035,-16.26600075,0.4740000367,0.5825874805,-1.032762527,0.7416750193
10.77782037,2.491950035,-16.26600075,0.4740000367,0.5825874805,-1.032762527,0.7416750193
10.79782037,2.491950035,-16.26600075,0.4740000367,0.5825874805,-1.032762527,0.7416750193
10.81782037,2.491950035,-16.26600075,0.4740000367,0.5825874805,-1.032762527,0.7416750193
10.83782037,2.491950035,-16.26600075,0.4740000367,0.5825874805,-1.032762527,0.7416750193
10.85782037,3.316050053,-9.660000801,-3.622950077,-0.2479124963,-0.4632374942,0.8339374661
