"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.445782037E1,4.693950176E0,-9.085050583E0,8.380500674E-1
3.447782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.449782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.451782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.453782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.455782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.457782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.459782037E1,3.162000179E0,-9.487950325E0,1.603950024E0
3.461782037E1,8.650500178E-1,-9.583050728E0,1.480500102E-1
3.463782037E1,8.650500178E-1,-9.583050728E0,1.480500102E-1
3.465782037E1,8.650500178E-1,-9.583050728E0,1.480500102E-1
3.467782037E1,3.297000170E0,-1.011900043E1,1.258950114E0
3.469782037E1,3.297000170E0,-1.011900043E1,1.258950114E0
3.471782037E1,3.297000170E0,-1.011900043E1,1.258950114E0
3.473782037E1,3.297000170E0,-1.011900043E1,1.258950114E0
3.475782037E1,3.297000170E0,-1.011900043E1,1.258950114E0
3.477782037E1,3.142950058E0,-1.350900078E1,2.121000051E0
3.479782037E1,3.142950058E0,-1.350900078E1,2.121000051E0
3.481782037E1,3.430950165E0,-1.691700172E1,-6.550500393E-1
3.483782037E1,3.430950165E0,-1.691700172E1,-6.550500393E-1
3.485782037E1,3.430950165E0,-1.691700172E1,-6.550500393E-1
3.487782037E1,3.430950165E0,-1.691700172E1,-6.550500393E-1
3.489782037E1,3.430950165E0,-1.691700172E1,-6.550500393E-1
3.491782037E1,9.220500588E-1,-8.358000755E0,3.589500189E-1
3.493782037E1,9.220500588E-1,-8.358000755E0,3.589500189E-1
3.495782037E1,3.852000237E0,-9.315000534E0,-3.870000243E-1
3.497782037E1,3.852000237E0,-9.315000534E0,-3.870000243E-1
3.499782037E1,3.852000237E0,-9.315000534E0,-3.870000243E-1
3.501782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
3.503782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
3.505782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
3.507782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
3.509782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
3.511782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
3.513782037E1,4.752000332E0,-1.034895039E1,2.140050173E0
