"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.277820370E0,-1.874125004E-1,1.223199964E0,4.996750057E-1
1.297820370E0,-1.874125004E-1,1.223199964E0,4.996750057E-1
1.317820370E0,-1.874125004E-1,1.223199964E0,4.996750057E-1
1.337820370E0,-1.874125004E-1,1.223199964E0,4.996750057E-1
1.357820370E0,-1.988250017E-1,7.942000031E-1,4.525125027E-1
1.377820370E0,-1.988250017E-1,7.942000031E-1,4.525125027E-1
1.397820370E0,-1.988250017E-1,7.942000031E-1,4.525125027E-1
1.417820370E0,-1.988250017E-1,7.942000031E-1,4.525125027E-1
1.437820370E0,-1.988250017E-1,7.942000031E-1,4.525125027E-1
1.457820370E0,-1.183874980E-1,-1.196250021E-1,5.471125245E-1
1.477820370E0,-1.183874980E-1,-1.196250021E-1,5.471125245E-1
1.497820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.517820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.537820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.557820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.577820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.597820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.617820370E0,-4.619999975E-2,-4.107125103E-1,5.746124983E-1
1.637820370E0,8.964999765E-2,-6.751250029E-1,6.615124941E-1
1.657820370E0,8.964999765E-2,-6.751250029E-1,6.615124941E-1
1.677820370E0,8.964999765E-2,-6.751250029E-1,6.615124941E-1
1.697820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.717820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.737820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.757820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.777820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.797820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.817820370E0,1.095874980E-1,-6.645374894E-1,5.607249737E-1
1.837820370E0,1.518000066E-1,-4.720374942E-1,4.316124916E-1
1.857820370E0,1.518000066E-1,-4.720374942E-1,4.316124916E-1
1.877820370E0,1.518000066E-1,-4.720374942E-1,4.316124916E-1
1.897820370E0,1.518000066E-1,-4.720374942E-1,4.316124916E-1
1.917820370E0,1.518000066E-1,-4.720374942E-1,4.316124916E-1
1.937820370E0,2.404875010E-1,-6.258999705E-1,1.185387492E0
1.957820370E0,2.404875010E-1,-6.258999705E-1,1.185387492E0
1.977820370E0,2.404875010E-1,-6.258999705E-1,1.185387492E0
1.997820370E0,2.404875010E-1,-6.258999705E-1,1.185387492E0
2.017820370E0,2.404875010E-1,-6.258999705E-1,1.185387492E0
2.037820370E0,4.123624861E-1,-1.926512480E0,1.268162489E0
2.057820370E0,4.123624861E-1,-1.926512480E0,1.268162489E0
2.077820370E0,4.123624861E-1,-1.926512480E0,1.268162489E0
2.077820370E0,4.485250115E-1,-2.150637388E0,8.690000176E-1
2.117820370E0,4.485250115E-1,-2.150637388E0,8.690000176E-1
2.137820370E0,4.485250115E-1,-2.150637388E0,8.690000176E-1
2.157820370E0,4.485250115E-1,-2.150637388E0,8.690000176E-1
2.177820370E0,4.276250005E-1,-2.147062540E0,5.090249777E-1
2.197820370E0,4.276250005E-1,-2.147062540E0,5.090249777E-1
2.217820370E0,4.276250005E-1,-2.147062540E0,5.090249777E-1
2.237820370E0,4.276250005E-1,-2.147062540E0,5.090249777E-1
2.257820370E0,4.276250005E-1,-2.147062540E0,5.090249777E-1
2.277820370E0,5.946875215E-1,-1.719162464E0,1.130524993E0
2.297820370E0,5.946875215E-1,-1.719162464E0,1.130524993E0
2.317820370E0,4.218499959E-1,-1.412537456E0,8.205999732E-1
2.337820370E0,4.218499959E-1,-1.412537456E0,8.205999732E-1
2.357820370E0,4.218499959E-1,-1.412537456E0,8.205999732E-1
2.377820370E0,4.218499959E-1,-1.412537456E0,8.205999732E-1
2.397820370E0,4.218499959E-1,-1.412537456E0,8.205999732E-1
2.417820370E0,5.156250000E-1,-8.106999993E-1,9.356874824E-1
2.437820370E0,5.156250000E-1,-8.106999993E-1,9.356874824E-1
2.457820370E0,5.137000084E-1,-4.874374866E-1,7.530875206E-1
2.477820370E0,5.137000084E-1,-4.874374866E-1,7.530875206E-1
2.497820370E0,5.137000084E-1,-4.874374866E-1,7.530875206E-1
2.517820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.537820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.557820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.577820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.597820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.617820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.637820370E0,4.211624861E-1,-1.915374994E-1,3.213374913E-1
2.657820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.677820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.697820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.717820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.737820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.757820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.777820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.797820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.817820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.837820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.857820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.877820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.897820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.917820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.937820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.957820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.977820370E0,-8.648750186E-1,-5.346000195E-1,-4.435749948E-1
2.997820370E0,-1.398375034E-1,-1.087625027E-1,9.062625170E-1
3.017820370E0,-1.398375034E-1,-1.087625027E-1,9.062625170E-1
3.037820370E0,-1.398375034E-1,-1.087625027E-1,9.062625170E-1
3.057820370E0,-1.398375034E-1,-1.087625027E-1,9.062625170E-1
3.077820370E0,-1.398375034E-1,-1.087625027E-1,9.062625170E-1
3.097820370E0,2.311374992E-1,3.363249898E-1,7.770124674E-1
3.117820370E0,2.311374992E-1,3.363249898E-1,7.770124674E-1
3.137820370E0,4.584249854E-1,1.065625027E-1,1.204637527E0
3.157820370E0,4.584249854E-1,1.065625027E-1,1.204637527E0
3.177820370E0,4.584249854E-1,1.065625027E-1,1.204637527E0
3.197820370E0,4.584249854E-1,1.065625027E-1,1.204637527E0
3.217820370E0,4.584249854E-1,1.065625027E-1,1.204637527E0
3.237820370E0,2.617999911E-1,7.521250099E-2,9.878000021E-1
3.257820370E0,2.617999911E-1,7.521250099E-2,9.878000021E-1
3.277820370E0,5.953750014E-2,-1.292499993E-2,9.299125075E-1
3.297820370E0,5.953750014E-2,-1.292499993E-2,9.299125075E-1
3.317820370E0,5.953750014E-2,-1.292499993E-2,9.299125075E-1
3.337820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.357820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.377820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.397820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.417820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.437820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.457820370E0,-7.122500241E-2,2.051499933E-1,3.103374839E-1
3.477820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.497820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.517820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.537820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.557820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.577820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.597820370E0,-1.160499975E-1,1.512499992E-2,4.683249891E-1
3.617820370E0,-1.055999994E-1,-9.019999951E-2,3.232625127E-1
3.617820370E0,-1.055999994E-1,-9.019999951E-2,3.232625127E-1
3.657820370E0,-1.055999994E-1,-9.019999951E-2,3.232625127E-1
3.677820370E0,-1.055999994E-1,-9.019999951E-2,3.232625127E-1
3.697820370E0,-1.055999994E-1,-9.019999951E-2,3.232625127E-1
3.717820370E0,1.007874981E-1,-4.193750024E-1,9.817499667E-2
3.737820370E0,1.007874981E-1,-4.193750024E-1,9.817499667E-2
3.757820370E0,1.007874981E-1,-4.193750024E-1,9.817499667E-2
3.777820370E0,1.007874981E-1,-4.193750024E-1,9.817499667E-2
3.797820370E0,1.007874981E-1,-4.193750024E-1,9.817499667E-2
3.817820370E0,9.267500043E-2,-3.933874965E-1,1.141249947E-2
3.837820370E0,9.267500043E-2,-3.933874965E-1,1.141249947E-2
3.857820370E0,9.267500043E-2,-3.933874965E-1,1.141249947E-2
3.877820370E0,9.267500043E-2,-3.933874965E-1,1.141249947E-2
3.897820370E0,9.267500043E-2,-3.933874965E-1,1.141249947E-2
3.917820370E0,5.884999782E-2,-4.569124877E-1,2.393874973E-1
3.937820370E0,5.884999782E-2,-4.569124877E-1,2.393874973E-1
3.957820370E0,-3.448500037E-1,-2.492875010E-1,1.304875016E-1
3.977820370E0,-3.448500037E-1,-2.492875010E-1,1.304875016E-1
3.997820370E0,-3.448500037E-1,-2.492875010E-1,1.304875016E-1
4.017820370E0,-3.448500037E-1,-2.492875010E-1,1.304875016E-1
4.037820370E0,-3.448500037E-1,-2.492875010E-1,1.304875016E-1
4.057820370E0,-4.221250117E-1,6.407500058E-2,4.265249968E-1
4.077820370E0,-4.221250117E-1,6.407500058E-2,4.265249968E-1
4.097820370E0,-4.221250117E-1,6.407500058E-2,4.265249968E-1
4.117820370E0,-4.221250117E-1,6.407500058E-2,4.265249968E-1
4.137820370E0,-4.221250117E-1,6.407500058E-2,4.265249968E-1
4.157820370E0,-7.479999959E-2,2.923249900E-1,7.114250064E-1
4.177820370E0,-7.479999959E-2,2.923249900E-1,7.114250064E-1
4.197820370E0,-1.264999993E-2,2.012999952E-1,7.925499678E-1
4.217820370E0,-1.264999993E-2,2.012999952E-1,7.925499678E-1
4.237820370E0,-1.264999993E-2,2.012999952E-1,7.925499678E-1
4.257820370E0,-1.264999993E-2,2.012999952E-1,7.925499678E-1
4.277820370E0,-1.264999993E-2,2.012999952E-1,7.925499678E-1
4.297820370E0,-5.541250110E-2,-1.643124968E-1,6.711375117E-1
4.317820370E0,-5.541250110E-2,-1.643124968E-1,6.711375117E-1
4.337820370E0,-5.541250110E-2,-1.643124968E-1,6.711375117E-1
4.357820370E0,-5.541250110E-2,-1.643124968E-1,6.711375117E-1
4.377820370E0,-5.541250110E-2,-1.643124968E-1,6.711375117E-1
4.397820370E0,-1.912624985E-1,-3.997125030E-1,2.932874858E-1
4.417820370E0,-1.912624985E-1,-3.997125030E-1,2.932874858E-1
4.437820370E0,-1.120624989E-1,-5.622375011E-1,2.752749920E-1
4.457820370E0,-1.120624989E-1,-5.622375011E-1,2.752749920E-1
4.477820370E0,-1.120624989E-1,-5.622375011E-1,2.752749920E-1
4.497820370E0,-1.120624989E-1,-5.622375011E-1,2.752749920E-1
4.517820370E0,-1.120624989E-1,-5.622375011E-1,2.752749920E-1
4.537820370E0,2.850374877E-1,-8.254125118E-1,1.601874977E-1
4.557820370E0,2.850374877E-1,-8.254125118E-1,1.601874977E-1
4.577820370E0,2.850374877E-1,-8.254125118E-1,1.601874977E-1
4.597820370E0,2.850374877E-1,-8.254125118E-1,1.601874977E-1
4.617820370E0,2.850374877E-1,-8.254125118E-1,1.601874977E-1
4.637820370E0,-4.712125063E-1,-1.589500010E-1,-5.059999973E-2
4.657820370E0,-4.712125063E-1,-1.589500010E-1,-5.059999973E-2
4.677820370E0,-2.569875121E-1,-1.032624990E-1,-1.275999993E-1
4.697820370E0,-2.569875121E-1,-1.032624990E-1,-1.275999993E-1
4.717820370E0,-2.569875121E-1,-1.032624990E-1,-1.275999993E-1
4.737820370E0,-1.435499936E-1,-1.472624987E-1,5.555000156E-2
4.757820370E0,-1.435499936E-1,-1.472624987E-1,5.555000156E-2
4.777820370E0,1.225124970E-1,-1.920875013E-1,3.328875005E-1
4.797820370E0,1.225124970E-1,-1.920875013E-1,3.328875005E-1
4.817820370E0,8.808249831E-1,-5.116375089E-1,3.948999941E-1
4.837820370E0,8.808249831E-1,-5.116375089E-1,3.948999941E-1
4.857820370E0,8.808249831E-1,-5.116375089E-1,3.948999941E-1
4.877820370E0,1.135749936E0,-3.525500000E-1,1.769624949E-1
4.897820370E0,1.135749936E0,-3.525500000E-1,1.769624949E-1
4.917820370E0,1.135749936E0,-3.525500000E-1,1.769624949E-1
4.937820370E0,1.135749936E0,-3.525500000E-1,1.769624949E-1
4.957820370E0,1.135749936E0,-3.525500000E-1,1.769624949E-1
4.977820370E0,2.171124965E-1,9.063999653E-1,-7.986000180E-1
4.997820370E0,2.171124965E-1,9.063999653E-1,-7.986000180E-1
5.017820370E0,-2.561624944E-1,1.149087548E0,-9.987999797E-1
5.037820370E0,-2.561624944E-1,1.149087548E0,-9.987999797E-1
5.057820370E0,-2.561624944E-1,1.149087548E0,-9.987999797E-1
5.077820370E0,-2.561624944E-1,1.149087548E0,-9.987999797E-1
5.097820370E0,-2.561624944E-1,1.149087548E0,-9.987999797E-1
5.117820370E0,-1.134237528E0,8.801375031E-1,-6.732000113E-1
5.137820370E0,-1.134237528E0,8.801375031E-1,-6.732000113E-1
5.157820370E0,-9.703375101E-1,5.384500027E-1,-4.259749949E-1
5.177820370E0,-9.703375101E-1,5.384500027E-1,-4.259749949E-1
5.197820370E0,-9.703375101E-1,5.384500027E-1,-4.259749949E-1
5.217820370E0,3.327500075E-2,-3.815625012E-1,1.780624986E-1
5.237820370E0,3.327500075E-2,-3.815625012E-1,1.780624986E-1
5.257820370E0,5.761250108E-2,-5.880874991E-1,1.313125044E-1
5.277820370E0,5.761250108E-2,-5.880874991E-1,1.313125044E-1
5.297820370E0,5.761250108E-2,-5.880874991E-1,1.313125044E-1
5.317820370E0,5.761250108E-2,-5.880874991E-1,1.313125044E-1
5.337820370E0,5.761250108E-2,-5.880874991E-1,1.313125044E-1
5.357820370E0,6.595875025E-1,-8.193625212E-1,-3.462249935E-1
5.377820370E0,6.595875025E-1,-8.193625212E-1,-3.462249935E-1
5.397820370E0,6.595875025E-1,-8.193625212E-1,-3.462249935E-1
5.417820370E0,6.595875025E-1,-8.193625212E-1,-3.462249935E-1
5.437820370E0,6.595875025E-1,-8.193625212E-1,-3.462249935E-1
5.457820370E0,-1.819124967E-1,-1.567499936E-1,-1.491874933E0
5.477820370E0,-1.819124967E-1,-1.567499936E-1,-1.491874933E0
5.497820370E0,6.191624999E-1,-1.304462552E0,-9.294999838E-1
5.517820370E0,6.191624999E-1,-1.304462552E0,-9.294999838E-1
5.537820370E0,6.191624999E-1,-1.304462552E0,-9.294999838E-1
5.557820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.577820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.597820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.617820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.637820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.657820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.677820370E0,5.205749869E-1,-1.646700025E0,-6.762250066E-1
5.697820370E0,-1.932150006E0,-7.469000220E-1,2.440624982E-1
5.717820370E0,-1.932150006E0,-7.469000220E-1,2.440624982E-1
5.737820370E0,-1.642437458E0,1.430000067E-1,-3.301374912E-1
5.757820370E0,-1.642437458E0,1.430000067E-1,-3.301374912E-1
5.777820370E0,-1.642437458E0,1.430000067E-1,-3.301374912E-1
5.797820370E0,-3.459500074E-1,3.470500112E-1,7.301250100E-2
5.817820370E0,-3.459500074E-1,3.470500112E-1,7.301250100E-2
5.837820370E0,6.274124980E-1,5.202999711E-1,1.467124969E-1
5.857820370E0,6.274124980E-1,5.202999711E-1,1.467124969E-1
5.877820370E0,6.274124980E-1,5.202999711E-1,1.467124969E-1
5.897820370E0,6.274124980E-1,5.202999711E-1,1.467124969E-1
5.917820370E0,6.274124980E-1,5.202999711E-1,1.467124969E-1
5.937820370E0,9.821624756E-1,6.839249730E-1,7.562499959E-3
5.957820370E0,9.821624756E-1,6.839249730E-1,7.562499959E-3
5.977820370E0,9.821624756E-1,6.839249730E-1,7.562499959E-3
5.997820370E0,9.821624756E-1,6.839249730E-1,7.562499959E-3
6.017820370E0,9.821624756E-1,6.839249730E-1,7.562499959E-3
6.037820370E0,5.308874846E-1,6.393750012E-2,2.213750035E-2
6.057820370E0,5.308874846E-1,6.393750012E-2,2.213750035E-2
6.077820370E0,-3.778499961E-1,2.631750107E-1,-6.682500243E-2
6.097820370E0,-3.778499961E-1,2.631750107E-1,-6.682500243E-2
6.117820370E0,-3.778499961E-1,2.631750107E-1,-6.682500243E-2
6.137820370E0,-3.778499961E-1,2.631750107E-1,-6.682500243E-2
6.157820370E0,-3.778499961E-1,2.631750107E-1,-6.682500243E-2
6.177820370E0,1.948374957E-1,-4.591124952E-1,3.117125034E-1
6.197820370E0,1.948374957E-1,-4.591124952E-1,3.117125034E-1
6.217820370E0,1.948374957E-1,-4.591124952E-1,3.117125034E-1
6.237820370E0,1.948374957E-1,-4.591124952E-1,3.117125034E-1
6.257820370E0,1.948374957E-1,-4.591124952E-1,3.117125034E-1
6.277820370E0,-5.202999711E-1,2.564375103E-1,7.369999588E-2
6.297820370E0,-5.202999711E-1,2.564375103E-1,7.369999588E-2
6.317820370E0,-9.391250014E-1,4.999499917E-1,7.562500238E-2
6.337820370E0,-9.391250014E-1,4.999499917E-1,7.562500238E-2
6.357820370E0,-9.391250014E-1,4.999499917E-1,7.562500238E-2
6.377820370E0,3.312374949E-1,1.215500012E-1,-3.720749915E-1
6.397820370E0,3.312374949E-1,1.215500012E-1,-3.720749915E-1
6.417820370E0,2.281125039E-1,-2.144999988E-2,-1.926375031E-1
6.437820370E0,2.281125039E-1,-2.144999988E-2,-1.926375031E-1
6.457820370E0,2.281125039E-1,-2.144999988E-2,-1.926375031E-1
6.477820370E0,2.281125039E-1,-2.144999988E-2,-1.926375031E-1
6.497820370E0,2.281125039E-1,-2.144999988E-2,-1.926375031E-1
6.517820370E0,9.871125221E-1,-6.978124976E-1,-2.343000025E-1
6.537820370E0,9.871125221E-1,-6.978124976E-1,-2.343000025E-1
6.557820370E0,9.871125221E-1,-6.978124976E-1,-2.343000025E-1
6.577820370E0,9.871125221E-1,-6.978124976E-1,-2.343000025E-1
6.597820370E0,9.871125221E-1,-6.978124976E-1,-2.343000025E-1
6.617820370E0,-2.847625017E-1,-6.480374932E-1,2.755500078E-1
6.637820370E0,-2.847625017E-1,-6.480374932E-1,2.755500078E-1
6.657820370E0,-2.226125002E-1,-1.074699998E0,5.321249962E-1
6.677820370E0,-2.226125002E-1,-1.074699998E0,5.321249962E-1
6.697820370E0,-2.226125002E-1,-1.074699998E0,5.321249962E-1
6.717820370E0,-2.226125002E-1,-1.074699998E0,5.321249962E-1
6.737820370E0,-2.226125002E-1,-1.074699998E0,5.321249962E-1
6.757820370E0,-7.002875209E-1,-1.065899968E0,2.758249938E-1
6.777820370E0,-7.002875209E-1,-1.065899968E0,2.758249938E-1
6.797820370E0,1.002650023E0,-7.851250172E-1,-6.242499948E-1
6.817820370E0,1.002650023E0,-7.851250172E-1,-6.242499948E-1
6.837820370E0,1.002650023E0,-7.851250172E-1,-6.242499948E-1
6.857820370E0,1.100824952E0,-1.241625026E-1,-5.175499916E-1
6.877820370E0,1.100824952E0,-1.241625026E-1,-5.175499916E-1
6.897820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
6.917820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
6.937820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
6.957820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
6.977820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
6.997820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
7.017820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
7.037820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
7.057820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
7.077820370E0,6.256250143E-1,9.956374764E-1,-1.663200021E0
7.097820370E0,-6.705874801E-1,1.077450037E0,3.286249936E-2
7.117820370E0,-6.705874801E-1,1.077450037E0,3.286249936E-2
7.137820370E0,-8.845375180E-1,1.897500008E-1,9.037874937E-1
7.157820370E0,-8.845375180E-1,1.897500008E-1,9.037874937E-1
7.177820370E0,-8.845375180E-1,1.897500008E-1,9.037874937E-1
7.197820370E0,-6.634374857E-1,4.702499881E-2,4.717625082E-1
7.217820370E0,-6.634374857E-1,4.702499881E-2,4.717625082E-1
7.237820370E0,-5.218124986E-1,4.229499996E-1,-1.992374957E-1
7.257820370E0,-5.218124986E-1,4.229499996E-1,-1.992374957E-1
7.277820370E0,-5.218124986E-1,4.229499996E-1,-1.992374957E-1
7.297820370E0,-5.218124986E-1,4.229499996E-1,-1.992374957E-1
7.317820370E0,-5.218124986E-1,4.229499996E-1,-1.992374957E-1
7.337820370E0,-2.495625019E-1,2.905375063E-1,-7.878749818E-2
7.357820370E0,-2.495625019E-1,2.905375063E-1,-7.878749818E-2
7.377820370E0,-2.495625019E-1,2.905375063E-1,-7.878749818E-2
7.397820370E0,-2.495625019E-1,2.905375063E-1,-7.878749818E-2
7.417820370E0,-2.495625019E-1,2.905375063E-1,-7.878749818E-2
7.437820370E0,-1.314774990E0,4.083749950E-1,4.988499880E-1
7.457820370E0,-1.314774990E0,4.083749950E-1,4.988499880E-1
7.477820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.497820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.517820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.537820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.557820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.577820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.597820370E0,-4.592499882E-2,7.301250100E-2,5.293750018E-2
7.617820370E0,7.090874910E-1,-3.222999871E-1,-2.142249942E-1
7.637820370E0,7.090874910E-1,-3.222999871E-1,-2.142249942E-1
