"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.074350509E0,8.409000397E0,-4.852950096E0,4.591050148E0
2.094350509E0,8.409000397E0,-4.852950096E0,4.591050148E0
2.114350509E0,8.409000397E0,-4.852950096E0,4.591050148E0
2.134350509E0,8.409000397E0,-4.852950096E0,4.591050148E0
2.154350509E0,8.409000397E0,-4.852950096E0,4.591050148E0
2.174350509E0,8.275050163E0,-3.991950274E0,4.609950066E0
2.194350509E0,8.275050163E0,-3.991950274E0,4.609950066E0
2.214350509E0,8.179950714E0,-3.762000084E0,4.380000114E0
2.234350509E0,8.179950714E0,-3.762000084E0,4.380000114E0
2.254350509E0,8.179950714E0,-3.762000084E0,4.380000114E0
2.274350509E0,8.179950714E0,-3.762000084E0,4.380000114E0
2.294350509E0,8.179950714E0,-3.762000084E0,4.380000114E0
2.314350509E0,8.389950752E0,-3.148950100E0,4.246050358E0
2.334350509E0,8.389950752E0,-3.148950100E0,4.246050358E0
2.354350509E0,8.389950752E0,-3.148950100E0,4.246050358E0
2.374350509E0,8.389950752E0,-3.148950100E0,4.246050358E0
2.394350509E0,8.389950752E0,-3.148950100E0,4.246050358E0
2.414350509E0,8.371050835E0,-2.575050116E0,4.264950275E0
2.434350509E0,8.371050835E0,-2.575050116E0,4.264950275E0
2.454350509E0,8.371050835E0,-2.575050116E0,4.264950275E0
2.474350509E0,8.371050835E0,-2.575050116E0,4.264950275E0
2.494350509E0,8.371050835E0,-2.575050116E0,4.264950275E0
2.514350509E0,9.309000015E0,-2.440950155E0,5.203950405E0
2.534350509E0,9.309000015E0,-2.440950155E0,5.203950405E0
2.554350509E0,8.926050186E0,-2.632050037E0,5.050950050E0
2.574350509E0,8.926050186E0,-2.632050037E0,5.050950050E0
2.594350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.614350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.634350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.654350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.674350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.694350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.714350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.734350509E0,9.463050842E0,-3.091950178E0,4.762950420E0
2.754350509E0,1.078395081E1,-2.326050043E0,2.215950012E0
2.774350509E0,1.078395081E1,-2.326050043E0,2.215950012E0
2.794350509E0,8.199000359E0,-2.326050043E0,1.968000054E0
2.814350509E0,8.199000359E0,-2.326050043E0,1.968000054E0
2.834350509E0,8.199000359E0,-2.326050043E0,1.968000054E0
2.854350509E0,8.199000359E0,-2.326050043E0,1.968000054E0
2.874350509E0,8.199000359E0,-2.326050043E0,1.968000054E0
