"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.654350509E0,3.473249972E-1,-1.470149994E0,-6.619250178E-1
6.674350509E0,3.473249972E-1,-1.470149994E0,-6.619250178E-1
6.694350509E0,3.429250121E-1,-1.249462485E0,-6.154500246E-1
6.714350509E0,3.429250121E-1,-1.249462485E0,-6.154500246E-1
6.734350509E0,3.429250121E-1,-1.249462485E0,-6.154500246E-1
6.754350509E0,3.708375096E-1,-9.051625133E-1,-3.983374834E-1
6.774350509E0,3.708375096E-1,-9.051625133E-1,-3.983374834E-1
6.794350509E0,3.778499961E-1,-5.612750053E-1,-3.287625015E-1
6.814350509E0,3.778499961E-1,-5.612750053E-1,-3.287625015E-1
6.834350509E0,3.778499961E-1,-5.612750053E-1,-3.287625015E-1
6.854350509E0,3.778499961E-1,-5.612750053E-1,-3.287625015E-1
6.874350509E0,3.778499961E-1,-5.612750053E-1,-3.287625015E-1
6.894350509E0,-3.634124994E-1,-1.225399971E0,-1.119249985E-1
6.914350509E0,-3.634124994E-1,-1.225399971E0,-1.119249985E-1
6.934350509E0,-3.634124994E-1,-1.225399971E0,-1.119249985E-1
6.954350509E0,-3.634124994E-1,-1.225399971E0,-1.119249985E-1
6.974350509E0,-3.634124994E-1,-1.225399971E0,-1.119249985E-1
6.994350509E0,1.788875014E-1,-4.104374945E-1,1.201749966E-1
7.014350509E0,1.788875014E-1,-4.104374945E-1,1.201749966E-1
7.034350509E0,4.643374979E-1,-2.479124963E-1,2.567124963E-1
7.054350509E0,4.643374979E-1,-2.479124963E-1,2.567124963E-1
7.074350509E0,4.643374979E-1,-2.479124963E-1,2.567124963E-1
7.094350509E0,4.643374979E-1,-2.479124963E-1,2.567124963E-1
7.114350509E0,4.643374979E-1,-2.479124963E-1,2.567124963E-1
7.134350509E0,7.834749818E-1,-3.984749913E-1,4.505875111E-1
7.154350509E0,7.834749818E-1,-3.984749913E-1,4.505875111E-1
7.174350509E0,6.923124790E-1,-1.376099944E0,5.545374751E-1
7.194350509E0,6.923124790E-1,-1.376099944E0,5.545374751E-1
7.214350509E0,6.923124790E-1,-1.376099944E0,5.545374751E-1
7.234350509E0,5.010499954E-1,-3.240599871E0,9.634624720E-1
7.254350509E0,5.010499954E-1,-3.240599871E0,9.634624720E-1
7.274350509E0,-1.924999990E-2,-4.865712643E0,1.264724970E0
7.294350509E0,-1.924999990E-2,-4.865712643E0,1.264724970E0
7.314350509E0,-1.924999990E-2,-4.865712643E0,1.264724970E0
7.334350509E0,-1.924999990E-2,-4.865712643E0,1.264724970E0
7.354350509E0,-1.924999990E-2,-4.865712643E0,1.264724970E0
7.374350509E0,-2.862749994E-1,-3.850275040E0,5.559124947E-1
7.394350509E0,-2.862749994E-1,-3.850275040E0,5.559124947E-1
7.414350509E0,-2.862749994E-1,-3.850275040E0,5.559124947E-1
7.434350509E0,-2.862749994E-1,-3.850275040E0,5.559124947E-1
7.454350509E0,-2.862749994E-1,-3.850275040E0,5.559124947E-1
7.474350509E0,-1.633774996E0,1.179199934E0,-2.499199867E0
7.494350509E0,-1.633774996E0,1.179199934E0,-2.499199867E0
7.514350509E0,-1.572587490E0,2.029500008E0,-2.622674942E0
7.534350509E0,-1.572587490E0,2.029500008E0,-2.622674942E0
7.554350509E0,-1.572587490E0,2.029500008E0,-2.622674942E0
