"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.025707980E2,1.277374983E0,1.056825042E0,1.921562433E0
1.025907980E2,7.334250212E-1,8.679000139E-1,2.090687513E0
1.026107980E2,1.468500048E-1,3.022249937E-1,2.370362520E0
1.026307980E2,2.597374916E-1,2.120250016E-1,2.441999912E0
1.026507980E2,1.058062553E0,3.863750100E-1,2.443237543E0
1.026707980E2,8.436999917E-1,-2.752749920E-1,2.492462397E0
1.026907980E2,-5.431250110E-2,-9.963250160E-1,2.389337540E0
1.027107980E2,-1.743087530E0,-2.126849890E0,1.937512517E0
1.027307980E2,-7.108749747E-1,-7.902125120E-1,3.961375058E-1
1.027507980E2,2.095774889E0,2.658837557E0,-1.747074962E0
1.027707980E2,3.125237465E0,4.846737385E0,-4.749249935E0
1.027907980E2,5.075537682E0,6.352499962E0,-1.043900013E0
1.028107980E2,4.149887562E0,5.042537689E0,1.358499974E-1
1.028307980E2,3.027062416E0,3.494425058E0,8.358625174E-1
1.028507980E2,-2.144862413E0,-4.668262482E0,2.655262470E0
1.028707980E2,-2.361837387E0,-4.749249935E0,2.383837461E0
1.028907980E2,-1.925962448E0,-3.697237492E0,1.593075037E0
1.029107980E2,-1.856112480E0,-2.948137522E0,7.612000108E-1
1.029307980E2,-1.483624935E0,-2.607137442E0,6.887375116E-1
1.029507980E2,-1.001137495E0,-2.094949961E0,5.505499840E-1
1.029707980E2,-1.341449976E0,-1.752712488E0,1.549624950E-1
1.029907980E2,-1.685199976E0,-1.724524975E0,7.012499962E-3
1.030107980E2,-1.704450011E0,-1.225537539E0,-3.205125034E-1
1.030307980E2,-2.072537422E0,2.508000135E-1,-1.740474939E0
1.030507980E2,-2.303950071E0,8.310499787E-1,-2.538112402E0
1.030707980E2,-2.919399977E0,1.822837472E0,-4.636499882E0
1.030907980E2,-2.053149939E0,2.048199892E0,-5.083512306E0
1.031107980E2,-1.910287499E0,1.956900001E0,-5.042950153E0
1.031307980E2,-1.793274999E0,1.546599984E0,-4.548912525E0
1.031507980E2,-1.253999949E0,1.487062454E0,-4.357100010E0
1.031707980E2,-6.803500056E-1,1.547425032E0,-4.087462425E0
1.031907980E2,1.075525045E0,1.753674984E0,-1.626075029E0
1.032107980E2,1.753950000E0,1.706925035E0,6.340125203E-1
1.032307980E2,1.996087432E0,1.661137462E0,1.705137491E0
1.032507980E2,2.369262457E0,1.735112548E0,3.064874887E0
1.032707980E2,2.415874958E0,1.802212477E0,3.209937572E0
1.032907980E2,1.247949958E0,9.015874863E-1,3.416325092E0
1.033107980E2,9.934374690E-1,1.326874942E-1,3.820712566E0
1.033307980E2,1.134649992E0,1.126125008E-1,3.717037439E0
1.033507980E2,9.752874970E-1,-2.059749961E-1,3.286937475E0
1.033707980E2,4.175874889E-1,-1.227874994E0,2.999287367E0
1.033907980E2,2.223374993E-1,-1.568187475E0,2.870037556E0
1.034107980E2,-3.678124845E-1,-2.535774946E0,2.738724947E0
1.034307980E2,-2.105674982E0,-4.394637585E0,2.395937443E0
1.034507980E2,-2.644949913E0,-4.652862549E0,2.165349960E0
1.034707980E2,-2.823012590E0,-3.417424917E0,7.389249802E-1
1.034907980E2,-3.096499920E0,-4.724499881E-1,-2.667500019E0
1.035107980E2,-3.499650002E0,-8.951249719E-2,-3.333549976E0
1.035307980E2,2.720299959E0,1.527624965E0,-1.953325033E0
1.035507980E2,1.375000000E0,-8.248624802E-1,-1.310375035E-1
1.035707980E2,1.335675001E0,-1.227599978E0,3.352249861E-1
1.035907980E2,1.103712440E0,-1.657425046E0,7.574874759E-1
1.036107980E2,8.504375219E-1,-1.807850003E0,9.032375216E-1
