"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.681145012E1,-2.681249939E-2,-2.433750033E-2,-7.562499959E-3
1.683145012E1,-6.737499963E-3,-5.527500063E-2,1.044999994E-2
1.685145012E1,-6.737499963E-3,-5.527500063E-2,1.044999994E-2
1.687145012E1,1.814999990E-2,-8.483749628E-2,3.464999795E-2
1.689145012E1,1.814999990E-2,-8.483749628E-2,3.464999795E-2
1.691145012E1,5.706249923E-2,-1.282874942E-1,4.757500067E-2
1.693145012E1,5.706249923E-2,-1.282874942E-1,4.757500067E-2
1.695145012E1,5.706249923E-2,-1.282874942E-1,4.757500067E-2
1.697145012E1,7.919999957E-2,-1.764124930E-1,8.112499863E-2
1.699145012E1,7.919999957E-2,-1.764124930E-1,8.112499863E-2
1.701145012E1,9.019999951E-2,-1.775124967E-1,1.156374961E-1
1.703145012E1,9.019999951E-2,-1.775124967E-1,1.156374961E-1
1.705145012E1,9.019999951E-2,-1.775124967E-1,1.156374961E-1
1.707145012E1,8.057499677E-2,-1.331000030E-1,8.813749999E-2
1.709145012E1,8.057499677E-2,-1.331000030E-1,8.813749999E-2
1.711145012E1,6.159999967E-2,-1.182499975E-1,5.912499875E-2
1.713145012E1,6.159999967E-2,-1.182499975E-1,5.912499875E-2
1.715145012E1,4.386249930E-2,-1.142624989E-1,3.808749840E-2
1.717145012E1,4.386249930E-2,-1.142624989E-1,3.808749840E-2
1.719145012E1,4.386249930E-2,-1.142624989E-1,3.808749840E-2
1.721145012E1,3.396249935E-2,-8.951249719E-2,2.378750034E-2
1.723145012E1,3.396249935E-2,-8.951249719E-2,2.378750034E-2
1.725145012E1,3.863750026E-2,-5.252499878E-2,-1.374999993E-4
1.727145012E1,3.863750026E-2,-5.252499878E-2,-1.374999993E-4
1.729145012E1,3.863750026E-2,-5.252499878E-2,-1.374999993E-4
1.731145012E1,3.464999795E-2,-7.259999961E-2,-2.268750034E-2
1.733145012E1,3.464999795E-2,-7.259999961E-2,-2.268750034E-2
1.735145012E1,3.492499888E-2,-5.046249926E-2,-7.974999957E-3
1.737145012E1,3.492499888E-2,-5.046249926E-2,-7.974999957E-3
1.739145012E1,3.767500073E-2,-1.787499990E-3,-5.087499972E-3
1.741145012E1,3.767500073E-2,-1.787499990E-3,-5.087499972E-3
1.743145012E1,3.767500073E-2,-1.787499990E-3,-5.087499972E-3
1.745145012E1,2.488750033E-2,3.107500076E-2,-9.624999948E-3
1.747145012E1,2.488750033E-2,3.107500076E-2,-9.624999948E-3
1.749145012E1,3.987499978E-3,1.828750037E-2,-2.378750034E-2
1.751145012E1,3.987499978E-3,1.828750037E-2,-2.378750034E-2
1.753145012E1,3.987499978E-3,1.828750037E-2,-2.378750034E-2
1.755145012E1,-3.024999984E-2,-2.887499984E-3,-3.299999982E-3
1.757145012E1,-3.024999984E-2,-2.887499984E-3,-3.299999982E-3
1.759145012E1,-4.606249928E-2,5.568749830E-2,4.193750024E-2
1.761145012E1,-4.606249928E-2,5.568749830E-2,4.193750024E-2
1.763145012E1,-6.861250103E-2,9.143749624E-2,4.592499882E-2
1.765145012E1,-6.861250103E-2,9.143749624E-2,4.592499882E-2
1.767145012E1,-6.861250103E-2,9.143749624E-2,4.592499882E-2
1.769145012E1,-8.717499673E-2,1.267749965E-1,2.516249940E-2
1.771145012E1,-8.717499673E-2,1.267749965E-1,2.516249940E-2
1.773145012E1,-1.060125008E-1,1.681624949E-1,-2.584999986E-2
1.775145012E1,-1.060125008E-1,1.681624949E-1,-2.584999986E-2
1.777145012E1,-1.060125008E-1,1.681624949E-1,-2.584999986E-2
1.779145012E1,-1.314499974E-1,2.426874936E-1,-8.373750001E-2
1.781145012E1,-1.314499974E-1,2.426874936E-1,-8.373750001E-2
1.783145012E1,-1.313125044E-1,2.545124888E-1,-1.379124969E-1
1.785145012E1,-1.313125044E-1,2.545124888E-1,-1.379124969E-1
1.787145012E1,-1.313125044E-1,2.545124888E-1,-1.379124969E-1
1.787145012E1,-1.391499937E-1,2.355374992E-1,-1.589500010E-1
1.791145012E1,-1.391499937E-1,2.355374992E-1,-1.589500010E-1
1.793145012E1,-1.604624987E-1,2.110625058E-1,-1.240250021E-1
1.795145012E1,-1.604624987E-1,2.110625058E-1,-1.240250021E-1
1.797145012E1,-1.504250020E-1,2.311374992E-1,-7.837499678E-2
1.799145012E1,-1.504250020E-1,2.311374992E-1,-7.837499678E-2
1.801145012E1,-1.278750002E-1,2.154625058E-1,-4.675000161E-2
1.803145012E1,-1.278750002E-1,2.154625058E-1,-4.675000161E-2
1.805145012E1,-1.278750002E-1,2.154625058E-1,-4.675000161E-2
1.807145012E1,-1.343374997E-1,1.904374957E-1,-1.924999990E-2
1.809145012E1,-1.343374997E-1,1.904374957E-1,-1.924999990E-2
1.811145012E1,-1.343374997E-1,1.904374957E-1,-1.924999990E-2
1.813145012E1,-1.325500011E-1,2.077624947E-1,-5.087499972E-3
1.815145012E1,-1.325500011E-1,2.077624947E-1,-5.087499972E-3
1.817145012E1,-1.207249984E-1,2.076250017E-1,-1.141249947E-2
1.819145012E1,-1.207249984E-1,2.076250017E-1,-1.141249947E-2
1.821145012E1,-1.201749966E-1,2.091374993E-1,-2.969999984E-2
1.823145012E1,-1.201749966E-1,2.091374993E-1,-2.969999984E-2
1.825145012E1,-1.201749966E-1,2.091374993E-1,-2.969999984E-2
1.827145012E1,-1.105500013E-1,2.050125003E-1,-3.492499888E-2
1.829145012E1,-1.105500013E-1,2.050125003E-1,-3.492499888E-2
1.831145012E1,-1.105500013E-1,2.050125003E-1,-3.492499888E-2
1.833145012E1,-1.105500013E-1,2.050125003E-1,-3.492499888E-2
1.835145012E1,-1.105500013E-1,2.050125003E-1,-3.492499888E-2
1.837145012E1,-8.373750001E-2,1.251250058E-1,-1.773750037E-2
1.839145012E1,-8.373750001E-2,1.251250058E-1,-1.773750037E-2
1.841145012E1,-7.507500052E-2,1.127500013E-1,1.017499994E-2
1.843145012E1,-7.507500052E-2,1.127500013E-1,1.017499994E-2
1.845145012E1,-5.087500066E-2,5.761250108E-2,2.447500080E-2
1.847145012E1,-5.087500066E-2,5.761250108E-2,2.447500080E-2
1.849145012E1,-5.087500066E-2,5.761250108E-2,2.447500080E-2
1.851145012E1,-2.667500079E-2,1.787500083E-2,2.832499892E-2
1.853145012E1,-2.667500079E-2,1.787500083E-2,2.832499892E-2
1.855145012E1,-1.017499994E-2,3.011249937E-2,2.296249941E-2
1.857145012E1,-1.017499994E-2,3.011249937E-2,2.296249941E-2
1.859145012E1,-8.937500417E-3,1.416249946E-2,7.424999960E-3
1.861145012E1,-8.937500417E-3,1.416249946E-2,7.424999960E-3
1.863145012E1,-8.937500417E-3,1.416249946E-2,7.424999960E-3
1.865145012E1,2.199999988E-3,-3.492499888E-2,-1.099999994E-3
1.867145012E1,2.199999988E-3,-3.492499888E-2,-1.099999994E-3
1.869145012E1,-8.112499490E-3,-1.842499897E-2,-1.924999990E-3
1.871145012E1,-8.112499490E-3,-1.842499897E-2,-1.924999990E-3
1.873145012E1,-8.112499490E-3,-1.842499897E-2,-1.924999990E-3
1.875145012E1,-1.801249944E-2,2.942499891E-2,-9.624999948E-4
1.877145012E1,-1.801249944E-2,2.942499891E-2,-9.624999948E-4
1.879145012E1,-8.249999955E-3,2.612499893E-2,1.278750040E-2
1.881145012E1,-8.249999955E-3,2.612499893E-2,1.278750040E-2
1.883145012E1,-8.249999955E-3,2.612499893E-2,1.278750040E-2
1.885145012E1,1.663750038E-2,-1.237499993E-3,4.592499882E-2
1.887145012E1,1.663750038E-2,-1.237499993E-3,4.592499882E-2
1.889145012E1,1.319999993E-2,-3.024999984E-2,5.307500064E-2
1.891145012E1,1.319999993E-2,-3.024999984E-2,5.307500064E-2
1.893145012E1,2.612499986E-3,-9.212499857E-2,4.193750024E-2
1.895145012E1,2.612499986E-3,-9.212499857E-2,4.193750024E-2
1.897145012E1,2.612499986E-3,-9.212499857E-2,4.193750024E-2
1.899145012E1,1.099999994E-3,-1.890625060E-1,1.773750037E-2
1.901145012E1,1.099999994E-3,-1.890625060E-1,1.773750037E-2
1.903145012E1,-2.282499894E-2,-1.863124967E-1,-2.282499894E-2
1.905145012E1,-2.282499894E-2,-1.863124967E-1,-2.282499894E-2
1.907145012E1,-5.816249922E-2,-1.303499937E-1,-1.512499992E-2
1.909145012E1,-5.816249922E-2,-1.303499937E-1,-1.512499992E-2
1.911145012E1,-5.816249922E-2,-1.303499937E-1,-1.512499992E-2
1.913145012E1,-5.073750019E-2,-1.746249944E-2,7.012499962E-3
1.915145012E1,-5.073750019E-2,-1.746249944E-2,7.012499962E-3
1.917145012E1,-5.073750019E-2,-1.746249944E-2,7.012499962E-3
1.919145012E1,-3.849999979E-2,4.729999974E-2,4.015000165E-2
1.921145012E1,-3.849999979E-2,4.729999974E-2,4.015000165E-2
1.923145012E1,-4.784999788E-2,9.982500225E-2,3.533750027E-2
1.925145012E1,-4.784999788E-2,9.982500225E-2,3.533750027E-2
1.927145012E1,-1.038125008E-1,1.526249945E-2,-2.117500082E-2
1.929145012E1,-1.038125008E-1,1.526249945E-2,-2.117500082E-2
1.931145012E1,-1.038125008E-1,1.526249945E-2,-2.117500082E-2
1.933145012E1,-9.184999764E-2,-2.914999984E-2,-5.142499879E-2
1.935145012E1,-9.184999764E-2,-2.914999984E-2,-5.142499879E-2
1.937145012E1,-1.493249983E-1,-1.263625026E-1,-2.502499893E-2
1.939145012E1,-1.493249983E-1,-1.263625026E-1,-2.502499893E-2
1.941145012E1,-1.493249983E-1,-1.263625026E-1,-2.502499893E-2
1.943145012E1,-1.491875052E-1,-1.086250022E-1,-3.753750026E-2
1.945145012E1,-1.491875052E-1,-1.086250022E-1,-3.753750026E-2
1.947145012E1,-1.302125007E-1,-1.230624989E-1,-7.479999959E-2
1.949145012E1,-1.302125007E-1,-1.230624989E-1,-7.479999959E-2
1.951145012E1,-1.051874980E-1,-1.148125008E-1,3.629999980E-2
1.953145012E1,-1.051874980E-1,-1.148125008E-1,3.629999980E-2
1.955145012E1,-1.051874980E-1,-1.148125008E-1,3.629999980E-2
1.957145012E1,-4.812499881E-2,-3.533750027E-2,9.308750182E-2
1.959145012E1,-4.812499881E-2,-3.533750027E-2,9.308750182E-2
1.961145012E1,2.474999987E-3,8.827500045E-2,2.749999985E-4
1.963145012E1,2.474999987E-3,8.827500045E-2,2.749999985E-4
1.965145012E1,2.474999987E-3,8.827500045E-2,2.749999985E-4
1.967145012E1,-2.543750033E-2,6.655000150E-2,1.952499896E-2
1.969145012E1,-2.543750033E-2,6.655000150E-2,1.952499896E-2
1.971145012E1,-1.732499897E-2,6.366249919E-2,9.350000322E-2
1.973145012E1,-1.732499897E-2,6.366249919E-2,9.350000322E-2
1.975145012E1,3.739999980E-2,1.196250021E-1,3.547500074E-2
1.977145012E1,3.739999980E-2,1.196250021E-1,3.547500074E-2
1.979145012E1,3.739999980E-2,1.196250021E-1,3.547500074E-2
1.981145012E1,-1.086249948E-2,2.474999987E-2,-1.979999989E-2
1.983145012E1,-1.086249948E-2,2.474999987E-2,-1.979999989E-2
1.985145012E1,-4.963750020E-2,-5.623750016E-2,-3.162499983E-3
1.987145012E1,-4.963750020E-2,-5.623750016E-2,-3.162499983E-3
1.989145012E1,-4.963750020E-2,-5.623750016E-2,-3.162499983E-3
1.991145012E1,1.869999990E-2,-6.751249731E-2,-1.333750039E-2
1.993145012E1,1.869999990E-2,-6.751249731E-2,-1.333750039E-2
1.995145012E1,3.519999981E-2,-7.466249913E-2,-8.030000329E-2
1.997145012E1,3.519999981E-2,-7.466249913E-2,-8.030000329E-2
1.999145012E1,1.017499994E-2,-1.006499976E-1,-7.218749821E-2
2.001145012E1,1.017499994E-2,-1.006499976E-1,-7.218749821E-2
2.003145012E1,1.017499994E-2,-1.006499976E-1,-7.218749821E-2
2.005145012E1,2.213750035E-2,-8.346249908E-2,-3.822499886E-2
2.007145012E1,2.213750035E-2,-8.346249908E-2,-3.822499886E-2
2.009145012E1,4.372499883E-2,-3.423750028E-2,-5.637499969E-3
2.011145012E1,4.372499883E-2,-3.423750028E-2,-5.637499969E-3
2.013145012E1,4.372499883E-2,-3.423750028E-2,-5.637499969E-3
2.015145012E1,2.021249942E-2,-2.103750035E-2,3.299999982E-2
2.017145012E1,2.021249942E-2,-2.103750035E-2,3.299999982E-2
2.019145012E1,-2.186249942E-2,5.087499972E-3,3.822499886E-2
2.021145012E1,-2.186249942E-2,5.087499972E-3,3.822499886E-2
2.023145012E1,-2.186249942E-2,5.087499972E-3,3.822499886E-2
2.025145012E1,-3.052499890E-2,6.352499872E-2,2.928750031E-2
2.027145012E1,-3.052499890E-2,6.352499872E-2,2.928750031E-2
2.029145012E1,-3.052499890E-2,6.352499872E-2,2.928750031E-2
2.031145012E1,-3.052499890E-2,6.352499872E-2,2.928750031E-2
2.033145012E1,-8.263749629E-2,3.849999979E-2,5.362499971E-3
2.035145012E1,-8.263749629E-2,3.849999979E-2,5.362499971E-3
2.037145012E1,-8.263749629E-2,3.849999979E-2,5.362499971E-3
2.039145012E1,-6.215000153E-2,4.936249927E-2,-2.749999985E-3
2.041145012E1,-6.215000153E-2,4.936249927E-2,-2.749999985E-3
2.043145012E1,-5.142499879E-2,1.017499994E-2,5.637499969E-3
2.045145012E1,-5.142499879E-2,1.017499994E-2,5.637499969E-3
2.047145012E1,-4.853750020E-2,-1.924999990E-2,1.938750036E-2
2.049145012E1,-4.853750020E-2,-1.924999990E-2,1.938750036E-2
2.051145012E1,-4.853750020E-2,-1.924999990E-2,1.938750036E-2
2.053145012E1,-2.351249941E-2,-2.158750035E-2,4.537499975E-3
2.055145012E1,-2.351249941E-2,-2.158750035E-2,4.537499975E-3
2.057145012E1,-2.351249941E-2,-2.158750035E-2,4.537499975E-3
2.059145012E1,-2.351249941E-2,-2.158750035E-2,4.537499975E-3
2.061145012E1,-2.351249941E-2,-2.158750035E-2,4.537499975E-3
2.063145012E1,2.681249939E-2,2.227500081E-2,-4.303750023E-2
2.065145012E1,2.681249939E-2,2.227500081E-2,-4.303750023E-2
2.067145012E1,2.268750034E-2,6.215000153E-2,-6.324999966E-3
2.069145012E1,2.268750034E-2,6.215000153E-2,-6.324999966E-3
2.071145012E1,8.373750001E-2,1.691250056E-1,-2.612499986E-3
2.073145012E1,8.373750001E-2,1.691250056E-1,-2.612499986E-3
2.075145012E1,8.373750001E-2,1.691250056E-1,-2.612499986E-3
2.077145012E1,1.777874976E-1,2.913624942E-1,-4.069999978E-2
2.079145012E1,1.777874976E-1,2.913624942E-1,-4.069999978E-2
2.081145012E1,1.662375033E-1,2.565749884E-1,-8.359999955E-2
2.083145012E1,1.662375033E-1,2.565749884E-1,-8.359999955E-2
2.085145012E1,1.662375033E-1,2.565749884E-1,-8.359999955E-2
2.087145012E1,1.054624990E-1,1.370874941E-1,-7.177499682E-2
2.089145012E1,1.054624990E-1,1.370874941E-1,-7.177499682E-2
2.091145012E1,1.054624990E-1,1.370874941E-1,-7.177499682E-2
2.093145012E1,1.054624990E-1,1.370874941E-1,-7.177499682E-2
2.095145012E1,1.054624990E-1,1.370874941E-1,-7.177499682E-2
2.097145012E1,1.541374922E-1,1.149500012E-1,-2.722499892E-2
2.099145012E1,1.541374922E-1,1.149500012E-1,-2.722499892E-2
2.101145012E1,1.152250022E-1,-3.464999795E-2,1.787499990E-3
2.103145012E1,1.152250022E-1,-3.464999795E-2,1.787499990E-3
2.105145012E1,1.161874980E-1,-1.245749965E-1,3.437499981E-3
2.107145012E1,1.161874980E-1,-1.245749965E-1,3.437499981E-3
2.109145012E1,1.161874980E-1,-1.245749965E-1,3.437499981E-3
2.111145012E1,1.604624987E-1,-1.168750003E-1,6.022499874E-2
2.113145012E1,1.604624987E-1,-1.168750003E-1,6.022499874E-2
2.115145012E1,1.344749928E-1,-1.746249944E-1,8.126249909E-2
2.117145012E1,1.344749928E-1,-1.746249944E-1,8.126249909E-2
2.119145012E1,2.322375029E-1,-5.995000154E-2,3.162499890E-2
2.121145012E1,2.322375029E-1,-5.995000154E-2,3.162499890E-2
2.123145012E1,2.322375029E-1,-5.995000154E-2,3.162499890E-2
2.125145012E1,2.436500043E-1,-1.539999992E-2,-4.619999975E-2
2.127145012E1,2.436500043E-1,-1.539999992E-2,-4.619999975E-2
2.129145012E1,2.436500043E-1,-1.539999992E-2,-4.619999975E-2
2.131145012E1,2.349874973E-1,7.576250285E-2,-2.571249940E-2
2.133145012E1,2.349874973E-1,7.576250285E-2,-2.571249940E-2
2.135145012E1,2.337500006E-1,6.435000151E-2,-6.462500244E-2
2.137145012E1,2.337500006E-1,6.435000151E-2,-6.462500244E-2
2.139145012E1,2.389750034E-1,-3.533750027E-2,-1.490499973E-1
2.141145012E1,2.389750034E-1,-3.533750027E-2,-1.490499973E-1
2.143145012E1,2.389750034E-1,-3.533750027E-2,-1.490499973E-1
2.145145012E1,2.026749998E-1,-1.421750039E-1,-6.159999967E-2
2.147145012E1,2.026749998E-1,-1.421750039E-1,-6.159999967E-2
2.149145012E1,2.367749959E-1,-9.817499667E-2,1.952499896E-2
2.151145012E1,2.367749959E-1,-9.817499667E-2,1.952499896E-2
2.153145012E1,2.413125038E-1,-1.963499933E-1,1.828750037E-2
2.155145012E1,2.413125038E-1,-1.963499933E-1,1.828750037E-2
2.157145012E1,2.413125038E-1,-1.963499933E-1,1.828750037E-2
2.159145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.161145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.163145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.165145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.167145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.169145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.171145012E1,2.315499932E-1,-2.942500114E-1,2.227500081E-2
2.173145012E1,1.443749964E-1,-5.662249923E-1,-4.166249931E-2
2.175145012E1,1.443749964E-1,-5.662249923E-1,-4.166249931E-2
2.177145012E1,1.568875015E-1,-5.409250259E-1,-1.141249947E-2
2.179145012E1,1.568875015E-1,-5.409250259E-1,-1.141249947E-2
2.181145012E1,1.568875015E-1,-5.409250259E-1,-1.141249947E-2
2.183145012E1,2.486000061E-1,-2.690874934E-1,-3.602499887E-2
2.185145012E1,2.486000061E-1,-2.690874934E-1,-3.602499887E-2
2.187145012E1,2.025374919E-1,-2.364999950E-1,1.649999991E-3
2.189145012E1,2.025374919E-1,-2.364999950E-1,1.649999991E-3
2.191145012E1,1.667875051E-1,-1.896124929E-1,9.624999762E-2
2.193145012E1,1.667875051E-1,-1.896124929E-1,9.624999762E-2
2.195145012E1,1.667875051E-1,-1.896124929E-1,9.624999762E-2
2.197145012E1,1.667875051E-1,-1.896124929E-1,9.624999762E-2
2.199145012E1,1.667875051E-1,-1.896124929E-1,9.624999762E-2
2.201145012E1,1.667875051E-1,-1.896124929E-1,9.624999762E-2
2.203145012E1,1.067000031E-1,-2.011625022E-1,8.910000324E-2
2.205145012E1,1.067000031E-1,-2.011625022E-1,8.910000324E-2
2.207145012E1,9.624999948E-4,-4.388999939E-1,6.998749822E-2
2.209145012E1,9.624999948E-4,-4.388999939E-1,6.998749822E-2
2.211145012E1,6.049999967E-3,-4.255625010E-1,-1.430000067E-1
2.213145012E1,6.049999967E-3,-4.255625010E-1,-1.430000067E-1
2.215145012E1,6.049999967E-3,-4.255625010E-1,-1.430000067E-1
2.217145012E1,2.502499893E-2,-3.657499850E-1,-2.180749923E-1
2.219145012E1,2.502499893E-2,-3.657499850E-1,-2.180749923E-1
2.221145012E1,3.602499887E-2,-2.813250124E-1,-1.495999992E-1
2.223145012E1,3.602499887E-2,-2.813250124E-1,-1.495999992E-1
2.225145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.227145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.229145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.231145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.233145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.235145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.237145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.239145012E1,3.519999981E-2,-1.740749925E-1,-2.928750031E-2
2.241145012E1,4.922499880E-2,-3.946249932E-2,9.776250273E-2
2.243145012E1,4.922499880E-2,-3.946249932E-2,9.776250273E-2
2.245145012E1,-4.674999975E-3,-1.428624988E-1,1.111000031E-1
2.247145012E1,-4.674999975E-3,-1.428624988E-1,1.111000031E-1
2.249145012E1,-4.674999975E-3,-1.428624988E-1,1.111000031E-1
2.251145012E1,2.667500079E-2,-5.115000159E-2,-2.433750033E-2
2.253145012E1,2.667500079E-2,-5.115000159E-2,-2.433750033E-2
2.255145012E1,4.619999975E-2,2.089999989E-2,-9.735000134E-2
2.257145012E1,4.619999975E-2,2.089999989E-2,-9.735000134E-2
2.259145012E1,2.488750033E-2,8.387500420E-3,-3.533750027E-2
2.261145012E1,2.488750033E-2,8.387500420E-3,-3.533750027E-2
2.263145012E1,2.488750033E-2,8.387500420E-3,-3.533750027E-2
2.265145012E1,1.347499993E-2,1.196249947E-2,1.237499993E-2
2.267145012E1,1.347499993E-2,1.196249947E-2,1.237499993E-2
2.269145012E1,1.347499993E-2,1.196249947E-2,1.237499993E-2
2.269145012E1,4.069999978E-2,4.688749835E-2,-3.657500073E-2
2.273145012E1,4.069999978E-2,4.688749835E-2,-3.657500073E-2
2.275145012E1,5.389999971E-2,7.356250286E-2,-7.590000331E-2
2.277145012E1,5.389999971E-2,7.356250286E-2,-7.590000331E-2
2.279145012E1,5.389999971E-2,7.356250286E-2,-7.590000331E-2
2.281145012E1,5.389999971E-2,7.356250286E-2,-7.590000331E-2
2.283145012E1,3.533750027E-2,7.136250287E-2,-1.333750039E-2
2.285145012E1,3.533750027E-2,7.136250287E-2,-1.333750039E-2
2.287145012E1,3.533750027E-2,7.136250287E-2,-1.333750039E-2
2.289145012E1,-1.552374959E-1,-8.470000327E-2,2.776125073E-1
2.291145012E1,-1.552374959E-1,-8.470000327E-2,2.776125073E-1
2.293145012E1,-3.056625128E-1,-1.845249981E-1,2.282499969E-1
2.295145012E1,-3.056625128E-1,-1.845249981E-1,2.282499969E-1
2.297145012E1,-3.145999908E-1,-1.123374999E-1,2.169750035E-1
2.299145012E1,-3.145999908E-1,-1.123374999E-1,2.169750035E-1
2.301145012E1,-3.145999908E-1,-1.123374999E-1,2.169750035E-1
2.303145012E1,-4.336749911E-1,-2.601499856E-1,4.518249929E-1
2.305145012E1,-4.336749911E-1,-2.601499856E-1,4.518249929E-1
2.307145012E1,-4.336749911E-1,-2.601499856E-1,4.518249929E-1
2.309145012E1,-4.096125066E-1,-1.308999956E-1,3.926999867E-1
2.311145012E1,-4.096125066E-1,-1.308999956E-1,3.926999867E-1
2.313145012E1,-2.642749846E-1,2.243999988E-1,3.114374876E-1
2.315145012E1,-2.642749846E-1,2.243999988E-1,3.114374876E-1
2.317145012E1,-2.642749846E-1,2.243999988E-1,3.114374876E-1
2.319145012E1,-2.642749846E-1,2.243999988E-1,3.114374876E-1
2.321145012E1,-2.642749846E-1,2.243999988E-1,3.114374876E-1
2.323145012E1,-3.557125032E-1,1.600500047E-1,3.077250123E-1
2.325145012E1,-3.557125032E-1,1.600500047E-1,3.077250123E-1
2.327145012E1,-2.639999986E-1,3.844499886E-1,9.061250091E-2
2.329145012E1,-2.639999986E-1,3.844499886E-1,9.061250091E-2
2.331145012E1,-2.639999986E-1,3.844499886E-1,9.061250091E-2
2.333145012E1,-3.095124960E-1,3.631374836E-1,-2.337499987E-3
2.335145012E1,-3.095124960E-1,3.631374836E-1,-2.337499987E-3
2.337145012E1,-5.171374679E-1,4.523750022E-2,-3.464999795E-2
2.339145012E1,-5.171374679E-1,4.523750022E-2,-3.464999795E-2
2.341145012E1,-5.171374679E-1,4.523750022E-2,-3.464999795E-2
2.343145012E1,-5.171374679E-1,4.523750022E-2,-3.464999795E-2
2.345145012E1,-5.171374679E-1,4.523750022E-2,-3.464999795E-2
2.347145012E1,-2.809124887E-1,3.167999983E-1,-4.138749838E-2
2.349145012E1,-2.809124887E-1,3.167999983E-1,-4.138749838E-2
2.351145012E1,-4.178625047E-1,1.993750036E-2,1.021625027E-1
2.353145012E1,-4.178625047E-1,1.993750036E-2,1.021625027E-1
2.355145012E1,-4.178625047E-1,1.993750036E-2,1.021625027E-1
2.357145012E1,-4.345000088E-1,-9.102500230E-2,7.521250099E-2
2.359145012E1,-4.345000088E-1,-9.102500230E-2,7.521250099E-2
2.361145012E1,-3.441624939E-1,-6.379999965E-2,2.557500079E-2
2.363145012E1,-3.441624939E-1,-6.379999965E-2,2.557500079E-2
2.365145012E1,-2.908124924E-1,-9.707500041E-2,-1.526249945E-1
2.367145012E1,-2.908124924E-1,-9.707500041E-2,-1.526249945E-1
2.369145012E1,-2.908124924E-1,-9.707500041E-2,-1.526249945E-1
2.371145012E1,-2.575374842E-1,-4.166249931E-2,-2.710124850E-1
2.373145012E1,-2.575374842E-1,-4.166249931E-2,-2.710124850E-1
2.375145012E1,-1.843875051E-1,1.740749925E-1,-3.062124848E-1
2.377145012E1,-1.843875051E-1,1.740749925E-1,-3.062124848E-1
2.379145012E1,-1.843875051E-1,1.740749925E-1,-3.062124848E-1
2.381145012E1,-4.207500070E-2,3.711124957E-1,-2.574000061E-1
2.383145012E1,-4.207500070E-2,3.711124957E-1,-2.574000061E-1
2.385145012E1,8.318749815E-2,4.538874924E-1,-2.028124928E-1
2.387145012E1,8.318749815E-2,4.538874924E-1,-2.028124928E-1
2.389145012E1,8.318749815E-2,4.538874924E-1,-2.028124928E-1
2.391145012E1,1.115124971E-1,4.908750057E-1,-4.729999974E-2
2.393145012E1,1.115124971E-1,4.908750057E-1,-4.729999974E-2
2.395145012E1,7.507500052E-2,3.610749841E-1,1.627999991E-1
2.397145012E1,7.507500052E-2,3.610749841E-1,1.627999991E-1
2.399145012E1,-8.524999954E-3,1.124750003E-1,2.330625057E-1
2.401145012E1,-8.524999954E-3,1.124750003E-1,2.330625057E-1
2.403145012E1,-8.524999954E-3,1.124750003E-1,2.330625057E-1
2.405145012E1,-1.187999994E-1,-1.471250057E-1,2.052875012E-1
2.407145012E1,-1.187999994E-1,-1.471250057E-1,2.052875012E-1
2.409145012E1,-6.435000151E-2,-6.104999781E-2,1.088999957E-1
2.411145012E1,-6.435000151E-2,-6.104999781E-2,1.088999957E-1
2.413145012E1,-6.435000151E-2,-6.104999781E-2,1.088999957E-1
2.415145012E1,4.991250113E-2,1.175625026E-1,-1.108250022E-1
2.417145012E1,4.991250113E-2,1.175625026E-1,-1.108250022E-1
2.419145012E1,6.008749828E-2,1.326874942E-1,-2.855874896E-1
2.421145012E1,6.008749828E-2,1.326874942E-1,-2.855874896E-1
2.423145012E1,6.503749639E-2,1.230624989E-1,-3.971000016E-1
2.425145012E1,6.503749639E-2,1.230624989E-1,-3.971000016E-1
2.427145012E1,6.503749639E-2,1.230624989E-1,-3.971000016E-1
2.429145012E1,1.731124967E-1,1.894749999E-1,-1.875499934E-1
2.431145012E1,1.731124967E-1,1.894749999E-1,-1.875499934E-1
2.433145012E1,1.047749966E-1,5.733750015E-2,8.057499677E-2
2.435145012E1,1.047749966E-1,5.733750015E-2,8.057499677E-2
2.437145012E1,4.262499884E-2,-5.829999968E-2,8.236250281E-2
2.439145012E1,4.262499884E-2,-5.829999968E-2,8.236250281E-2
2.441145012E1,4.262499884E-2,-5.829999968E-2,8.236250281E-2
2.443145012E1,5.967500061E-2,-9.735000134E-2,1.436875015E-1
