"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.497145012E1,2.338950157E0,-9.583050728E0,4.740000367E-1
2.499145012E1,2.338950157E0,-9.583050728E0,4.740000367E-1
2.501145012E1,2.320050001E0,-9.622050285E0,6.079500318E-1
2.503145012E1,2.320050001E0,-9.622050285E0,6.079500318E-1
2.505145012E1,2.242950201E0,-9.487950325E0,7.230000496E-1
2.507145012E1,2.242950201E0,-9.487950325E0,7.230000496E-1
2.509145012E1,2.148000002E0,-9.468000412E0,9.340500236E-1
2.511145012E1,2.167050123E0,-9.507000923E0,1.029000044E0
2.513145012E1,2.167050123E0,-9.507000923E0,1.029000044E0
2.515145012E1,2.205000162E0,-9.373050690E0,1.182000041E0
2.517145012E1,2.205000162E0,-9.373050690E0,1.182000041E0
2.519145012E1,2.205000162E0,-9.373050690E0,1.182000041E0
2.521145012E1,2.128050089E0,-9.526050568E0,1.297050118E0
2.523145012E1,2.128050089E0,-9.526050568E0,1.297050118E0
2.525145012E1,2.071050167E0,-9.430050850E0,1.336050034E0
2.527145012E1,2.071050167E0,-9.430050850E0,1.336050034E0
2.529145012E1,2.071050167E0,-9.430050850E0,1.336050034E0
2.531145012E1,2.071050167E0,-9.430050850E0,1.336050034E0
2.533145012E1,2.071050167E0,-9.430050850E0,1.336050034E0
2.535145012E1,2.511000156E0,-9.870000839E0,1.162950039E0
2.537145012E1,2.511000156E0,-9.870000839E0,1.162950039E0
2.539145012E1,2.032950163E0,-9.832050323E0,2.250000089E-1
2.541145012E1,2.032950163E0,-9.832050323E0,2.250000089E-1
2.543145012E1,2.052000046E0,-9.717000008E0,-2.530499995E-1
2.545145012E1,2.262000084E0,-9.487950325E0,1.099500060E-1
2.547145012E1,2.262000084E0,-9.487950325E0,1.099500060E-1
2.549145012E1,2.416050196E0,-9.219000816E0,1.623000026E0
2.551145012E1,2.416050196E0,-9.219000816E0,1.623000026E0
2.553145012E1,2.416050196E0,-9.219000816E0,1.623000026E0
2.555145012E1,2.416050196E0,-9.219000816E0,1.623000026E0
2.557145012E1,2.416050196E0,-9.219000816E0,1.623000026E0
2.559145012E1,2.626050234E0,-9.717000008E0,1.374000072E0
2.561145012E1,2.626050234E0,-9.717000008E0,1.374000072E0
2.563145012E1,2.665050030E0,-9.487950325E0,9.139500260E-1
2.565145012E1,2.665050030E0,-9.487950325E0,9.139500260E-1
2.567145012E1,2.665050030E0,-9.487950325E0,9.139500260E-1
2.569145012E1,1.993950129E0,-9.487950325E0,8.190000653E-1
2.571145012E1,1.993950129E0,-9.487950325E0,8.190000653E-1
2.573145012E1,1.650000095E0,-9.258000374E0,1.489050031E0
2.575145012E1,1.650000095E0,-9.258000374E0,1.489050031E0
2.577145012E1,1.650000095E0,-9.258000374E0,1.489050031E0
2.579145012E1,2.416050196E0,-9.448950768E0,1.623000026E0
2.581145012E1,2.416050196E0,-9.448950768E0,1.623000026E0
2.583145012E1,2.338950157E0,-9.697950363E0,7.230000496E-1
2.585145012E1,2.338950157E0,-9.697950363E0,7.230000496E-1
2.587145012E1,2.205000162E0,-9.736050606E0,4.360500276E-1
2.589145012E1,2.205000162E0,-9.736050606E0,4.360500276E-1
2.591145012E1,2.205000162E0,-9.736050606E0,4.360500276E-1
2.593145012E1,2.473050117E0,-9.564000130E0,-1.380000114E-1
2.595145012E1,2.473050117E0,-9.564000130E0,-1.380000114E-1
2.597145012E1,2.397000074E0,-9.487950325E0,7.800000310E-1
2.599145012E1,2.397000074E0,-9.487950325E0,7.800000310E-1
2.601145012E1,2.397000074E0,-9.487950325E0,7.800000310E-1
2.603145012E1,2.167050123E0,-9.411000252E0,1.393050075E0
2.605145012E1,2.167050123E0,-9.411000252E0,1.393050075E0
2.607145012E1,2.032950163E0,-9.564000130E0,8.950500488E-1
2.609145012E1,2.032950163E0,-9.564000130E0,8.950500488E-1
2.611145012E1,2.185950041E0,-9.564000130E0,3.970500231E-1
2.613145012E1,2.185950041E0,-9.564000130E0,3.970500231E-1
2.615145012E1,2.185950041E0,-9.564000130E0,3.970500231E-1
2.617145012E1,2.320050001E0,-9.583050728E0,3.019500077E-1
2.619145012E1,2.320050001E0,-9.583050728E0,3.019500077E-1
2.621145012E1,1.936950088E0,-9.430050850E0,5.700000525E-1
2.623145012E1,1.936950088E0,-9.430050850E0,5.700000525E-1
2.625145012E1,1.936950088E0,-9.430050850E0,5.700000525E-1
2.627145012E1,2.416050196E0,-9.391950607E0,3.970500231E-1
2.629145012E1,2.416050196E0,-9.391950607E0,3.970500231E-1
2.631145012E1,2.722050190E0,-9.430050850E0,5.890500546E-1
2.633145012E1,2.722050190E0,-9.430050850E0,5.890500546E-1
2.635145012E1,2.224050045E0,-9.697950363E0,6.079500318E-1
2.637145012E1,2.224050045E0,-9.697950363E0,6.079500318E-1
2.639145012E1,2.224050045E0,-9.697950363E0,6.079500318E-1
2.641145012E1,1.554000020E0,-9.601950645E0,5.295000225E-2
2.643145012E1,1.554000020E0,-9.601950645E0,5.295000225E-2
2.645145012E1,2.530950069E0,-9.601950645E0,1.680000126E-1
2.647145012E1,2.530950069E0,-9.601950645E0,1.680000126E-1
2.649145012E1,2.914050102E0,-9.391950607E0,5.310000181E-1
2.651145012E1,2.893950224E0,-9.352950096E0,6.270000339E-1
2.653145012E1,2.893950224E0,-9.352950096E0,6.270000339E-1
2.655145012E1,2.242950201E0,-9.526050568E0,7.990500331E-1
2.657145012E1,2.242950201E0,-9.526050568E0,7.990500331E-1
2.659145012E1,2.242950201E0,-9.526050568E0,7.990500331E-1
2.661145012E1,2.242950201E0,-9.526050568E0,7.990500331E-1
2.663145012E1,2.242950201E0,-9.526050568E0,7.990500331E-1
2.665145012E1,2.224050045E0,-9.660000801E0,3.589500189E-1
2.667145012E1,2.224050045E0,-9.660000801E0,3.589500189E-1
2.669145012E1,1.993950129E0,-9.583050728E0,5.890500546E-1
2.671145012E1,1.993950129E0,-9.583050728E0,5.890500546E-1
2.673145012E1,1.993950129E0,-9.583050728E0,5.890500546E-1
2.675145012E1,1.803000093E0,-9.507000923E0,8.950500488E-1
2.677145012E1,1.803000093E0,-9.507000923E0,8.950500488E-1
2.679145012E1,1.860000134E0,-9.583050728E0,9.720000625E-1
2.681145012E1,1.860000134E0,-9.583050728E0,9.720000625E-1
2.683145012E1,1.860000134E0,-9.583050728E0,9.720000625E-1
2.685145012E1,2.014050007E0,-9.601950645E0,7.800000310E-1
2.687145012E1,2.014050007E0,-9.601950645E0,7.800000310E-1
2.689145012E1,2.089950085E0,-9.526050568E0,6.079500318E-1
2.691145012E1,2.089950085E0,-9.526050568E0,6.079500318E-1
2.693145012E1,2.205000162E0,-9.526050568E0,7.609500289E-1
2.695145012E1,2.205000162E0,-9.526050568E0,7.609500289E-1
2.697145012E1,2.205000162E0,-9.526050568E0,7.609500289E-1
2.699145012E1,2.109000206E0,-9.544950485E0,8.380500674E-1
2.701145012E1,2.109000206E0,-9.544950485E0,8.380500674E-1
2.703145012E1,2.052000046E0,-9.564000130E0,7.800000310E-1
2.705145012E1,2.052000046E0,-9.564000130E0,7.800000310E-1
2.707145012E1,2.052000046E0,-9.564000130E0,7.800000310E-1
2.709145012E1,2.052000046E0,-9.507000923E0,8.380500674E-1
2.711145012E1,2.052000046E0,-9.507000923E0,8.380500674E-1
2.713145012E1,1.936950088E0,-9.564000130E0,9.529500604E-1
2.715145012E1,1.936950088E0,-9.564000130E0,9.529500604E-1
2.717145012E1,1.744950056E0,-9.544950485E0,9.139500260E-1
2.719145012E1,1.744950056E0,-9.544950485E0,9.139500260E-1
2.721145012E1,1.744950056E0,-9.544950485E0,9.139500260E-1
2.723145012E1,1.860000134E0,-9.583050728E0,9.720000625E-1
2.725145012E1,1.860000134E0,-9.583050728E0,9.720000625E-1
2.727145012E1,2.032950163E0,-9.679050446E0,9.139500260E-1
2.729145012E1,2.032950163E0,-9.679050446E0,9.139500260E-1
2.731145012E1,1.993950129E0,-9.640950203E0,7.990500331E-1
2.733145012E1,1.975050092E0,-9.622050285E0,7.990500331E-1
2.735145012E1,1.975050092E0,-9.622050285E0,7.990500331E-1
2.737145012E1,1.993950129E0,-9.583050728E0,8.569500446E-1
2.739145012E1,1.993950129E0,-9.583050728E0,8.569500446E-1
2.741145012E1,1.993950129E0,-9.564000130E0,9.139500260E-1
2.743145012E1,1.993950129E0,-9.564000130E0,9.139500260E-1
2.745145012E1,1.993950129E0,-9.564000130E0,9.139500260E-1
2.747145012E1,2.014050007E0,-9.622050285E0,9.139500260E-1
2.749145012E1,2.014050007E0,-9.622050285E0,9.139500260E-1
2.751145012E1,2.014050007E0,-9.564000130E0,8.380500674E-1
2.753145012E1,2.014050007E0,-9.564000130E0,8.380500674E-1
2.755145012E1,2.014050007E0,-9.564000130E0,8.380500674E-1
2.757145012E1,1.993950129E0,-9.544950485E0,9.139500260E-1
2.759145012E1,1.993950129E0,-9.544950485E0,9.139500260E-1
2.761145012E1,1.936950088E0,-9.622050285E0,8.760000467E-1
2.763145012E1,1.936950088E0,-9.622050285E0,8.760000467E-1
2.765145012E1,1.993950129E0,-9.544950485E0,8.190000653E-1
2.767145012E1,1.993950129E0,-9.544950485E0,8.190000653E-1
2.769145012E1,1.993950129E0,-9.544950485E0,8.190000653E-1
2.771145012E1,2.032950163E0,-9.583050728E0,8.569500446E-1
2.773145012E1,2.032950163E0,-9.583050728E0,8.569500446E-1
2.775145012E1,1.975050092E0,-9.601950645E0,8.380500674E-1
2.777145012E1,1.975050092E0,-9.601950645E0,8.380500674E-1
2.779145012E1,1.975050092E0,-9.601950645E0,8.380500674E-1
2.781145012E1,1.993950129E0,-9.507000923E0,7.800000310E-1
2.783145012E1,1.993950129E0,-9.507000923E0,7.800000310E-1
2.785145012E1,2.052000046E0,-9.564000130E0,8.190000653E-1
2.787145012E1,2.052000046E0,-9.564000130E0,8.190000653E-1
2.789145012E1,1.993950129E0,-9.583050728E0,8.190000653E-1
2.791145012E1,1.993950129E0,-9.583050728E0,8.190000653E-1
2.793145012E1,1.993950129E0,-9.583050728E0,8.190000653E-1
2.795145012E1,1.993950129E0,-9.583050728E0,7.609500289E-1
2.797145012E1,1.993950129E0,-9.583050728E0,7.609500289E-1
2.799145012E1,2.014050007E0,-9.583050728E0,7.800000310E-1
2.801145012E1,2.014050007E0,-9.583050728E0,7.800000310E-1
2.803145012E1,2.014050007E0,-9.564000130E0,7.039500475E-1
2.805145012E1,2.032950163E0,-9.544950485E0,6.649500132E-1
2.807145012E1,2.032950163E0,-9.544950485E0,6.649500132E-1
2.809145012E1,2.167050123E0,-9.544950485E0,6.649500132E-1
2.811145012E1,2.167050123E0,-9.544950485E0,6.649500132E-1
2.813145012E1,2.167050123E0,-9.544950485E0,6.649500132E-1
2.815145012E1,2.167050123E0,-9.544950485E0,7.230000496E-1
2.817145012E1,2.167050123E0,-9.544950485E0,7.230000496E-1
2.819145012E1,2.148000002E0,-9.564000130E0,7.039500475E-1
2.821145012E1,2.148000002E0,-9.564000130E0,7.039500475E-1
2.823145012E1,2.089950085E0,-9.544950485E0,6.649500132E-1
2.825145012E1,2.089950085E0,-9.544950485E0,6.649500132E-1
2.827145012E1,2.089950085E0,-9.544950485E0,6.649500132E-1
2.829145012E1,2.167050123E0,-9.564000130E0,6.270000339E-1
2.831145012E1,2.167050123E0,-9.564000130E0,6.270000339E-1
2.833145012E1,2.205000162E0,-9.564000130E0,7.039500475E-1
2.835145012E1,2.205000162E0,-9.564000130E0,7.039500475E-1
2.837145012E1,2.224050045E0,-9.544950485E0,6.649500132E-1
2.839145012E1,2.205000162E0,-9.487950325E0,6.270000339E-1
2.841145012E1,2.205000162E0,-9.487950325E0,6.270000339E-1
2.843145012E1,2.205000162E0,-9.526050568E0,6.079500318E-1
2.845145012E1,2.205000162E0,-9.526050568E0,6.079500318E-1
2.847145012E1,2.205000162E0,-9.526050568E0,6.079500318E-1
2.849145012E1,2.205000162E0,-9.526050568E0,6.079500318E-1
2.851145012E1,2.205000162E0,-9.526050568E0,6.079500318E-1
2.853145012E1,2.148000002E0,-9.468000412E0,6.079500318E-1
2.855145012E1,2.148000002E0,-9.468000412E0,6.079500318E-1
2.857145012E1,2.089950085E0,-9.564000130E0,7.039500475E-1
2.859145012E1,2.089950085E0,-9.564000130E0,7.039500475E-1
2.861145012E1,2.089950085E0,-9.564000130E0,7.039500475E-1
2.863145012E1,2.052000046E0,-9.468000412E0,6.270000339E-1
2.865145012E1,2.052000046E0,-9.468000412E0,6.270000339E-1
2.867145012E1,2.167050123E0,-9.583050728E0,5.700000525E-1
2.869145012E1,2.167050123E0,-9.583050728E0,5.700000525E-1
2.871145012E1,2.128050089E0,-9.564000130E0,5.509500504E-1
2.871145012E1,2.128050089E0,-9.564000130E0,5.509500504E-1
2.875145012E1,2.128050089E0,-9.564000130E0,5.509500504E-1
2.877145012E1,2.052000046E0,-9.564000130E0,5.700000525E-1
2.879145012E1,2.052000046E0,-9.564000130E0,5.700000525E-1
2.881145012E1,2.052000046E0,-9.601950645E0,6.270000339E-1
2.883145012E1,2.052000046E0,-9.601950645E0,6.270000339E-1
2.885145012E1,2.052000046E0,-9.601950645E0,6.270000339E-1
2.887145012E1,2.032950163E0,-9.526050568E0,6.460500360E-1
2.889145012E1,2.032950163E0,-9.526050568E0,6.460500360E-1
2.891145012E1,2.109000206E0,-9.601950645E0,6.460500360E-1
2.893145012E1,2.109000206E0,-9.601950645E0,6.460500360E-1
2.895145012E1,2.109000206E0,-9.544950485E0,6.270000339E-1
2.897145012E1,2.109000206E0,-9.544950485E0,6.270000339E-1
2.899145012E1,2.109000206E0,-9.544950485E0,6.270000339E-1
2.901145012E1,2.071050167E0,-9.660000801E0,6.079500318E-1
2.903145012E1,2.071050167E0,-9.660000801E0,6.079500318E-1
2.905145012E1,1.993950129E0,-9.526050568E0,6.079500318E-1
2.907145012E1,1.993950129E0,-9.526050568E0,6.079500318E-1
2.909145012E1,1.993950129E0,-9.526050568E0,6.079500318E-1
2.911145012E1,2.032950163E0,-9.601950645E0,7.230000496E-1
2.913145012E1,2.032950163E0,-9.601950645E0,7.230000496E-1
2.915145012E1,1.975050092E0,-9.564000130E0,7.800000310E-1
2.917145012E1,1.975050092E0,-9.564000130E0,7.800000310E-1
2.919145012E1,1.975050092E0,-9.583050728E0,7.990500331E-1
2.921145012E1,1.975050092E0,-9.583050728E0,7.609500289E-1
2.923145012E1,1.975050092E0,-9.583050728E0,7.609500289E-1
2.925145012E1,1.899000049E0,-9.601950645E0,7.039500475E-1
2.927145012E1,1.899000049E0,-9.601950645E0,7.039500475E-1
2.929145012E1,1.860000134E0,-9.564000130E0,7.420500517E-1
2.931145012E1,1.860000134E0,-9.564000130E0,7.420500517E-1
2.933145012E1,1.860000134E0,-9.564000130E0,7.420500517E-1
2.935145012E1,1.899000049E0,-9.564000130E0,8.569500446E-1
2.937145012E1,1.899000049E0,-9.564000130E0,8.569500446E-1
2.939145012E1,1.993950129E0,-9.564000130E0,7.990500331E-1
2.941145012E1,1.993950129E0,-9.564000130E0,7.990500331E-1
2.943145012E1,1.993950129E0,-9.564000130E0,7.990500331E-1
2.945145012E1,2.014050007E0,-9.583050728E0,7.420500517E-1
2.947145012E1,2.014050007E0,-9.583050728E0,7.420500517E-1
2.949145012E1,1.918050051E0,-9.564000130E0,7.800000310E-1
2.951145012E1,1.918050051E0,-9.564000130E0,7.800000310E-1
2.953145012E1,1.936950088E0,-9.583050728E0,8.190000653E-1
2.955145012E1,1.936950088E0,-9.583050728E0,8.190000653E-1
2.957145012E1,1.936950088E0,-9.583050728E0,8.190000653E-1
2.959145012E1,1.918050051E0,-9.640950203E0,7.609500289E-1
2.961145012E1,1.918050051E0,-9.640950203E0,7.609500289E-1
2.963145012E1,1.840950131E0,-9.601950645E0,7.800000310E-1
2.965145012E1,1.840950131E0,-9.601950645E0,7.800000310E-1
2.967145012E1,1.840950131E0,-9.601950645E0,7.800000310E-1
2.969145012E1,1.860000134E0,-9.622050285E0,8.380500674E-1
2.971145012E1,1.860000134E0,-9.622050285E0,8.380500674E-1
2.973145012E1,1.879950047E0,-9.583050728E0,7.609500289E-1
2.975145012E1,1.879950047E0,-9.583050728E0,7.609500289E-1
2.977145012E1,1.860000134E0,-9.622050285E0,7.990500331E-1
2.979145012E1,1.860000134E0,-9.622050285E0,7.990500331E-1
2.981145012E1,1.860000134E0,-9.622050285E0,7.990500331E-1
2.983145012E1,1.899000049E0,-9.622050285E0,8.569500446E-1
2.985145012E1,1.899000049E0,-9.622050285E0,8.569500446E-1
2.987145012E1,1.899000049E0,-9.583050728E0,7.800000310E-1
2.989145012E1,1.899000049E0,-9.583050728E0,7.800000310E-1
2.991145012E1,1.860000134E0,-9.564000130E0,7.990500331E-1
2.993145012E1,1.860000134E0,-9.622050285E0,8.569500446E-1
2.995145012E1,1.860000134E0,-9.622050285E0,8.569500446E-1
2.997145012E1,1.860000134E0,-9.564000130E0,8.569500446E-1
2.999145012E1,1.860000134E0,-9.564000130E0,8.569500446E-1
3.001145012E1,1.860000134E0,-9.564000130E0,8.569500446E-1
3.003145012E1,1.860000134E0,-9.564000130E0,8.569500446E-1
3.005145012E1,1.860000134E0,-9.564000130E0,8.569500446E-1
3.007145012E1,1.879950047E0,-9.583050728E0,8.569500446E-1
3.009145012E1,1.879950047E0,-9.583050728E0,8.569500446E-1
3.011145012E1,1.956000090E0,-9.583050728E0,7.990500331E-1
3.013145012E1,1.956000090E0,-9.583050728E0,7.990500331E-1
3.015145012E1,1.956000090E0,-9.583050728E0,7.990500331E-1
3.017145012E1,2.052000046E0,-9.601950645E0,7.609500289E-1
3.019145012E1,2.052000046E0,-9.601950645E0,7.609500289E-1
3.021145012E1,1.993950129E0,-9.660000801E0,7.420500517E-1
3.023145012E1,1.993950129E0,-9.660000801E0,7.420500517E-1
3.025145012E1,1.899000049E0,-9.679050446E0,8.380500674E-1
3.027145012E1,1.860000134E0,-9.660000801E0,8.190000653E-1
3.029145012E1,1.860000134E0,-9.660000801E0,8.190000653E-1
3.031145012E1,1.840950131E0,-9.430050850E0,8.190000653E-1
3.033145012E1,1.840950131E0,-9.430050850E0,8.190000653E-1
3.035145012E1,1.956000090E0,-9.526050568E0,8.760000467E-1
3.037145012E1,1.956000090E0,-9.526050568E0,8.760000467E-1
3.039145012E1,1.956000090E0,-9.526050568E0,8.760000467E-1
3.041145012E1,1.860000134E0,-9.601950645E0,7.990500331E-1
3.043145012E1,1.860000134E0,-9.601950645E0,7.990500331E-1
3.045145012E1,1.879950047E0,-9.583050728E0,7.990500331E-1
3.047145012E1,1.879950047E0,-9.583050728E0,7.990500331E-1
3.049145012E1,1.936950088E0,-9.544950485E0,8.190000653E-1
3.051145012E1,1.936950088E0,-9.583050728E0,7.609500289E-1
3.053145012E1,1.936950088E0,-9.583050728E0,7.609500289E-1
3.055145012E1,1.956000090E0,-9.583050728E0,8.190000653E-1
3.057145012E1,1.956000090E0,-9.583050728E0,8.190000653E-1
3.059145012E1,1.956000090E0,-9.583050728E0,8.190000653E-1
3.061145012E1,1.956000090E0,-9.583050728E0,8.190000653E-1
3.063145012E1,1.956000090E0,-9.583050728E0,8.190000653E-1
3.065145012E1,1.879950047E0,-9.622050285E0,7.990500331E-1
3.067145012E1,1.879950047E0,-9.622050285E0,7.990500331E-1
3.069145012E1,1.744950056E0,-9.583050728E0,8.569500446E-1
3.071145012E1,1.744950056E0,-9.583050728E0,8.569500446E-1
3.073145012E1,1.744950056E0,-9.583050728E0,8.569500446E-1
3.075145012E1,1.993950129E0,-9.564000130E0,7.800000310E-1
3.077145012E1,1.993950129E0,-9.564000130E0,7.800000310E-1
3.079145012E1,2.109000206E0,-9.601950645E0,7.609500289E-1
3.081145012E1,2.109000206E0,-9.601950645E0,7.609500289E-1
3.083145012E1,2.089950085E0,-9.583050728E0,7.420500517E-1
3.085145012E1,2.089950085E0,-9.583050728E0,7.420500517E-1
3.087145012E1,2.089950085E0,-9.583050728E0,7.420500517E-1
3.089145012E1,2.014050007E0,-9.601950645E0,8.380500674E-1
3.091145012E1,2.014050007E0,-9.601950645E0,8.380500674E-1
3.093145012E1,2.014050007E0,-9.622050285E0,6.649500132E-1
3.095145012E1,2.014050007E0,-9.622050285E0,6.649500132E-1
3.097145012E1,2.014050007E0,-9.622050285E0,6.649500132E-1
3.099145012E1,1.975050092E0,-9.526050568E0,7.039500475E-1
3.101145012E1,1.975050092E0,-9.526050568E0,7.039500475E-1
3.103145012E1,1.840950131E0,-9.601950645E0,9.139500260E-1
3.105145012E1,1.840950131E0,-9.601950645E0,9.139500260E-1
3.107145012E1,1.840950131E0,-9.601950645E0,8.950500488E-1
3.109145012E1,1.840950131E0,-9.601950645E0,8.950500488E-1
3.111145012E1,1.840950131E0,-9.601950645E0,8.950500488E-1
3.113145012E1,2.089950085E0,-9.564000130E0,7.609500289E-1
3.115145012E1,2.089950085E0,-9.564000130E0,7.609500289E-1
3.117145012E1,1.899000049E0,-9.564000130E0,9.139500260E-1
3.119145012E1,1.899000049E0,-9.564000130E0,9.139500260E-1
3.121145012E1,1.899000049E0,-9.564000130E0,9.139500260E-1
3.123145012E1,1.918050051E0,-9.564000130E0,9.529500604E-1
3.125145012E1,1.918050051E0,-9.564000130E0,9.529500604E-1
3.127145012E1,2.052000046E0,-9.583050728E0,9.139500260E-1
3.129145012E1,2.052000046E0,-9.583050728E0,9.139500260E-1
3.131145012E1,1.956000090E0,-9.583050728E0,9.340500236E-1
3.133145012E1,1.918050051E0,-9.583050728E0,9.340500236E-1
3.135145012E1,1.918050051E0,-9.583050728E0,9.340500236E-1
3.137145012E1,1.899000049E0,-9.583050728E0,9.139500260E-1
3.139145012E1,1.899000049E0,-9.583050728E0,9.139500260E-1
3.141145012E1,1.918050051E0,-9.583050728E0,8.760000467E-1
3.143145012E1,1.918050051E0,-9.583050728E0,8.760000467E-1
3.145145012E1,1.918050051E0,-9.583050728E0,8.760000467E-1
3.147145012E1,1.936950088E0,-9.544950485E0,9.910500646E-1
3.149145012E1,1.936950088E0,-9.544950485E0,9.910500646E-1
3.151145012E1,1.879950047E0,-9.601950645E0,9.340500236E-1
3.153145012E1,1.879950047E0,-9.601950645E0,9.340500236E-1
3.155145012E1,1.918050051E0,-9.583050728E0,8.950500488E-1
3.157145012E1,1.918050051E0,-9.564000130E0,8.950500488E-1
3.159145012E1,1.918050051E0,-9.564000130E0,8.950500488E-1
3.161145012E1,1.975050092E0,-9.601950645E0,8.950500488E-1
3.163145012E1,1.975050092E0,-9.601950645E0,8.950500488E-1
3.165145012E1,2.052000046E0,-9.601950645E0,8.380500674E-1
3.167145012E1,2.052000046E0,-9.601950645E0,8.380500674E-1
3.169145012E1,2.052000046E0,-9.601950645E0,8.380500674E-1
3.171145012E1,1.899000049E0,-9.583050728E0,8.760000467E-1
3.173145012E1,1.899000049E0,-9.583050728E0,8.760000467E-1
3.175145012E1,1.899000049E0,-9.544950485E0,9.720000625E-1
3.177145012E1,1.899000049E0,-9.544950485E0,9.720000625E-1
3.179145012E1,1.899000049E0,-9.544950485E0,9.720000625E-1
3.181145012E1,1.918050051E0,-9.544950485E0,8.950500488E-1
3.183145012E1,1.918050051E0,-9.544950485E0,8.950500488E-1
3.185145012E1,1.975050092E0,-9.583050728E0,8.569500446E-1
3.187145012E1,1.975050092E0,-9.583050728E0,8.569500446E-1
3.189145012E1,1.975050092E0,-9.583050728E0,8.760000467E-1
3.191145012E1,1.975050092E0,-9.583050728E0,8.760000467E-1
3.193145012E1,1.975050092E0,-9.583050728E0,8.760000467E-1
3.195145012E1,1.936950088E0,-9.564000130E0,9.139500260E-1
3.197145012E1,1.936950088E0,-9.564000130E0,9.139500260E-1
3.199145012E1,1.879950047E0,-9.601950645E0,9.340500236E-1
3.201145012E1,1.879950047E0,-9.601950645E0,9.340500236E-1
3.203145012E1,1.879950047E0,-9.601950645E0,9.340500236E-1
3.205145012E1,1.956000090E0,-9.583050728E0,8.950500488E-1
3.207145012E1,1.956000090E0,-9.583050728E0,8.950500488E-1
3.209145012E1,2.052000046E0,-9.583050728E0,9.139500260E-1
3.211145012E1,2.052000046E0,-9.583050728E0,9.139500260E-1
3.213145012E1,2.014050007E0,-9.564000130E0,9.720000625E-1
3.213145012E1,2.014050007E0,-9.564000130E0,9.720000625E-1
3.217145012E1,2.014050007E0,-9.564000130E0,9.720000625E-1
3.219145012E1,1.918050051E0,-9.583050728E0,8.760000467E-1
3.221145012E1,1.918050051E0,-9.583050728E0,8.760000467E-1
3.223145012E1,1.956000090E0,-9.564000130E0,8.760000467E-1
3.225145012E1,1.956000090E0,-9.564000130E0,8.760000467E-1
3.227145012E1,1.956000090E0,-9.564000130E0,8.760000467E-1
3.229145012E1,2.089950085E0,-9.526050568E0,9.340500236E-1
3.231145012E1,2.089950085E0,-9.526050568E0,9.340500236E-1
3.233145012E1,2.148000002E0,-9.564000130E0,8.380500674E-1
3.235145012E1,2.148000002E0,-9.564000130E0,8.380500674E-1
3.237145012E1,1.993950129E0,-9.583050728E0,8.569500446E-1
3.239145012E1,1.993950129E0,-9.583050728E0,8.569500446E-1
3.241145012E1,1.993950129E0,-9.583050728E0,8.569500446E-1
3.243145012E1,1.879950047E0,-9.564000130E0,9.139500260E-1
3.245145012E1,1.879950047E0,-9.564000130E0,9.139500260E-1
3.247145012E1,1.879950047E0,-9.564000130E0,9.139500260E-1
3.249145012E1,1.879950047E0,-9.564000130E0,9.139500260E-1
3.251145012E1,1.879950047E0,-9.564000130E0,9.139500260E-1
3.253145012E1,1.993950129E0,-9.583050728E0,8.760000467E-1
3.255145012E1,1.993950129E0,-9.583050728E0,8.760000467E-1
3.257145012E1,1.899000049E0,-9.583050728E0,8.760000467E-1
3.259145012E1,1.899000049E0,-9.583050728E0,8.760000467E-1
3.261145012E1,1.840950131E0,-9.601950645E0,8.380500674E-1
3.263145012E1,1.840950131E0,-9.601950645E0,8.380500674E-1
3.265145012E1,1.840950131E0,-9.601950645E0,8.380500674E-1
3.267145012E1,1.975050092E0,-9.583050728E0,7.800000310E-1
3.269145012E1,1.975050092E0,-9.583050728E0,7.800000310E-1
3.271145012E1,2.032950163E0,-9.583050728E0,7.990500331E-1
3.273145012E1,2.032950163E0,-9.583050728E0,7.990500331E-1
3.275145012E1,2.014050007E0,-9.526050568E0,8.190000653E-1
3.277145012E1,1.975050092E0,-9.583050728E0,7.800000310E-1
3.279145012E1,1.975050092E0,-9.583050728E0,7.800000310E-1
3.281145012E1,1.918050051E0,-9.544950485E0,7.420500517E-1
3.283145012E1,1.918050051E0,-9.544950485E0,7.420500517E-1
3.285145012E1,1.918050051E0,-9.544950485E0,7.420500517E-1
3.287145012E1,1.975050092E0,-9.583050728E0,7.990500331E-1
3.289145012E1,1.975050092E0,-9.583050728E0,7.990500331E-1
3.291145012E1,2.052000046E0,-9.564000130E0,7.609500289E-1
3.293145012E1,2.052000046E0,-9.564000130E0,7.609500289E-1
3.295145012E1,2.071050167E0,-9.583050728E0,7.420500517E-1
3.297145012E1,2.071050167E0,-9.583050728E0,7.420500517E-1
3.299145012E1,2.071050167E0,-9.583050728E0,7.420500517E-1
3.301145012E1,1.993950129E0,-9.564000130E0,7.800000310E-1
3.303145012E1,1.993950129E0,-9.564000130E0,7.800000310E-1
3.305145012E1,1.975050092E0,-9.583050728E0,7.039500475E-1
3.307145012E1,1.975050092E0,-9.583050728E0,7.039500475E-1
3.309145012E1,1.975050092E0,-9.583050728E0,6.649500132E-1
3.311145012E1,2.014050007E0,-9.564000130E0,6.649500132E-1
3.313145012E1,2.014050007E0,-9.564000130E0,6.649500132E-1
3.315145012E1,2.089950085E0,-9.583050728E0,7.230000496E-1
3.317145012E1,2.089950085E0,-9.583050728E0,7.230000496E-1
