"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.301303786E1,3.024999984E-3,2.158750035E-2,-2.447500080E-2
4.303303786E1,-2.749999985E-3,1.883750036E-2,-9.624999948E-3
4.305303786E1,-4.812499974E-3,1.237499993E-2,6.462499965E-3
4.307303786E1,-2.887499984E-3,1.086249948E-2,9.349999949E-3
4.309303786E1,3.437499981E-3,6.737499963E-3,6.049999967E-3
4.311303786E1,1.031249948E-2,-2.474999987E-3,-8.937500417E-3
4.313303786E1,1.237499993E-2,-4.674999975E-3,-1.264999993E-2
4.315303786E1,1.319999993E-2,-7.424999960E-3,-1.498750038E-2
4.317303786E1,1.594999991E-2,-8.249999955E-4,-1.787500083E-2
4.319303786E1,1.691249944E-2,-0.000000000E0,-1.897500083E-2
4.321303786E1,9.074999951E-3,3.299999982E-3,-5.224999972E-3
4.323303786E1,4.124999978E-4,5.087499972E-3,2.241249941E-2
4.325303786E1,8.249999955E-4,3.987499978E-3,2.254999988E-2
4.327303786E1,-1.017499994E-2,2.749999985E-4,2.227500081E-2
4.329303786E1,-9.349999949E-3,-3.162499983E-3,1.691249944E-2
4.331303786E1,-7.837500423E-3,-3.574999981E-3,1.086249948E-2
4.333303786E1,-1.897500083E-2,-5.499999970E-3,1.058750041E-2
4.335303786E1,-2.144999988E-2,-6.049999967E-3,1.127499994E-2
4.337303786E1,-2.048750035E-2,-3.712499980E-3,6.737499963E-3
4.339303786E1,-1.718750037E-2,-1.374999993E-4,6.187499966E-3
4.341303786E1,-1.471249945E-2,1.099999994E-3,4.949999973E-3
4.343303786E1,-5.499999970E-3,3.162499983E-3,-2.612499986E-3
4.345303786E1,8.799999952E-3,2.612499986E-3,-2.213750035E-2
4.347303786E1,1.196249947E-2,2.612499986E-3,-2.571249940E-2
4.349303786E1,1.636249945E-2,4.124999978E-3,-3.011249937E-2
4.351303786E1,1.319999993E-2,4.674999975E-3,-2.832499892E-2
4.353303786E1,9.762499481E-3,5.637499969E-3,-2.708750032E-2
4.355303786E1,-2.199999988E-3,4.674999975E-3,-1.374999993E-2
4.357303786E1,-2.598750032E-2,5.774999969E-3,1.842499897E-2
4.359303786E1,-3.107500076E-2,5.224999972E-3,2.708750032E-2
4.361303786E1,-3.341250122E-2,8.249999955E-4,3.355000168E-2
4.363303786E1,-2.832499892E-2,-3.574999981E-3,3.135000169E-2
4.365303786E1,-2.653750032E-2,-4.949999973E-3,2.914999984E-2
4.367303786E1,-2.502499893E-2,-8.112499490E-3,2.818750031E-2
4.369303786E1,-2.337500080E-2,-6.737499963E-3,2.818750031E-2
4.371303786E1,-2.048750035E-2,-3.849999979E-3,2.584999986E-2
4.373303786E1,-8.799999952E-3,-8.249999955E-4,1.264999993E-2
4.375303786E1,1.196249947E-2,-1.374999993E-4,8.524999954E-3
4.377303786E1,1.663750038E-2,-1.237499993E-3,1.251249947E-2
4.379303786E1,1.457499992E-2,-3.987499978E-3,1.333750039E-2
4.381303786E1,1.251249947E-2,-2.103750035E-2,5.224999972E-3
4.383303786E1,1.086249948E-2,-2.296249941E-2,4.674999975E-3
4.385303786E1,6.049999967E-3,-1.704999991E-2,7.424999960E-3
4.387303786E1,-2.612499986E-3,-8.112499490E-3,1.471249945E-2
4.389303786E1,-7.974999957E-3,-5.362499971E-3,2.144999988E-2
4.391303786E1,-2.323750034E-2,-9.624999948E-4,3.918749839E-2
4.393303786E1,-3.932499886E-2,1.374999993E-3,5.967500061E-2
4.395303786E1,-3.891250119E-2,-1.924999990E-3,5.802499875E-2
4.397303786E1,-3.368749842E-2,-1.058750041E-2,4.661250114E-2
4.399303786E1,-2.667500079E-2,-1.168750040E-2,1.869999990E-2
4.401303786E1,-2.667500079E-2,-7.699999958E-3,6.599999964E-3
4.403303786E1,-2.419999987E-2,-4.124999978E-4,-3.712499980E-3
4.405303786E1,-2.241249941E-2,3.093750030E-2,7.837500423E-3
4.407303786E1,-2.364999987E-2,4.413750023E-2,1.223750040E-2
4.409303786E1,-2.007500082E-2,4.977500066E-2,1.196249947E-2
4.411303786E1,-4.124999978E-3,3.299999982E-2,-9.349999949E-3
4.413303786E1,-3.024999984E-3,2.887500077E-2,-1.677500084E-2
4.415303786E1,2.062499989E-3,2.282499894E-2,-4.069999978E-2
4.417303786E1,1.787500083E-2,4.124999978E-3,-5.788749829E-2
4.419303786E1,1.746249944E-2,1.099999994E-3,-5.252499878E-2
4.421303786E1,1.154999994E-2,1.787499990E-3,-3.795000166E-2
4.423303786E1,1.484999992E-2,2.062499989E-3,-1.732499897E-2
4.425303786E1,1.704999991E-2,2.612499986E-3,-1.512499992E-2
4.427303786E1,2.089999989E-2,-3.712499980E-3,-1.911249943E-2
4.429303786E1,3.478749841E-2,-1.058750041E-2,-3.877500072E-2
4.431303786E1,4.289999977E-2,-1.333750039E-2,-4.853750020E-2
4.433303786E1,5.238749832E-2,-1.292499993E-2,-5.513750017E-2
4.435303786E1,4.564999789E-2,-1.113750041E-2,-2.942499891E-2
4.437303786E1,4.056249931E-2,-9.212499484E-3,-1.924999990E-2
4.439303786E1,2.296249941E-2,6.874999963E-4,-6.737499963E-3
4.441303786E1,1.677500084E-2,1.594999991E-2,-6.737499963E-3
4.443303786E1,1.732499897E-2,2.048750035E-2,-8.524999954E-3
4.445303786E1,2.048750035E-2,2.144999988E-2,-4.193750024E-2
4.447303786E1,2.131249942E-2,2.034999989E-2,-5.032499880E-2
4.449303786E1,1.938750036E-2,1.677500084E-2,-4.523750022E-2
4.451303786E1,1.168750040E-2,7.012499962E-3,-2.942499891E-2
4.453303786E1,4.949999973E-3,2.887499984E-3,-1.869999990E-2
4.455303786E1,-5.774999969E-3,-1.924999990E-3,-3.437499981E-3
4.457303786E1,-5.499999970E-3,-2.337499987E-3,-3.574999981E-3
4.459303786E1,-4.674999975E-3,-3.162499983E-3,-3.987499978E-3
4.461303786E1,0.000000000E0,0.000000000E0,0.000000000E0
4.463303786E1,0.000000000E0,0.000000000E0,0.000000000E0
4.465303786E1,1.374999993E-3,3.299999982E-3,3.437499981E-3
4.467303786E1,-2.474999987E-3,1.237499993E-3,2.117500082E-2
4.469303786E1,-8.112499490E-3,0.000000000E0,4.152499884E-2
4.471303786E1,-7.424999960E-3,2.749999985E-4,4.166249931E-2
4.473303786E1,-3.987499978E-3,2.474999987E-3,2.722499892E-2
4.475303786E1,-1.787499990E-3,8.249999955E-4,1.539999992E-2
4.477303786E1,-3.574999981E-3,9.624999948E-4,1.333750039E-2
4.479303786E1,-9.349999949E-3,1.374999993E-3,7.287499961E-3
4.481303786E1,-1.883750036E-2,4.537499975E-3,-1.237499993E-2
4.483303786E1,-2.144999988E-2,4.674999975E-3,-1.759999990E-2
4.485303786E1,-2.351249941E-2,4.124999978E-3,-1.966249943E-2
4.487303786E1,-1.484999992E-2,6.737499963E-3,-1.072499994E-2
4.489303786E1,-1.031249948E-2,6.187499966E-3,-1.292499993E-2
4.491303786E1,1.512499992E-3,2.749999985E-3,-2.158750035E-2
4.493303786E1,1.471249945E-2,-8.249999955E-4,-3.423750028E-2
4.495303786E1,1.979999989E-2,-1.924999990E-3,-4.069999978E-2
4.497303786E1,3.437500075E-2,1.649999991E-3,-5.829999968E-2
4.499303786E1,4.468749836E-2,7.837500423E-3,-7.617499679E-2
4.501303786E1,4.317500070E-2,8.387500420E-3,-7.273750007E-2
4.503303786E1,3.684999794E-2,1.154999994E-2,-6.118749827E-2
4.505303786E1,2.763750032E-2,7.562499959E-3,-4.235000163E-2
4.507303786E1,2.378750034E-2,4.262499977E-3,-3.093750030E-2
4.509303786E1,9.624999948E-3,1.374999993E-4,1.924999990E-3
4.511303786E1,-7.424999960E-3,-8.524999954E-3,1.732499897E-2
4.513303786E1,-1.072499994E-2,-7.149999961E-3,1.897500083E-2
4.515303786E1,-1.677500084E-2,-2.337499987E-3,2.392499894E-2
4.517303786E1,-3.258749843E-2,5.087499972E-3,2.474999987E-2
4.519303786E1,-3.808749840E-2,1.072499994E-2,2.914999984E-2
4.521303786E1,-4.331250116E-2,1.526249945E-2,3.781250119E-2
4.523303786E1,-4.386249930E-2,1.718750037E-2,4.235000163E-2
4.525303786E1,-4.015000165E-2,1.457499992E-2,3.904999793E-2
4.527303786E1,-3.107500076E-2,9.212499484E-3,3.203750029E-2
4.529303786E1,-1.429999992E-2,3.299999982E-3,1.086249948E-2
4.531303786E1,-1.072499994E-2,2.474999987E-3,6.874999963E-3
4.533303786E1,0.000000000E0,0.000000000E0,0.000000000E0
4.535303786E1,6.874999963E-3,5.362499971E-3,-2.433750033E-2
4.537303786E1,7.149999961E-3,5.774999969E-3,-2.694999985E-2
4.539303786E1,-2.062499989E-3,4.674999975E-3,-1.182499994E-2
4.541303786E1,-1.306249946E-2,0.000000000E0,8.249999955E-3
4.543303786E1,-1.361249946E-2,-2.199999988E-3,1.388750039E-2
4.545303786E1,-1.017499994E-2,-1.003750041E-2,1.993750036E-2
4.547303786E1,-1.099999994E-3,-1.471249945E-2,4.674999975E-3
4.549303786E1,-1.237499993E-3,-1.154999994E-2,2.749999985E-3
4.551303786E1,-6.737499963E-3,-2.887499984E-3,-6.599999964E-3
4.553303786E1,-1.182499994E-2,1.237499993E-3,-7.149999961E-3
4.555303786E1,-1.141249947E-2,8.249999955E-3,-6.462499965E-3
4.557303786E1,-4.124999978E-4,1.842499897E-2,-1.622499898E-2
4.559303786E1,3.849999979E-3,1.856249943E-2,-2.021249942E-2
4.561303786E1,1.594999991E-2,1.938750036E-2,-3.272499889E-2
4.563303786E1,2.859999985E-2,1.801249944E-2,-4.317500070E-2
4.565303786E1,3.052499890E-2,1.677500084E-2,-4.386249930E-2
4.567303786E1,2.997500077E-2,1.553750038E-2,-4.578749835E-2
4.569303786E1,2.007500082E-2,1.663750038E-2,-3.437500075E-2
4.571303786E1,1.663750038E-2,1.759999990E-2,-3.258749843E-2
4.573303786E1,1.003750041E-2,1.746249944E-2,-1.704999991E-2
4.575303786E1,-4.124999978E-3,1.072499994E-2,1.031249948E-2
4.577303786E1,-1.237499993E-3,8.524999954E-3,1.608750038E-2
4.579303786E1,4.949999973E-3,5.912499968E-3,2.268750034E-2
4.581303786E1,-1.374999993E-3,4.262499977E-3,1.773750037E-2
4.583303786E1,-3.162499983E-3,3.712499980E-3,1.622499898E-2
4.585303786E1,-5.912499968E-3,4.399999976E-3,1.361249946E-2
4.587303786E1,-9.624999948E-4,8.112499490E-3,-8.799999952E-3
4.589303786E1,2.887499984E-3,9.487500414E-3,-1.457499992E-2
4.591303786E1,6.874999963E-3,1.072499994E-2,-1.498750038E-2
4.593303786E1,1.182499994E-2,1.086249948E-2,-1.704999991E-2
4.595303786E1,1.801249944E-2,1.278750040E-2,-2.103750035E-2
4.597303786E1,2.736249939E-2,1.842499897E-2,-3.189999983E-2
4.599303786E1,2.749999985E-2,1.897500083E-2,-3.643750027E-2
4.601303786E1,2.557500079E-2,1.911249943E-2,-3.767500073E-2
4.603303786E1,2.378750034E-2,1.897500083E-2,-4.468749836E-2
4.605303786E1,1.374999993E-2,1.677500084E-2,-2.832499892E-2
4.607303786E1,5.912499968E-3,1.457499992E-2,-1.663750038E-2
4.609303786E1,-5.499999970E-3,1.058750041E-2,-9.624999948E-4
4.611303786E1,-3.244999796E-2,2.887499984E-3,3.437500075E-2
4.613303786E1,-3.932499886E-2,1.374999993E-3,4.248749837E-2
4.615303786E1,-4.097500071E-2,6.874999963E-4,4.097500071E-2
4.617303786E1,-3.189999983E-2,2.337499987E-3,3.189999983E-2
4.619303786E1,-2.626249939E-2,3.849999979E-3,2.612499893E-2
4.621303786E1,-6.324999966E-3,6.462499965E-3,3.574999981E-3
4.623303786E1,-5.774999969E-3,8.937500417E-3,2.337499987E-3
4.625303786E1,-7.974999957E-3,8.112499490E-3,3.574999981E-3
4.627303786E1,-9.074999951E-3,7.012499962E-3,-3.574999981E-3
4.629303786E1,-1.512499992E-2,5.362499971E-3,3.024999984E-3
4.631303786E1,-1.031249948E-2,6.049999967E-3,5.499999970E-4
4.633303786E1,3.024999984E-3,9.074999951E-3,-1.223750040E-2
4.635303786E1,2.749999985E-3,1.278750040E-2,-8.387500420E-3
4.637303786E1,-1.374999993E-3,1.512499992E-2,-3.299999982E-3
4.639303786E1,-1.182499994E-2,1.168750040E-2,1.044999994E-2
4.641303786E1,-2.639999986E-2,5.087499972E-3,2.928750031E-2
4.643303786E1,-2.956249937E-2,3.024999984E-3,3.355000168E-2
4.645303786E1,-3.492499888E-2,-5.499999970E-4,3.987500072E-2
4.647303786E1,-3.451250121E-2,-1.787499990E-3,4.152499884E-2
4.649303786E1,-3.203750029E-2,-1.374999993E-3,4.111250117E-2
4.651303786E1,-2.598750032E-2,-4.124999978E-4,4.097500071E-2
4.653303786E1,-2.021249942E-2,1.649999991E-3,2.969999984E-2
4.655303786E1,-2.351249941E-2,1.237499993E-3,3.189999983E-2
4.657303786E1,-3.244999796E-2,1.374999993E-4,4.179999977E-2
4.659303786E1,-3.396249935E-2,1.924999990E-3,4.028749838E-2
4.661303786E1,-3.244999796E-2,1.924999990E-3,3.904999793E-2
4.663303786E1,-2.818750031E-2,4.124999978E-4,3.272499889E-2
4.665303786E1,-3.093750030E-2,-2.749999985E-4,3.258749843E-2
4.667303786E1,-3.533750027E-2,-6.874999963E-4,3.671250120E-2
4.669303786E1,-4.124999791E-2,-2.474999987E-3,4.647500068E-2
4.671303786E1,-4.069999978E-2,-3.437499981E-3,4.592499882E-2
4.673303786E1,-4.097500071E-2,-6.324999966E-3,4.675000161E-2
4.675303786E1,-3.684999794E-2,-7.974999957E-3,4.331250116E-2
4.677303786E1,-2.956249937E-2,-6.737499963E-3,3.492499888E-2
4.679303786E1,-1.429999992E-2,-3.162499983E-3,1.787500083E-2
4.681303786E1,0.000000000E0,0.000000000E0,0.000000000E0
4.683303786E1,1.182499994E-2,1.374999993E-3,-8.662499487E-3
4.685303786E1,2.887500077E-2,3.574999981E-3,-2.694999985E-2
4.687303786E1,6.256250292E-2,7.424999960E-3,-6.544999778E-2
4.689303786E1,7.012499869E-2,8.524999954E-3,-7.590000331E-2
4.691303786E1,7.603749633E-2,7.974999957E-3,-8.648750186E-2
4.693303786E1,6.159999967E-2,9.487500414E-3,-7.177499682E-2
4.695303786E1,5.609999970E-2,9.762499481E-3,-6.696250290E-2
4.697303786E1,4.688749835E-2,9.624999948E-3,-6.091250107E-2
4.699303786E1,3.836249933E-2,9.624999948E-3,-4.784999788E-2
4.701303786E1,3.836249933E-2,9.624999948E-3,-4.702499881E-2
4.703303786E1,4.386249930E-2,1.154999994E-2,-5.183750018E-2
4.705303786E1,4.496249929E-2,9.899999946E-3,-4.331250116E-2
4.707303786E1,3.973750025E-2,8.662499487E-3,-3.547500074E-2
4.709303786E1,2.406249940E-2,6.599999964E-3,-1.677500084E-2
4.711303786E1,3.299999982E-3,4.124999978E-3,4.399999976E-3
4.713303786E1,1.237499993E-3,3.987499978E-3,5.499999970E-3
4.715303786E1,3.574999981E-3,5.362499971E-3,2.612499986E-3
4.717303786E1,2.048750035E-2,7.149999961E-3,-2.103750035E-2
4.719303786E1,2.818750031E-2,9.212499484E-3,-3.066249937E-2
4.721303786E1,4.152499884E-2,1.251249947E-2,-4.757500067E-2
4.723303786E1,3.643750027E-2,9.899999946E-3,-4.619999975E-2
4.725303786E1,3.355000168E-2,9.487500414E-3,-4.399999976E-2
4.727303786E1,2.791249938E-2,7.012499962E-3,-4.015000165E-2
4.729303786E1,2.213750035E-2,6.599999964E-3,-3.753750026E-2
4.731303786E1,2.309999987E-2,7.012499962E-3,-3.822499886E-2
4.733303786E1,2.364999987E-2,7.424999960E-3,-3.753750026E-2
4.735303786E1,1.429999992E-2,7.012499962E-3,-2.364999987E-2
4.737303786E1,1.168750040E-2,6.737499963E-3,-1.979999989E-2
4.739303786E1,2.612499986E-3,6.599999964E-3,-8.387500420E-3
4.741303786E1,-1.113750041E-2,2.887499984E-3,1.031249948E-2
4.743303786E1,-2.007500082E-2,9.624999948E-4,2.131249942E-2
4.745303786E1,-3.795000166E-2,-3.162499983E-3,4.578749835E-2
4.747303786E1,-4.509999976E-2,-6.324999966E-3,5.953750014E-2
4.749303786E1,-4.482499883E-2,-6.187499966E-3,5.898749828E-2
4.751303786E1,-3.877500072E-2,-5.224999972E-3,5.238749832E-2
4.753303786E1,-2.859999985E-2,-4.262499977E-3,4.166249931E-2
4.755303786E1,-2.639999986E-2,-4.537499975E-3,3.781250119E-2
4.757303786E1,-2.364999987E-2,-4.812499974E-3,3.231250122E-2
4.759303786E1,-2.227500081E-2,-3.987499978E-3,2.571249940E-2
4.761303786E1,-2.062499896E-2,-3.437499981E-3,2.172499895E-2
4.763303786E1,-1.539999992E-2,-1.924999990E-3,1.196249947E-2
4.765303786E1,-1.361249946E-2,6.874999963E-4,1.402499992E-2
4.767303786E1,-1.292499993E-2,1.787499990E-3,1.457499992E-2
4.769303786E1,-7.149999961E-3,1.649999991E-3,1.058750041E-2
4.771303786E1,0.000000000E0,0.000000000E0,0.000000000E0
4.773303786E1,9.487500414E-3,6.874999963E-4,-2.612499986E-3
4.775303786E1,1.044999994E-2,-3.574999981E-3,-9.762499481E-3
4.777303786E1,8.937500417E-3,-3.162499983E-3,-1.017499994E-2
4.779303786E1,4.674999975E-3,-2.612499986E-3,-6.599999964E-3
4.781303786E1,-1.457499992E-2,-4.812499974E-3,1.718750037E-2
4.783303786E1,-1.457499992E-2,-4.399999976E-3,1.787500083E-2
4.785303786E1,-8.937500417E-3,-3.299999982E-3,1.209999993E-2
4.787303786E1,5.499999970E-3,-2.337499987E-3,-6.049999967E-3
4.789303786E1,7.424999960E-3,-2.887499984E-3,-1.127499994E-2
4.791303786E1,1.691249944E-2,-5.912499968E-3,-2.529999986E-2
4.793303786E1,2.887500077E-2,2.749999985E-4,-4.509999976E-2
4.795303786E1,2.598750032E-2,6.874999963E-4,-4.221250117E-2
4.797303786E1,2.048750035E-2,3.849999979E-3,-3.382499889E-2
4.799303786E1,2.378750034E-2,9.487500414E-3,-3.368749842E-2
4.801303786E1,2.818750031E-2,1.127499994E-2,-3.808749840E-2
4.803303786E1,4.069999978E-2,1.251249947E-2,-4.991250113E-2
4.805303786E1,5.829999968E-2,1.278750040E-2,-6.641250104E-2
4.807303786E1,6.063750014E-2,1.223750040E-2,-6.998749822E-2
4.809303786E1,5.884999782E-2,9.487500414E-3,-6.586249918E-2
4.811303786E1,4.839999974E-2,8.937500417E-3,-4.757500067E-2
4.813303786E1,4.482499883E-2,1.017499994E-2,-4.193750024E-2
4.815303786E1,3.877500072E-2,1.072499994E-2,-3.272499889E-2
4.817303786E1,1.842499897E-2,6.599999964E-3,-6.874999963E-3
4.819303786E1,1.182499994E-2,5.087499972E-3,8.249999955E-4
4.821303786E1,-1.787499990E-3,2.062499989E-3,1.347499993E-2
4.823303786E1,-1.567500085E-2,-2.062499989E-3,2.612499893E-2
4.825303786E1,-1.567500085E-2,-2.062499989E-3,2.612499893E-2
4.827303786E1,-3.547500074E-2,-3.712499980E-3,4.523750022E-2
4.829303786E1,-5.816249922E-2,-5.087499972E-3,6.668750197E-2
4.831303786E1,-6.476250291E-2,-6.874999963E-3,7.301250100E-2
4.833303786E1,-7.204999775E-2,-8.799999952E-3,7.768750191E-2
4.835303786E1,-6.778749824E-2,-9.762499481E-3,6.682500243E-2
4.837303786E1,-6.228749827E-2,-1.044999994E-2,6.118749827E-2
4.839303786E1,-4.991250113E-2,-9.899999946E-3,4.963750020E-2
4.841303786E1,-3.519999981E-2,-6.737499963E-3,2.639999986E-2
4.843303786E1,-2.969999984E-2,-5.362499971E-3,1.759999990E-2
4.845303786E1,-1.237499993E-2,-1.237499993E-3,-3.574999981E-3
4.847303786E1,2.612499986E-3,9.624999948E-4,-1.938750036E-2
4.849303786E1,3.849999979E-3,6.874999963E-4,-1.911249943E-2
4.851303786E1,1.924999990E-3,-1.649999991E-3,-1.361249946E-2
4.853303786E1,2.612499986E-3,-4.674999975E-3,-1.072499994E-2
4.855303786E1,1.924999990E-3,-2.749999985E-3,-9.212499484E-3
4.857303786E1,2.337499987E-3,-1.237499993E-3,-7.974999957E-3
4.859303786E1,1.704999991E-2,2.749999985E-3,-2.378750034E-2
4.861303786E1,1.649999991E-2,2.749999985E-3,-2.241249941E-2
4.863303786E1,1.526249945E-2,3.849999979E-3,-2.062499896E-2
4.865303786E1,1.429999992E-2,2.474999987E-3,-1.649999991E-2
4.867303786E1,1.264999993E-2,1.512499992E-3,-1.306249946E-2
4.869303786E1,1.086249948E-2,2.749999985E-4,-8.524999954E-3
4.871303786E1,1.539999992E-2,2.474999987E-3,-1.168750040E-2
4.873303786E1,1.897500083E-2,3.712499980E-3,-1.718750037E-2
4.875303786E1,2.928750031E-2,6.049999967E-3,-3.148749843E-2
4.877303786E1,4.015000165E-2,1.154999994E-2,-4.606249928E-2
4.879303786E1,4.344999790E-2,1.237499993E-2,-4.977500066E-2
4.881303786E1,4.839999974E-2,1.361249946E-2,-5.348749831E-2
4.883303786E1,4.963750020E-2,1.182499994E-2,-5.678749830E-2
4.885303786E1,5.004999787E-2,1.154999994E-2,-5.829999968E-2
4.887303786E1,5.335000157E-2,1.031249948E-2,-6.324999779E-2
4.889303786E1,4.922499880E-2,8.249999955E-3,-5.775000155E-2
4.891303786E1,4.551250115E-2,7.562499959E-3,-5.321250111E-2
4.893303786E1,3.203750029E-2,3.987499978E-3,-3.423750028E-2
4.895303786E1,2.488750033E-2,2.749999985E-3,-2.433750033E-2
4.897303786E1,1.264999993E-2,4.124999978E-4,-7.424999960E-3
4.899303786E1,-3.574999981E-3,-2.337499987E-3,8.799999952E-3
4.901303786E1,-7.837500423E-3,-3.299999982E-3,1.306249946E-2
4.903303786E1,-1.388750039E-2,-3.299999982E-3,1.649999991E-2
4.905303786E1,-2.337500080E-2,-6.324999966E-3,2.213750035E-2
4.907303786E1,-2.488750033E-2,-7.012499962E-3,2.543750033E-2
4.909303786E1,-2.653750032E-2,-6.462499965E-3,2.969999984E-2
4.911303786E1,-2.846249938E-2,-6.874999963E-3,3.492499888E-2
4.913303786E1,-2.694999985E-2,-5.912499968E-3,3.327500075E-2
4.915303786E1,-2.048750035E-2,-1.787499990E-3,2.309999987E-2
4.917303786E1,-1.361249946E-2,2.749999985E-4,1.416249946E-2
4.919303786E1,-1.264999993E-2,0.000000000E0,1.319999993E-2
4.921303786E1,-1.237499993E-2,-2.749999985E-4,1.347499993E-2
4.923303786E1,-2.887500077E-2,-5.499999970E-3,3.519999981E-2
4.925303786E1,-3.822499886E-2,-8.662499487E-3,4.729999974E-2
4.927303786E1,-5.871250108E-2,-1.237499993E-2,7.507500052E-2
4.929303786E1,-7.273750007E-2,-1.072499994E-2,9.377499670E-2
4.931303786E1,-7.081250101E-2,-9.624999948E-3,9.088750184E-2
4.933303786E1,-6.091250107E-2,-7.149999961E-3,7.658749819E-2
4.935303786E1,-4.427500069E-2,-4.124999978E-3,4.702499881E-2
4.937303786E1,-3.726249933E-2,-2.749999985E-3,3.533750027E-2
4.939303786E1,-2.103750035E-2,-0.000000000E0,1.333750039E-2
4.941303786E1,-8.249999955E-3,1.512499992E-3,5.499999970E-4
4.943303786E1,-5.774999969E-3,1.924999990E-3,-3.299999982E-3
4.945303786E1,1.099999994E-3,3.712499980E-3,-1.319999993E-2
4.947303786E1,1.966249943E-2,9.624999948E-3,-3.189999983E-2
4.949303786E1,2.832499892E-2,1.209999993E-2,-4.069999978E-2
4.951303786E1,4.578749835E-2,1.306249946E-2,-5.967500061E-2
4.953303786E1,4.881250113E-2,1.099999994E-2,-6.091250107E-2
4.955303786E1,4.427500069E-2,9.349999949E-3,-5.568749830E-2
4.957303786E1,3.547500074E-2,5.362499971E-3,-4.015000165E-2
4.959303786E1,1.182499994E-2,1.649999991E-3,-7.012499962E-3
4.961303786E1,3.024999984E-3,2.749999985E-4,3.849999979E-3
4.963303786E1,-1.127499994E-2,-2.062499989E-3,2.571249940E-2
4.965303786E1,-1.897500083E-2,-2.887499984E-3,3.024999984E-2
4.967303786E1,-1.622499898E-2,-2.062499989E-3,2.708750032E-2
4.969303786E1,-9.212499484E-3,0.000000000E0,1.787500083E-2
4.971303786E1,-1.512499992E-3,-0.000000000E0,6.737499963E-3
4.973303786E1,0.000000000E0,0.000000000E0,0.000000000E0
4.975303786E1,1.154999994E-2,9.624999948E-4,-1.031249948E-2
4.977303786E1,1.704999991E-2,-2.749999985E-4,-1.938750036E-2
4.979303786E1,1.636249945E-2,-8.249999955E-4,-2.007500082E-2
4.981303786E1,1.237499993E-2,-9.624999948E-4,-2.048750035E-2
4.983303786E1,1.388750039E-2,-3.299999982E-3,-1.924999990E-2
4.985303786E1,1.787500083E-2,-2.749999985E-3,-2.309999987E-2
4.987303786E1,2.708750032E-2,-5.499999970E-4,-3.382499889E-2
4.989303786E1,2.516249940E-2,-2.749999985E-4,-2.639999986E-2
4.991303786E1,1.924999990E-2,-1.649999991E-3,-2.034999989E-2
4.993303786E1,6.737499963E-3,-2.749999985E-3,-4.399999976E-3
4.995303786E1,-5.224999972E-3,-3.574999981E-3,1.017499994E-2
4.997303786E1,-7.699999958E-3,-3.162499983E-3,1.306249946E-2
4.999303786E1,0.000000000E0,0.000000000E0,0.000000000E0
5.001303786E1,8.662499487E-3,1.787499990E-3,-6.462499965E-3
5.003303786E1,1.141249947E-2,3.574999981E-3,-1.003750041E-2
5.005303786E1,1.099999994E-3,4.674999975E-3,-4.124999978E-4
5.007303786E1,-3.299999982E-3,4.399999976E-3,4.124999978E-3
5.009303786E1,-5.362499971E-3,2.612499986E-3,3.437499981E-3
5.011303786E1,-7.974999957E-3,2.337499987E-3,-1.512499992E-3
5.013303786E1,-6.187499966E-3,2.337499987E-3,-2.062499989E-3
5.015303786E1,-3.987499978E-3,4.949999973E-3,-2.749999985E-3
5.017303786E1,1.429999992E-2,7.424999960E-3,-2.296249941E-2
5.019303786E1,1.842499897E-2,7.012499962E-3,-2.708750032E-2
5.021303786E1,2.254999988E-2,6.462499965E-3,-2.969999984E-2
5.023303786E1,2.722499892E-2,5.774999969E-3,-3.616249934E-2
5.025303786E1,2.818750031E-2,6.049999967E-3,-3.726249933E-2
5.027303786E1,3.038750030E-2,5.912499968E-3,-3.904999793E-2
5.029303786E1,3.849999979E-2,7.287499961E-3,-4.647500068E-2
5.031303786E1,3.849999979E-2,8.387500420E-3,-4.537500069E-2
5.033303786E1,3.066249937E-2,8.524999954E-3,-2.818750031E-2
5.035303786E1,2.103750035E-2,8.249999955E-3,-1.883750036E-2
5.037303786E1,1.924999990E-2,7.012499962E-3,-1.801249944E-2
5.039303786E1,1.196249947E-2,3.299999982E-3,-1.044999994E-2
5.041303786E1,-5.087499972E-3,-1.787499990E-3,8.112499490E-3
5.043303786E1,-1.031249948E-2,-2.887499984E-3,1.319999993E-2
5.045303786E1,-2.021249942E-2,-6.187499966E-3,2.571249940E-2
5.047303786E1,-2.323750034E-2,-6.737499963E-3,3.135000169E-2
5.049303786E1,-2.227500081E-2,-7.699999958E-3,3.286249936E-2
5.051303786E1,-2.626249939E-2,-9.212499484E-3,3.932499886E-2
5.053303786E1,-3.382499889E-2,-1.003750041E-2,4.413750023E-2
5.055303786E1,-3.011249937E-2,-9.899999946E-3,3.891250119E-2
5.057303786E1,-2.062499896E-2,-8.524999954E-3,2.199999988E-2
5.059303786E1,-1.333750039E-2,-6.049999967E-3,1.704999991E-2
5.061303786E1,-1.223750040E-2,-5.087499972E-3,1.608750038E-2
5.063303786E1,-1.333750039E-2,-4.399999976E-3,1.952499896E-2
5.065303786E1,-2.392499894E-2,-4.124999978E-3,3.767500073E-2
5.067303786E1,-2.708750032E-2,-3.712499980E-3,4.289999977E-2
