"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.853303786E1,5.287950039E0,5.839500427E-1,-8.237999916E0
3.855303786E1,5.344950199E0,6.610500216E-1,-8.179950714E0
3.857303786E1,5.326050282E0,6.610500216E-1,-8.179950714E0
3.859303786E1,5.307000160E0,6.610500216E-1,-8.179950714E0
3.861303786E1,5.307000160E0,6.220500469E-1,-8.122950554E0
3.863303786E1,5.365050316E0,6.990000606E-1,-8.200050354E0
3.865303786E1,5.344950199E0,7.180500627E-1,-8.161050797E0
3.867303786E1,5.344950199E0,6.799500585E-1,-8.179950714E0
3.869303786E1,5.383950233E0,6.799500585E-1,-8.161050797E0
3.871303786E1,5.403000355E0,6.409500241E-1,-8.179950714E0
3.873303786E1,5.383950233E0,6.799500585E-1,-8.218950272E0
3.875303786E1,5.365050316E0,7.180500627E-1,-8.179950714E0
3.877303786E1,5.403000355E0,6.990000606E-1,-8.161050797E0
3.879303786E1,5.422050476E0,7.369500399E-1,-8.200050354E0
3.881303786E1,5.422050476E0,7.560000420E-1,-8.237999916E0
3.883303786E1,5.403000355E0,7.950000167E-1,-8.179950714E0
3.885303786E1,5.383950233E0,7.369500399E-1,-8.142000198E0
3.887303786E1,5.403000355E0,7.180500627E-1,-8.122950554E0
3.889303786E1,5.383950233E0,7.560000420E-1,-8.218950272E0
3.891303786E1,5.460000038E0,7.560000420E-1,-8.200050354E0
3.893303786E1,5.422050476E0,6.610500216E-1,-8.161050797E0
3.895303786E1,5.287950039E0,8.710500598E-1,-8.104050636E0
3.897303786E1,5.403000355E0,8.520000577E-1,-8.122950554E0
3.899303786E1,5.365050316E0,8.140500188E-1,-8.161050797E0
3.901303786E1,5.365050316E0,8.329500556E-1,-8.104050636E0
3.903303786E1,5.326050282E0,7.950000167E-1,-8.122950554E0
3.905303786E1,5.250000477E0,9.289500713E-1,-8.142000198E0
3.907303786E1,5.440950394E0,9.090000391E-1,-7.989000320E0
3.909303786E1,5.593950272E0,9.090000391E-1,-7.969950199E0
3.911303786E1,5.767050266E0,9.289500713E-1,-7.989000320E0
3.913303786E1,5.920050144E0,8.710500598E-1,-7.777950287E0
3.915303786E1,5.901000500E0,8.520000577E-1,-7.759050369E0
3.917303786E1,5.881950378E0,9.670500755E-1,-7.855050564E0
3.919303786E1,5.938950062E0,9.480000734E-1,-7.893000603E0
3.921303786E1,5.863050461E0,9.289500713E-1,-7.873950481E0
3.923303786E1,5.920050144E0,9.090000391E-1,-7.893000603E0
3.925303786E1,5.842950344E0,8.710500598E-1,-7.873950481E0
3.927303786E1,5.863050461E0,9.090000391E-1,-7.912050247E0
3.929303786E1,5.805000305E0,9.289500713E-1,-7.873950481E0
3.931303786E1,5.748000145E0,9.480000734E-1,-7.855050564E0
3.933303786E1,5.842950344E0,9.090000391E-1,-7.836000443E0
3.935303786E1,5.824050426E0,9.480000734E-1,-7.855050564E0
3.937303786E1,5.901000500E0,9.670500755E-1,-7.912050247E0
3.939303786E1,5.920050144E0,8.710500598E-1,-7.855050564E0
3.941303786E1,5.938950062E0,8.329500556E-1,-7.836000443E0
3.943303786E1,5.938950062E0,8.520000577E-1,-7.797000408E0
3.945303786E1,5.805000305E0,9.090000391E-1,-7.855050564E0
3.947303786E1,5.842950344E0,9.090000391E-1,-7.855050564E0
3.949303786E1,5.805000305E0,9.859500527E-1,-7.893000603E0
3.951303786E1,5.824050426E0,9.480000734E-1,-7.932000160E0
3.953303786E1,5.901000500E0,9.289500713E-1,-7.873950481E0
3.955303786E1,5.881950378E0,9.289500713E-1,-7.836000443E0
3.957303786E1,5.881950378E0,9.090000391E-1,-7.855050564E0
3.959303786E1,5.863050461E0,8.520000577E-1,-7.855050564E0
3.961303786E1,5.842950344E0,8.520000577E-1,-7.836000443E0
3.963303786E1,5.901000500E0,9.090000391E-1,-7.797000408E0
3.965303786E1,5.901000500E0,8.899500370E-1,-7.893000603E0
3.967303786E1,5.881950378E0,9.090000391E-1,-7.836000443E0
3.969303786E1,5.901000500E0,9.289500713E-1,-7.836000443E0
3.971303786E1,5.920050144E0,9.289500713E-1,-7.816950321E0
3.973303786E1,5.958000183E0,9.480000734E-1,-7.836000443E0
3.975303786E1,5.938950062E0,9.289500713E-1,-7.816950321E0
3.977303786E1,5.938950062E0,8.899500370E-1,-7.777950287E0
3.979303786E1,5.920050144E0,9.289500713E-1,-7.759050369E0
3.981303786E1,5.920050144E0,8.899500370E-1,-7.855050564E0
3.983303786E1,5.938950062E0,1.024049997E0,-7.816950321E0
3.985303786E1,5.901000500E0,9.859500527E-1,-7.816950321E0
3.987303786E1,5.977050304E0,9.859500527E-1,-7.836000443E0
3.989303786E1,5.977050304E0,8.899500370E-1,-7.816950321E0
3.991303786E1,5.977050304E0,8.899500370E-1,-7.702050209E0
3.993303786E1,6.016050339E0,8.899500370E-1,-7.836000443E0
3.995303786E1,5.958000183E0,9.859500527E-1,-7.836000443E0
3.997303786E1,5.997000217E0,9.289500713E-1,-7.836000443E0
3.999303786E1,5.920050144E0,9.090000391E-1,-7.816950321E0
4.001303786E1,5.920050144E0,8.710500598E-1,-7.836000443E0
4.003303786E1,5.842950344E0,8.899500370E-1,-7.816950321E0
4.005303786E1,5.842950344E0,9.480000734E-1,-7.816950321E0
4.007303786E1,5.824050426E0,9.670500755E-1,-7.855050564E0
4.009303786E1,5.881950378E0,9.480000734E-1,-7.836000443E0
4.011303786E1,5.842950344E0,9.859500527E-1,-7.855050564E0
4.013303786E1,5.863050461E0,9.480000734E-1,-7.873950481E0
4.015303786E1,5.842950344E0,9.670500755E-1,-7.836000443E0
4.017303786E1,5.920050144E0,9.480000734E-1,-7.816950321E0
4.019303786E1,5.938950062E0,9.289500713E-1,-7.836000443E0
4.021303786E1,5.958000183E0,8.899500370E-1,-7.797000408E0
4.023303786E1,5.997000217E0,9.670500755E-1,-7.836000443E0
4.025303786E1,5.881950378E0,9.859500527E-1,-7.855050564E0
4.027303786E1,5.901000500E0,1.024049997E0,-7.855050564E0
4.029303786E1,5.901000500E0,1.024049997E0,-7.893000603E0
4.031303786E1,5.863050461E0,9.670500755E-1,-7.836000443E0
4.033303786E1,5.863050461E0,1.004999995E0,-7.855050564E0
4.035303786E1,5.863050461E0,9.090000391E-1,-7.836000443E0
4.037303786E1,5.920050144E0,8.899500370E-1,-7.836000443E0
4.039303786E1,5.863050461E0,8.329500556E-1,-7.777950287E0
4.041303786E1,5.958000183E0,9.090000391E-1,-7.777950287E0
4.043303786E1,5.997000217E0,9.090000391E-1,-7.759050369E0
4.045303786E1,6.016050339E0,9.090000391E-1,-7.797000408E0
4.047303786E1,5.997000217E0,9.090000391E-1,-7.816950321E0
4.049303786E1,5.881950378E0,9.859500527E-1,-7.797000408E0
4.051303786E1,5.920050144E0,9.480000734E-1,-7.816950321E0
4.053303786E1,5.881950378E0,9.289500713E-1,-7.873950481E0
4.055303786E1,5.938950062E0,8.710500598E-1,-7.797000408E0
4.057303786E1,5.958000183E0,9.090000391E-1,-7.797000408E0
4.059303786E1,5.863050461E0,9.289500713E-1,-7.797000408E0
4.061303786E1,5.842950344E0,1.004999995E0,-7.855050564E0
4.063303786E1,5.901000500E0,1.024049997E0,-7.855050564E0
4.065303786E1,5.977050304E0,9.670500755E-1,-7.797000408E0
4.067303786E1,5.977050304E0,9.289500713E-1,-7.777950287E0
4.069303786E1,5.938950062E0,9.670500755E-1,-7.816950321E0
4.071303786E1,5.920050144E0,9.289500713E-1,-7.816950321E0
4.073303786E1,5.977050304E0,9.480000734E-1,-7.797000408E0
4.075303786E1,5.920050144E0,9.859500527E-1,-7.816950321E0
4.077303786E1,5.881950378E0,9.859500527E-1,-7.836000443E0
4.079303786E1,5.920050144E0,9.289500713E-1,-7.759050369E0
4.081303786E1,5.977050304E0,9.289500713E-1,-7.777950287E0
4.083303786E1,5.977050304E0,9.090000391E-1,-7.816950321E0
4.085303786E1,5.997000217E0,9.289500713E-1,-7.797000408E0
4.087303786E1,5.977050304E0,9.480000734E-1,-7.816950321E0
4.089303786E1,6.016050339E0,9.480000734E-1,-7.797000408E0
4.091303786E1,5.938950062E0,9.480000734E-1,-7.740000248E0
4.093303786E1,5.938950062E0,9.859500527E-1,-7.644000530E0
4.095303786E1,5.997000217E0,8.899500370E-1,-7.836000443E0
4.097303786E1,6.034950256E0,8.899500370E-1,-7.777950287E0
4.099303786E1,6.016050339E0,8.899500370E-1,-7.759050369E0
4.101303786E1,5.958000183E0,9.289500713E-1,-7.720950603E0
4.103303786E1,5.997000217E0,8.899500370E-1,-7.720950603E0
4.105303786E1,6.034950256E0,9.480000734E-1,-7.740000248E0
4.107303786E1,6.016050339E0,9.670500755E-1,-7.683000565E0
4.109303786E1,6.054000378E0,1.004999995E0,-7.740000248E0
4.111303786E1,6.073050499E0,9.670500755E-1,-7.740000248E0
4.113303786E1,6.091950417E0,9.090000391E-1,-7.702050209E0
4.115303786E1,6.111000061E0,9.480000734E-1,-7.720950603E0
4.117303786E1,6.034950256E0,9.090000391E-1,-7.740000248E0
4.119303786E1,6.016050339E0,8.899500370E-1,-7.702050209E0
4.121303786E1,6.034950256E0,9.480000734E-1,-7.759050369E0
4.123303786E1,5.958000183E0,1.024049997E0,-7.740000248E0
4.125303786E1,6.016050339E0,1.024049997E0,-7.740000248E0
4.127303786E1,5.958000183E0,9.289500713E-1,-7.740000248E0
4.129303786E1,5.997000217E0,9.289500713E-1,-7.702050209E0
4.131303786E1,6.034950256E0,8.899500370E-1,-7.702050209E0
4.133303786E1,6.073050499E0,9.289500713E-1,-7.740000248E0
4.135303786E1,6.016050339E0,1.024049997E0,-7.720950603E0
4.137303786E1,6.073050499E0,9.859500527E-1,-7.740000248E0
4.139303786E1,6.073050499E0,9.289500713E-1,-7.720950603E0
4.141303786E1,6.034950256E0,9.480000734E-1,-7.702050209E0
4.143303786E1,6.073050499E0,8.899500370E-1,-7.759050369E0
4.145303786E1,6.073050499E0,9.289500713E-1,-7.720950603E0
4.147303786E1,6.034950256E0,9.670500755E-1,-7.759050369E0
4.149303786E1,6.016050339E0,9.670500755E-1,-7.720950603E0
4.151303786E1,5.977050304E0,9.289500713E-1,-7.777950287E0
4.153303786E1,6.054000378E0,9.670500755E-1,-7.759050369E0
4.155303786E1,6.054000378E0,9.480000734E-1,-7.759050369E0
4.157303786E1,5.958000183E0,9.670500755E-1,-7.740000248E0
4.159303786E1,5.977050304E0,9.289500713E-1,-7.720950603E0
4.161303786E1,5.938950062E0,9.670500755E-1,-7.759050369E0
4.163303786E1,5.977050304E0,9.480000734E-1,-7.740000248E0
4.165303786E1,6.034950256E0,9.289500713E-1,-7.759050369E0
4.167303786E1,6.034950256E0,9.480000734E-1,-7.720950603E0
4.169303786E1,6.034950256E0,9.289500713E-1,-7.740000248E0
4.171303786E1,5.997000217E0,1.004999995E0,-7.759050369E0
4.173303786E1,6.054000378E0,9.289500713E-1,-7.702050209E0
4.175303786E1,6.091950417E0,9.859500527E-1,-7.702050209E0
4.177303786E1,6.091950417E0,9.859500527E-1,-7.759050369E0
4.179303786E1,6.016050339E0,9.670500755E-1,-7.683000565E0
4.181303786E1,6.054000378E0,9.670500755E-1,-7.720950603E0
4.183303786E1,6.054000378E0,9.289500713E-1,-7.683000565E0
4.185303786E1,6.073050499E0,8.899500370E-1,-7.740000248E0
4.187303786E1,6.054000378E0,9.289500713E-1,-7.740000248E0
4.189303786E1,6.073050499E0,1.004999995E0,-7.759050369E0
4.191303786E1,6.073050499E0,1.004999995E0,-7.759050369E0
4.193303786E1,6.073050499E0,9.289500713E-1,-7.720950603E0
4.195303786E1,6.054000378E0,8.899500370E-1,-7.644000530E0
4.197303786E1,6.016050339E0,9.670500755E-1,-7.720950603E0
4.199303786E1,6.034950256E0,9.480000734E-1,-7.740000248E0
4.201303786E1,6.091950417E0,9.670500755E-1,-7.759050369E0
4.203303786E1,6.091950417E0,9.480000734E-1,-7.759050369E0
4.205303786E1,6.054000378E0,9.670500755E-1,-7.702050209E0
4.207303786E1,6.034950256E0,9.480000734E-1,-7.702050209E0
4.209303786E1,6.034950256E0,9.289500713E-1,-7.759050369E0
4.211303786E1,6.054000378E0,9.670500755E-1,-7.702050209E0
4.213303786E1,6.054000378E0,9.090000391E-1,-7.759050369E0
4.215303786E1,6.034950256E0,9.480000734E-1,-7.702050209E0
4.217303786E1,6.091950417E0,9.480000734E-1,-7.702050209E0
4.219303786E1,6.073050499E0,1.004999995E0,-7.720950603E0
4.221303786E1,6.130950451E0,9.859500527E-1,-7.720950603E0
4.223303786E1,6.111000061E0,9.480000734E-1,-7.720950603E0
4.225303786E1,6.073050499E0,9.480000734E-1,-7.702050209E0
4.227303786E1,6.016050339E0,8.899500370E-1,-7.702050209E0
4.229303786E1,5.977050304E0,9.670500755E-1,-7.663050175E0
4.231303786E1,5.977050304E0,9.859500527E-1,-7.759050369E0
4.233303786E1,6.034950256E0,9.480000734E-1,-7.702050209E0
4.235303786E1,6.130950451E0,9.090000391E-1,-7.720950603E0
4.237303786E1,6.169050217E0,9.289500713E-1,-7.740000248E0
4.239303786E1,6.073050499E0,9.480000734E-1,-7.720950603E0
4.241303786E1,6.073050499E0,9.480000734E-1,-7.720950603E0
4.243303786E1,6.034950256E0,9.090000391E-1,-7.740000248E0
4.245303786E1,6.016050339E0,1.044000030E0,-7.683000565E0
4.247303786E1,5.997000217E0,1.063050032E0,-7.740000248E0
4.249303786E1,6.111000061E0,9.859500527E-1,-7.720950603E0
4.251303786E1,6.187950134E0,9.090000391E-1,-7.702050209E0
4.253303786E1,6.130950451E0,9.289500713E-1,-7.624950409E0
4.255303786E1,6.073050499E0,8.710500598E-1,-7.663050175E0
4.257303786E1,5.997000217E0,9.480000734E-1,-7.720950603E0
4.259303786E1,6.034950256E0,1.004999995E0,-7.740000248E0
4.261303786E1,6.016050339E0,1.004999995E0,-7.759050369E0
4.263303786E1,6.054000378E0,8.899500370E-1,-7.759050369E0
4.265303786E1,5.997000217E0,8.520000577E-1,-7.759050369E0
4.267303786E1,5.977050304E0,9.289500713E-1,-7.759050369E0
4.269303786E1,6.016050339E0,1.024049997E0,-7.759050369E0
4.271303786E1,6.016050339E0,9.289500713E-1,-7.720950603E0
4.273303786E1,6.111000061E0,9.480000734E-1,-7.683000565E0
4.275303786E1,6.091950417E0,9.859500527E-1,-7.683000565E0
4.277303786E1,6.130950451E0,9.859500527E-1,-7.683000565E0
4.279303786E1,6.150000095E0,9.480000734E-1,-7.663050175E0
4.281303786E1,6.130950451E0,9.859500527E-1,-7.720950603E0
4.283303786E1,6.130950451E0,9.670500755E-1,-7.624950409E0
4.285303786E1,6.091950417E0,9.289500713E-1,-7.683000565E0
4.287303786E1,6.091950417E0,9.670500755E-1,-7.720950603E0
4.289303786E1,6.073050499E0,9.859500527E-1,-7.740000248E0
4.291303786E1,6.111000061E0,9.859500527E-1,-7.740000248E0
4.293303786E1,6.073050499E0,1.004999995E0,-7.777950287E0
4.295303786E1,6.073050499E0,1.004999995E0,-7.702050209E0
4.297303786E1,6.111000061E0,1.044000030E0,-7.683000565E0
4.299303786E1,6.130950451E0,9.670500755E-1,-7.720950603E0
4.301303786E1,6.169050217E0,9.289500713E-1,-7.663050175E0
4.303303786E1,6.091950417E0,9.090000391E-1,-7.683000565E0
4.305303786E1,6.054000378E0,9.289500713E-1,-7.759050369E0
4.307303786E1,6.016050339E0,9.289500713E-1,-7.740000248E0
4.309303786E1,6.054000378E0,9.670500755E-1,-7.683000565E0
4.311303786E1,6.054000378E0,9.670500755E-1,-7.759050369E0
4.313303786E1,5.977050304E0,1.004999995E0,-7.702050209E0
4.315303786E1,6.091950417E0,9.289500713E-1,-7.644000530E0
4.317303786E1,6.150000095E0,8.710500598E-1,-7.702050209E0
4.319303786E1,6.111000061E0,9.289500713E-1,-7.663050175E0
4.321303786E1,6.091950417E0,9.090000391E-1,-7.663050175E0
4.323303786E1,6.111000061E0,9.480000734E-1,-7.663050175E0
4.325303786E1,6.091950417E0,1.024049997E0,-7.702050209E0
4.327303786E1,6.130950451E0,1.024049997E0,-7.740000248E0
4.329303786E1,6.091950417E0,1.004999995E0,-7.702050209E0
4.331303786E1,6.054000378E0,9.670500755E-1,-7.720950603E0
4.333303786E1,6.034950256E0,9.859500527E-1,-7.759050369E0
4.335303786E1,6.091950417E0,1.004999995E0,-7.644000530E0
4.337303786E1,6.073050499E0,1.004999995E0,-7.683000565E0
4.339303786E1,6.073050499E0,9.859500527E-1,-7.683000565E0
4.341303786E1,6.073050499E0,9.670500755E-1,-7.663050175E0
4.343303786E1,6.091950417E0,9.289500713E-1,-7.759050369E0
4.345303786E1,6.150000095E0,9.289500713E-1,-7.759050369E0
4.347303786E1,6.150000095E0,9.480000734E-1,-7.740000248E0
4.349303786E1,6.111000061E0,9.670500755E-1,-7.683000565E0
4.351303786E1,6.111000061E0,1.044000030E0,-7.663050175E0
4.353303786E1,6.091950417E0,1.024049997E0,-7.702050209E0
4.355303786E1,6.091950417E0,9.859500527E-1,-7.683000565E0
4.357303786E1,6.073050499E0,9.480000734E-1,-7.702050209E0
4.359303786E1,6.016050339E0,9.480000734E-1,-7.740000248E0
4.361303786E1,5.977050304E0,9.670500755E-1,-7.720950603E0
4.363303786E1,6.091950417E0,9.859500527E-1,-7.740000248E0
4.365303786E1,6.130950451E0,9.859500527E-1,-7.702050209E0
4.367303786E1,6.169050217E0,9.480000734E-1,-7.663050175E0
4.369303786E1,6.150000095E0,9.090000391E-1,-7.624950409E0
4.371303786E1,6.111000061E0,9.859500527E-1,-7.702050209E0
4.373303786E1,6.073050499E0,9.480000734E-1,-7.702050209E0
4.375303786E1,6.054000378E0,9.289500713E-1,-7.759050369E0
4.377303786E1,5.977050304E0,1.004999995E0,-7.720950603E0
4.379303786E1,5.901000500E0,9.670500755E-1,-7.720950603E0
4.381303786E1,5.997000217E0,9.670500755E-1,-7.720950603E0
4.383303786E1,6.130950451E0,9.859500527E-1,-7.720950603E0
4.385303786E1,6.130950451E0,9.859500527E-1,-7.663050175E0
4.387303786E1,6.111000061E0,8.899500370E-1,-7.624950409E0
4.389303786E1,6.091950417E0,8.710500598E-1,-7.683000565E0
4.391303786E1,6.091950417E0,8.899500370E-1,-7.683000565E0
4.393303786E1,6.073050499E0,1.024049997E0,-7.720950603E0
4.395303786E1,6.034950256E0,1.024049997E0,-7.777950287E0
4.397303786E1,6.111000061E0,1.081950068E0,-7.740000248E0
4.399303786E1,6.150000095E0,1.024049997E0,-7.663050175E0
4.401303786E1,6.226050377E0,1.024049997E0,-7.587000370E0
4.403303786E1,6.265050411E0,9.859500527E-1,-7.587000370E0
4.405303786E1,6.265050411E0,9.289500713E-1,-7.624950409E0
4.407303786E1,6.169050217E0,9.670500755E-1,-7.683000565E0
4.409303786E1,6.111000061E0,1.044000030E0,-7.720950603E0
4.411303786E1,6.054000378E0,1.081950068E0,-7.759050369E0
4.413303786E1,5.997000217E0,1.024049997E0,-7.720950603E0
4.415303786E1,6.016050339E0,9.859500527E-1,-7.720950603E0
4.417303786E1,6.091950417E0,9.289500713E-1,-7.683000565E0
4.419303786E1,6.111000061E0,9.480000734E-1,-7.663050175E0
4.421303786E1,6.091950417E0,9.859500527E-1,-7.720950603E0
4.423303786E1,6.111000061E0,1.024049997E0,-7.663050175E0
4.425303786E1,6.111000061E0,1.004999995E0,-7.644000530E0
4.427303786E1,6.111000061E0,9.859500527E-1,-7.683000565E0
4.429303786E1,6.169050217E0,9.090000391E-1,-7.683000565E0
4.431303786E1,6.111000061E0,8.520000577E-1,-7.663050175E0
4.433303786E1,6.034950256E0,9.859500527E-1,-7.683000565E0
4.435303786E1,6.073050499E0,1.024049997E0,-7.702050209E0
4.437303786E1,6.130950451E0,1.063050032E0,-7.702050209E0
4.439303786E1,6.169050217E0,1.063050032E0,-7.740000248E0
4.441303786E1,6.111000061E0,1.138950109E0,-7.663050175E0
4.443303786E1,6.111000061E0,1.044000030E0,-7.663050175E0
4.445303786E1,6.073050499E0,1.024049997E0,-7.624950409E0
4.447303786E1,6.073050499E0,9.670500755E-1,-7.702050209E0
4.449303786E1,6.091950417E0,9.480000734E-1,-7.663050175E0
4.451303786E1,6.111000061E0,9.670500755E-1,-7.740000248E0
4.453303786E1,6.054000378E0,9.480000734E-1,-7.683000565E0
4.455303786E1,6.091950417E0,9.480000734E-1,-7.663050175E0
4.457303786E1,6.150000095E0,9.090000391E-1,-7.720950603E0
4.459303786E1,6.187950134E0,9.859500527E-1,-7.663050175E0
4.461303786E1,6.130950451E0,1.004999995E0,-7.702050209E0
4.463303786E1,6.111000061E0,9.859500527E-1,-7.644000530E0
4.465303786E1,6.169050217E0,9.859500527E-1,-7.720950603E0
4.467303786E1,6.091950417E0,9.859500527E-1,-7.759050369E0
4.469303786E1,6.091950417E0,9.859500527E-1,-7.720950603E0
4.471303786E1,6.130950451E0,1.024049997E0,-7.702050209E0
4.473303786E1,6.111000061E0,1.063050032E0,-7.702050209E0
4.475303786E1,6.073050499E0,1.004999995E0,-7.624950409E0
4.477303786E1,6.091950417E0,9.859500527E-1,-7.624950409E0
4.479303786E1,6.091950417E0,1.024049997E0,-7.663050175E0
4.481303786E1,6.207000256E0,1.044000030E0,-7.702050209E0
4.483303786E1,6.226050377E0,1.120050073E0,-7.720950603E0
4.485303786E1,6.207000256E0,9.670500755E-1,-7.702050209E0
4.487303786E1,6.091950417E0,9.480000734E-1,-7.683000565E0
4.489303786E1,5.977050304E0,9.670500755E-1,-7.683000565E0
4.491303786E1,6.054000378E0,1.004999995E0,-7.624950409E0
4.493303786E1,6.111000061E0,1.024049997E0,-7.663050175E0
4.495303786E1,6.169050217E0,1.081950068E0,-7.683000565E0
4.497303786E1,6.150000095E0,1.024049997E0,-7.702050209E0
4.499303786E1,6.169050217E0,9.859500527E-1,-7.683000565E0
4.501303786E1,6.130950451E0,9.859500527E-1,-7.624950409E0
4.503303786E1,6.073050499E0,9.480000734E-1,-7.644000530E0
4.505303786E1,6.054000378E0,9.859500527E-1,-7.720950603E0
4.507303786E1,6.111000061E0,1.004999995E0,-7.683000565E0
4.509303786E1,6.130950451E0,1.024049997E0,-7.663050175E0
4.511303786E1,6.207000256E0,1.004999995E0,-7.663050175E0
4.513303786E1,6.187950134E0,1.044000030E0,-7.683000565E0
4.515303786E1,6.226050377E0,1.063050032E0,-7.606050491E0
4.517303786E1,6.226050377E0,1.063050032E0,-7.624950409E0
4.519303786E1,6.169050217E0,1.063050032E0,-7.644000530E0
4.521303786E1,6.150000095E0,1.024049997E0,-7.644000530E0
4.523303786E1,6.130950451E0,9.859500527E-1,-7.663050175E0
4.525303786E1,6.073050499E0,9.670500755E-1,-7.663050175E0
4.527303786E1,6.073050499E0,1.081950068E0,-7.683000565E0
4.529303786E1,6.054000378E0,1.024049997E0,-7.720950603E0
4.531303786E1,6.073050499E0,1.024049997E0,-7.644000530E0
4.533303786E1,6.207000256E0,9.859500527E-1,-7.644000530E0
4.535303786E1,6.207000256E0,1.081950068E0,-7.644000530E0
4.537303786E1,6.169050217E0,1.063050032E0,-7.663050175E0
4.539303786E1,6.150000095E0,9.859500527E-1,-7.720950603E0
4.541303786E1,6.130950451E0,9.859500527E-1,-7.624950409E0
4.543303786E1,6.073050499E0,1.024049997E0,-7.606050491E0
4.545303786E1,6.073050499E0,1.044000030E0,-7.624950409E0
4.547303786E1,6.091950417E0,1.101000071E0,-7.624950409E0
4.549303786E1,6.169050217E0,1.120050073E0,-7.702050209E0
4.551303786E1,6.207000256E0,1.004999995E0,-7.644000530E0
4.553303786E1,6.111000061E0,1.044000030E0,-7.624950409E0
4.555303786E1,6.130950451E0,1.024049997E0,-7.644000530E0
4.557303786E1,6.169050217E0,1.004999995E0,-7.606050491E0
4.559303786E1,6.187950134E0,1.024049997E0,-7.644000530E0
4.561303786E1,6.130950451E0,1.024049997E0,-7.683000565E0
4.563303786E1,6.169050217E0,1.024049997E0,-7.644000530E0
4.565303786E1,6.130950451E0,1.081950068E0,-7.644000530E0
4.567303786E1,6.130950451E0,1.101000071E0,-7.624950409E0
4.569303786E1,6.111000061E0,1.101000071E0,-7.683000565E0
4.571303786E1,6.187950134E0,1.004999995E0,-7.663050175E0
4.573303786E1,6.187950134E0,9.670500755E-1,-7.644000530E0
4.575303786E1,6.150000095E0,9.480000734E-1,-7.644000530E0
4.577303786E1,6.130950451E0,1.004999995E0,-7.624950409E0
4.579303786E1,6.150000095E0,1.063050032E0,-7.606050491E0
4.581303786E1,6.150000095E0,1.101000071E0,-7.663050175E0
4.583303786E1,6.187950134E0,1.063050032E0,-7.606050491E0
4.585303786E1,6.187950134E0,1.024049997E0,-7.644000530E0
4.587303786E1,6.150000095E0,1.004999995E0,-7.644000530E0
4.589303786E1,6.207000256E0,1.004999995E0,-7.587000370E0
4.591303786E1,6.169050217E0,1.024049997E0,-7.606050491E0
4.593303786E1,6.207000256E0,1.024049997E0,-7.624950409E0
4.595303786E1,6.207000256E0,1.024049997E0,-7.606050491E0
4.597303786E1,6.226050377E0,1.024049997E0,-7.606050491E0
4.599303786E1,6.207000256E0,1.024049997E0,-7.606050491E0
4.601303786E1,6.169050217E0,1.024049997E0,-7.624950409E0
4.603303786E1,6.150000095E0,1.044000030E0,-7.663050175E0
4.605303786E1,6.130950451E0,1.044000030E0,-7.606050491E0
4.607303786E1,6.130950451E0,1.081950068E0,-7.663050175E0
4.609303786E1,6.150000095E0,1.063050032E0,-7.663050175E0
4.611303786E1,6.207000256E0,1.063050032E0,-7.644000530E0
4.613303786E1,6.226050377E0,1.044000030E0,-7.606050491E0
4.615303786E1,6.226050377E0,1.024049997E0,-7.624950409E0
4.617303786E1,6.207000256E0,1.024049997E0,-7.606050491E0
4.619303786E1,6.187950134E0,1.024049997E0,-7.606050491E0
4.621303786E1,6.246000290E0,1.081950068E0,-7.567950249E0
4.623303786E1,6.246000290E0,1.120050073E0,-7.606050491E0
4.625303786E1,6.169050217E0,1.120050073E0,-7.644000530E0
4.627303786E1,6.169050217E0,1.063050032E0,-7.624950409E0
4.629303786E1,6.187950134E0,1.004999995E0,-7.624950409E0
4.631303786E1,6.169050217E0,1.044000030E0,-7.644000530E0
4.633303786E1,6.207000256E0,1.081950068E0,-7.587000370E0
4.635303786E1,6.207000256E0,1.081950068E0,-7.587000370E0
4.637303786E1,6.246000290E0,1.063050032E0,-7.587000370E0
4.639303786E1,6.207000256E0,1.024049997E0,-7.606050491E0
4.641303786E1,6.187950134E0,1.024049997E0,-7.644000530E0
4.643303786E1,6.187950134E0,1.063050032E0,-7.624950409E0
4.645303786E1,6.226050377E0,1.063050032E0,-7.567950249E0
4.647303786E1,6.226050377E0,1.063050032E0,-7.528950214E0
4.649303786E1,6.187950134E0,1.063050032E0,-7.606050491E0
4.651303786E1,6.207000256E0,1.044000030E0,-7.587000370E0
4.653303786E1,6.187950134E0,1.063050032E0,-7.549050331E0
4.655303786E1,6.226050377E0,1.044000030E0,-7.663050175E0
4.657303786E1,6.187950134E0,1.063050032E0,-7.624950409E0
4.659303786E1,6.246000290E0,1.101000071E0,-7.606050491E0
4.661303786E1,6.207000256E0,1.101000071E0,-7.606050491E0
4.663303786E1,6.226050377E0,1.044000030E0,-7.567950249E0
4.665303786E1,6.246000290E0,1.004999995E0,-7.624950409E0
4.667303786E1,6.207000256E0,1.063050032E0,-7.587000370E0
4.669303786E1,6.226050377E0,1.101000071E0,-7.624950409E0
4.671303786E1,6.246000290E0,1.081950068E0,-7.624950409E0
4.673303786E1,6.246000290E0,1.063050032E0,-7.606050491E0
4.675303786E1,6.246000290E0,1.004999995E0,-7.587000370E0
4.677303786E1,6.187950134E0,1.063050032E0,-7.587000370E0
4.679303786E1,6.187950134E0,1.063050032E0,-7.587000370E0
