Time (s),ax,ay,az,gx,gy,gz
6.193037864,5.479950428,0.8140500188,-7.816950321,0.01141249947,0.009487500414,0.0434499979
6.213037864,5.671050072,0.8710500598,-7.951050282,0.008662499487,0.00192499999,0.03877500072
6.233037864,5.805000305,0.9480000734,-8.179950714,-0.002474999987,-0.0009624999948,0.0362999998
6.253037864,5.9010005,0.8140500188,-7.969950199,-0.03176249936,0.008937500417,-0.003574999981
6.273037864,5.920050144,0.6610500216,-7.836000443,-0.03849999979,0.009349999949,-0.009212499484
6.293037864,5.842950344,0.6799500585,-7.912050247,-0.0549999997,0.01979999989,0.01209999993
6.313037864,5.767050266,0.8140500188,-7.873950481,-0.07287500054,0.03726249933,0.03024999984
6.333037864,5.805000305,0.8140500188,-7.98900032,-0.073012501,0.04042499885,0.0244750008
6.353037864,5.499000072,1.063050032,-8.200050354,-0.06627500057,0.0496375002,-0.003437499981
6.373037864,5.116050243,0.889950037,-8.122950554,-0.05128749833,0.04578749835,-0.07548750192
6.393037864,5.097000122,0.6990000606,-7.893000603,-0.0489500016,0.04455000162,-0.07919999957
6.413037864,5.518050194,0.6610500216,-8.008049965,-0.0438624993,0.03547500074,-0.06819999963
6.433037864,5.689950466,0.6799500585,-8.085000038,-0.03712499887,0.02323750034,-0.03781250119
6.453037864,5.748000145,0.7950000167,-8.065950394,-0.0380874984,0.0233750008,-0.02708750032
6.473037864,5.842950344,0.6990000606,-7.98900032,-0.0427624993,0.01484999992,0.00838750042
6.493037864,5.767050266,0.6409500241,-7.93200016,-0.03616249934,0.004537499975,0.07493750006
6.513037864,5.652000427,0.6030000448,-7.93200016,-0.03643750027,0.002199999988,0.0873124972
6.533037864,5.614050388,0.6990000606,-7.93200016,-0.03327500075,-0.003437499981,0.08635000139
6.553037864,5.614050388,0.756000042,-7.969950199,-0.02309999987,-0.01911249943,0.06902500242
6.573037864,5.689950466,0.8520000577,-8.065950394,-0.006599999964,-0.03602499887,0.04179999977
6.593037864,5.632950306,0.8329500556,-8.065950394,0.01017499994,-0.03863750026,0.01319999993
6.613037864,5.536950111,0.8520000577,-7.912050247,0.01429999992,-0.01993750036,0.01264999993
6.633037864,5.575050354,0.7750500441,-7.951050282,0.01773750037,-0.009349999949,0.01306249946
6.653037864,5.593950272,0.7180500627,-7.98900032,0.01237499993,0.02199999988,0.02048750035
6.673037864,5.593950272,0.8329500556,-7.951050282,0.0116875004,0.05046249926,0.01608750038
6.693037864,5.689950466,0.8520000577,-7.951050282,0.0186999999,0.04578749835,-0.002337499987
6.713037864,5.709000111,0.8710500598,-7.951050282,0.0244750008,0.0420750007,-0.02873750031
6.733037864,5.767050266,0.7950000167,-8.085000038,0.02997500077,0.03753750026,-0.06572499871
6.753037864,5.689950466,0.8140500188,-7.98900032,0.02818750031,0.03024999984,-0.08758749813
6.773037864,5.652000427,0.9859500527,-7.912050247,0.01897500083,0.02502499893,-0.09913749993
6.793037864,5.689950466,1.158000112,-7.893000603,0.002337499987,0.02351249941,-0.120312497
6.813037864,5.652000427,0.8329500556,-8.104050636,-0.008249999955,0.02241249941,-0.1282874942
6.833037864,5.805000305,0.487950027,-8.237999916,-0.007974999957,0.02227500081,-0.08566249907
6.853037864,5.938950062,0.9090000391,-8.122950554,-0.01581249945,0.02722499892,-0.03877500072
6.873037864,5.440950394,1.905000091,-8.161050797,-0.00811249949,0.02818750031,-0.03657500073
6.893037864,5.211000443,0.9090000391,-7.375950336,0.00178749999,0.01402499992,-0.0554125011
6.913037864,5.748000145,0.2580000162,-8.026950836,-0.0127875004,0.01264999993,-0.0567874983
6.933037864,5.920050144,0.1440000087,-7.98900032,-0.0192499999,0.008799999952,-0.03368749842
6.953037864,5.958000183,0.5460000038,-7.663050175,-0.01402499992,0.009349999949,0.001237499993
6.973037864,6.016050339,0.8520000577,-7.64400053,-0.02172499895,0.02502499893,0.02804999985
6.993037864,5.824050426,1.101000071,-7.893000603,-0.01691249944,0.04138749838,0.04537500069
7.013037864,5.997000217,0.6220500469,-7.969950199,-0.007837500423,0.06613750011,0.03575000167
7.033037864,5.689950466,0.2970000207,-8.122950554,0.01567500085,0.08126249909,0.06063750014
7.053037864,5.30700016,1.04400003,-7.836000443,0.0489500016,0.06819999963,0.08607500046
7.073037864,5.479950428,1.27305007,-8.008049965,0.04578749835,0.04523750022,0.01773750037
7.093037864,5.767050266,1.081950068,-8.104050636,0.04179999977,0.0380874984,-0.003987499978
7.113037864,5.709000111,0.7180500627,-8.008049965,0.04015000165,0.02186249942,-0.02021249942
7.133037864,5.652000427,0.6990000606,-7.893000603,0.03299999982,0.0251624994,-0.002612499986
7.153037864,5.671050072,0.756000042,-7.98900032,0.03011249937,0.02199999988,0.0008249999955
7.173037864,5.767050266,0.7750500441,-8.008049965,0.02089999989,0.0186999999,0.001374999993
7.193037864,5.689950466,0.8140500188,-7.98900032,0.01594999991,-0.005087499972,-0.01842499897
7.213037864,5.632950306,0.6990000606,-8.104050636,0.009487500414,-0.01773750037,-0.02804999985
7.233037864,5.518050194,0.8329500556,-7.98900032,-0.005224999972,-0.04166249931,-0.02873750031
7.253037864,5.518050194,0.7750500441,-7.93200016,-0.002337499987,-0.1027124971,-0.0362999998
7.273037864,5.614050388,0.7180500627,-7.951050282,-0.008249999955,-0.1157749966,-0.04235000163
7.293037864,5.709000111,0.7750500441,-7.951050282,-0.03066249937,-0.1016125008,-0.03575000167
7.313037864,5.767050266,0.7750500441,-8.046000481,-0.04936249927,-0.06682500243,0.02887500077
7.333037864,5.689950466,0.7750500441,-7.951050282,-0.05059999973,-0.05747500062,0.04001250118
7.353037864,5.575050354,0.7750500441,-7.969950199,-0.04881250113,-0.03464999795,0.06847500056
7.373037864,5.652000427,0.7750500441,-8.026950836,-0.04221250117,-0.02007500082,0.1040875018
7.393037864,5.632950306,0.7750500441,-8.008049965,-0.04015000165,-0.01718750037,0.09638749808
7.413037864,5.593950272,0.756000042,-7.969950199,-0.03079999983,-0.01429999992,0.07617499679
7.433037864,5.671050072,0.7180500627,-8.104050636,-0.01471249945,-0.009899999946,0.04812499881
7.453037864,5.671050072,0.7750500441,-8.085000038,-0.008249999955,-0.008799999952,0.0367125012
7.473037864,5.556000233,0.8140500188,-7.969950199,0.01526249945,-0.005362499971,-0.0006874999963
7.493037864,5.614050388,0.8520000577,-7.951050282,0.03684999794,0.0009624999948,-0.0373999998
7.513037864,5.709000111,0.9090000391,-7.951050282,0.03547500074,0.00178749999,-0.03767500073
7.533037864,5.748000145,0.889950037,-7.969950199,0.02584999986,0.005912499968,-0.03121249937
7.553037864,5.785950184,0.889950037,-8.008049965,0.01031249948,0.006187499966,-0.04936249927
7.573037864,5.767050266,0.9090000391,-7.855050564,0.006462499965,0.006187499966,-0.05527500063
7.593037864,5.689950466,0.756000042,-7.98900032,0.0004124999978,0.007837500423,-0.04977500066
7.613037864,5.614050388,0.6990000606,-8.161050797,0.01182499994,0.01237499993,-0.05087500066
7.633037864,5.536950111,0.7950000167,-8.026950836,0.02736249939,0.01196249947,-0.06256250292
7.653037864,5.536950111,0.8520000577,-7.951050282,0.0316249989,0.006462499965,-0.06366249919
7.673037864,5.614050388,0.8140500188,-7.98900032,0.03024999984,0.004124999978,-0.05884999782
7.693037864,5.785950184,0.8329500556,-7.951050282,0.0298375003,0.0002749999985,-0.05706249923
7.713037864,5.689950466,0.7950000167,-8.046000481,0.02653750032,0.006187499966,-0.05335000157
7.733037864,5.614050388,0.756000042,-7.93200016,0.02309999987,0.009624999948,-0.04881250113
7.753037864,5.824050426,0.889950037,-7.969950199,0.02007500082,0.01443750039,-0.04303750023
7.773037864,5.824050426,0.9670500755,-7.951050282,0.0251624994,0.02557500079,-0.04936249927
7.793037864,5.671050072,0.8329500556,-8.046000481,0.03451250121,0.02694999985,-0.06489999592
7.813037864,5.593950272,0.8140500188,-7.912050247,0.03643750027,0.01966249943,-0.06435000151
7.833037864,5.652000427,0.7750500441,-8.008049965,0.03382499889,0.01388750039,-0.05555000156
7.853037864,5.652000427,0.8140500188,-8.026950836,0.03781250119,0.001237499993,-0.06104999781
7.873037864,5.614050388,0.7950000167,-7.93200016,0.02969999984,-0.00178749999,-0.05156249925
7.893037864,5.614050388,0.8140500188,-7.951050282,0.01581249945,0.002062499989,-0.0362999998
7.913037864,5.728050232,0.8710500598,-7.98900032,0.007974999957,0.003162499983,-0.03492499888
7.933037864,5.748000145,0.8520000577,-8.008049965,0.002062499989,0.006599999964,-0.03244999796
7.953037864,5.748000145,0.9090000391,-7.93200016,-0.004812499974,0.006874999963,-0.02392499894
7.973037864,5.748000145,0.8520000577,-7.951050282,-0.02199999988,0.01127499994,-0.01141249947
7.993037864,5.671050072,0.8140500188,-8.008049965,-0.03492499888,0.01443750039,0.005637499969
8.013037864,5.575050354,0.7750500441,-7.912050247,-0.03575000167,0.006187499966,0.02062499896
8.033037864,5.518050194,0.7950000167,-8.046000481,-0.03822499886,0.00178749999,0.03368749842
8.053037864,5.499000072,0.8329500556,-7.98900032,-0.0369874984,-0.01154999994,0.04441250116
8.073037864,5.556000233,0.8140500188,-8.065950394,-0.03258749843,-0.02887500077,0.05004999787
8.093037864,5.593950272,0.8140500188,-8.065950394,-0.03464999795,-0.03176249936,0.05486249924
8.113037864,5.593950272,0.8140500188,-7.969950199,-0.03258749843,-0.03121249937,0.05211250111
8.133037864,5.652000427,0.8329500556,-7.951050282,-0.0303875003,-0.02736249939,0.04826249927
8.153037864,5.728050232,0.7369500399,-7.951050282,-0.03244999796,-0.02543750033,0.05224999785
8.173037864,5.709000111,0.756000042,-7.969950199,-0.0362999998,-0.02172499895,0.0679249987
8.193037864,5.709000111,0.8520000577,-7.836000443,-0.02901249938,-0.01608750038,0.07287500054
8.213037864,5.805000305,0.9480000734,-7.893000603,-0.0240624994,-0.0127875004,0.06476250291
8.233037864,5.824050426,0.8329500556,-7.98900032,-0.01636249945,-0.002749999985,0.04303750023
8.253037864,5.824050426,0.756000042,-8.085000038,-0.003987499978,0.007149999961,0.01966249943
8.273037864,5.728050232,0.8329500556,-7.969950199,0.002612499986,0.01512499992,0.009899999946
8.293037864,5.536950111,1.024049997,-7.855050564,0.01099999994,0.03355000168,-0.004949999973
8.313037864,5.536950111,1.063050032,-7.873950481,0.01099999994,0.03341250122,-0.03492499888
8.333037864,5.614050388,0.9289500713,-8.008049965,0.008799999952,0.03244999796,-0.04881250113
8.353037864,5.748000145,0.8710500598,-8.085000038,0.00178749999,0.03299999982,-0.05953750014
8.373037864,5.709000111,0.8710500598,-8.085000038,-0.01677500084,0.02529999986,-0.02323750034
8.393037864,5.689950466,0.8710500598,-7.93200016,-0.0181499999,0.02419999987,-0.0181499999
8.413037864,5.536950111,0.9090000391,-7.893000603,-0.01581249945,0.01952499896,-0.02378750034
8.433037864,5.556000233,0.7950000167,-7.912050247,-0.008799999952,0.007562499959,-0.02859999985
8.453037864,5.671050072,0.7750500441,-7.98900032,-0.005362499971,0.002199999988,-0.02749999985
8.473037864,5.728050232,0.8710500598,-8.008049965,0.007287499961,-0.01553750038,-0.03396249935
8.493037864,5.767050266,0.9670500755,-7.893000603,0.007699999958,-0.02749999985,-0.0298375003
8.513037864,5.785950184,0.9090000391,-7.912050247,0.002199999988,-0.02763750032,-0.02309999987
8.533037864,5.785950184,0.8140500188,-7.873950481,-0.007287499961,-0.01911249943,-0.01512499992
8.553037864,5.881950378,0.7369500399,-7.93200016,-0.03478749841,-0.005774999969,0.0427624993
8.573037864,5.9010005,0.7950000167,-7.912050247,-0.04647500068,0.00549999997,0.06861250103
8.593037864,5.824050426,0.8710500598,-7.951050282,-0.06544999778,0.03272499889,0.1023000032
8.613037864,5.767050266,0.9090000391,-7.836000443,-0.06407500058,0.04757500067,0.1157749966
8.633037864,5.709000111,0.9859500527,-7.893000603,-0.06063750014,0.05004999787,0.1072499976
8.653037864,5.881950378,1.004999995,-7.873950481,-0.05211250111,0.05211250111,0.08552499861
8.673037864,5.9010005,0.9670500755,-7.912050247,-0.04702499881,0.05623750016,0.073012501
8.693037864,5.881950378,0.889950037,-7.969950199,-0.0492249988,0.06407500058,0.05651250109
8.713037864,5.863050461,0.8520000577,-7.912050247,-0.0556874983,0.07273750007,0.0431750007
8.733037864,5.881950378,0.9670500755,-8.008049965,-0.05775000155,0.07796250284,0.04592499882
8.753037864,5.785950184,0.9090000391,-7.797000408,-0.04757500067,0.07535000145,0.04069999978
8.773037864,5.709000111,0.889950037,-7.740000248,-0.03066249937,0.06847500056,0.02186249942
8.793037864,5.842950344,0.8520000577,-7.873950481,-0.01649999991,0.06201250106,0.003299999982
8.813037864,5.863050461,0.7369500399,-8.046000481,0.02048750035,0.05376249924,-0.04826249927
8.833037864,5.881950378,0.7750500441,-7.893000603,0.06201250106,0.04839999974,-0.1031249985
8.853037864,5.709000111,0.8140500188,-7.98900032,0.07961250097,0.03987500072,-0.1236125007
8.873037864,5.499000072,0.7950000167,-8.046000481,0.08621250093,0.02144999988,-0.1237500012
8.893037864,5.422050476,0.8140500188,-7.912050247,0.08470000327,-0.0004124999978,-0.115912497
8.913037864,5.460000038,0.889950037,-8.026950836,0.0868999958,-0.02928750031,-0.103262499
8.933037864,5.593950272,0.9090000391,-8.026950836,0.09363749623,-0.05775000155,-0.101062499
8.953037864,5.728050232,0.8710500598,-7.836000443,0.09171249717,-0.0669625029,-0.09803749621
8.973037864,5.805000305,0.7950000167,-7.663050175,0.08359999955,-0.0683375001,-0.08662500232
8.993037864,5.842950344,0.756000042,-7.64400053,0.07246249914,-0.05788749829,-0.06270000339
9.013037864,5.748000145,0.8140500188,-7.93200016,0.0434499979,-0.03464999795,-0.01086249948
9.033037864,5.689950466,0.8329500556,-8.237999916,0.0367125012,-0.03231250122,0.001237499993
9.053037864,5.652000427,0.9090000391,-8.065950394,0.02474999987,-0.03176249936,0.01196249947
9.073037864,5.536950111,0.889950037,-7.777950287,0.008937500417,-0.03822499886,0.01333750039
9.093037864,5.365050316,0.889950037,-8.026950836,0.008524999954,-0.04716249928,0.008524999954
9.113037864,5.097000122,0.8520000577,-8.026950836,0.01182499994,-0.06888750196,-0.006187499966
9.133037864,4.503000259,0.487950027,-8.046000481,0.01567500085,-0.09432499856,-0.02364999987
9.153037864,3.985950232,0.1440000087,-8.122950554,0.02557500079,-0.1473999918,-0.03451250121
9.173037864,3.775050163,-0.009000000544,-8.218950272,0.03877500072,-0.214774996,-0.04179999977
9.193037864,3.793950081,0.08595000207,-8.640000343,0.1137124971,-0.352137506,0.05417500064
9.213037864,4.789950371,0.7750500441,-8.98500061,0.1410750002,-0.3940750062,0.07851249725
9.233037864,6.034950256,1.387950063,-8.98500061,0.1615625024,-0.4320249856,0.04166249931
9.253037864,6.073050499,0.7369500399,-8.56305027,0.1453374922,-0.4019125104,-0.02598750032
9.273037864,6.456000328,0.1050000042,-8.161050797,0.1339250058,-0.3755125105,-0.02529999986
9.293037864,6.628050327,0.1630500108,-7.969950199,0.09762500226,-0.2979624867,0.009349999949
9.313037864,6.169050217,0.6030000448,-7.969950199,0.03781250119,-0.1277374923,0.1446499974
9.333037864,5.403000355,0.7369500399,-7.93200016,0.03258749843,-0.08799999952,0.1842499971
9.353037864,5.173050404,0.5650500059,-8.046000481,0.03478749841,-0.05362499878,0.2224749923
9.373037864,5.154000282,0.3349500299,-8.085000038,0.03107500076,-0.009349999949,0.2270125002
9.393037864,5.154000282,0.1819500029,-8.218950272,0.0251624994,0.01649999991,0.2211000025
9.413037864,5.30700016,0.2970000207,-8.122950554,0.0004124999978,0.08607500046,0.2139499933
9.433037864,5.326050282,0.3540000021,-8.275950432,-0.05376249924,0.2182125002,0.2283875048
9.453037864,5.173050404,0.2970000207,-8.237999916,-0.06489999592,0.2436500043,0.2290749997
9.473037864,5.097000122,0.3919500113,-8.257050514,-0.06544999778,0.2255000025,0.2047374994
9.493037864,5.038950443,0.3349500299,-8.353050232,-0.04289999977,0.172012493,0.1585374922
9.513037864,5.020050049,0.2970000207,-8.37195015,-0.02997500077,0.1607374996,0.1627999991
9.533037864,4.981950283,0.3349500299,-8.353050232,0.02062499896,0.03382499889,0.1201749966
9.553037864,5.020050049,0.3919500113,-8.353050232,0.0910250023,-0.180537492,0.007149999961
9.573037864,5.038950443,0.2779500186,-8.37195015,0.09941250086,-0.2056999952,-0.005087499972
9.593037864,5.058000088,0.2779500186,-8.353050232,0.1049124971,-0.2143625021,0.002337499987
9.613037864,5.020050049,0.2779500186,-8.334000587,0.09817499667,-0.1958000064,0.01979999989
9.633037864,5.058000088,0.2779500186,-8.295000076,0.08676250279,-0.184937492,0.02598750032
9.653037864,5.020050049,0.2779500186,-8.391000748,0.06462500244,-0.1637624949,0.02777500078
9.673037864,5.020050049,0.201000005,-8.218950272,0.04826249927,-0.1533125043,0.02007500082
9.693037864,5.191950321,0.1440000087,-8.200050354,0.04468749836,-0.1489125043,0.02076249942
9.713037864,5.518050194,0.2389500141,-8.218950272,0.0369874984,-0.1199000031,0.03533750027
9.733037864,5.460000038,0.3919500113,-8.257050514,0.02241249941,-0.08470000327,0.0669625029
9.753037864,5.287950039,0.3349500299,-8.275950432,0.0008249999955,-0.05967500061,0.09088750184
9.773037864,5.097000122,0.2389500141,-8.37195015,-0.01677500084,-0.01099999994,0.1049124971
9.793037864,4.867050171,0.2779500186,-8.467950821,-0.01594999991,0.007149999961,0.09707500041
9.813037864,4.656000137,0.3160500228,-8.524950027,-0.008799999952,-0.0001374999993,0.08249999583
9.833037864,4.444950104,0.3160500228,-8.583000183,-0.003574999981,-0.008249999955,0.06228749827
9.853037864,4.369050026,0.3160500228,-8.583000183,-0.0008249999955,-0.04056249931,0.04331250116
9.873037864,4.254000187,0.2779500186,-8.583000183,0.008524999954,-0.1179749966,0.01828750037
9.893037864,4.350000381,0.4120500088,-8.602050781,0.02227500081,-0.1722874939,-0.01127499994
9.913037864,4.483950138,0.46905002,-8.602050781,0.03959999979,-0.1959374994,-0.04757500067
9.933037864,4.618050098,0.46905002,-8.524950027,0.06407500058,-0.2054249942,-0.1097249985
9.953037864,4.693950176,0.4309500158,-8.56305027,0.0859375,-0.2169750035,-0.1940124929
9.973037864,4.789950371,0.4120500088,-8.50605011,0.09597499669,-0.2359499931,-0.2558875084
9.993037864,4.771050453,0.4120500088,-8.467950821,0.1006499976,-0.2454375029,-0.2780250013
10.01303786,4.809000015,0.3349500299,-8.487000465,0.09927500039,-0.2389750034,-0.2761000097
10.03303786,4.809000015,0.3540000021,-8.410050392,0.08717499673,-0.2167000026,-0.2569875121
10.05303786,4.867050171,0.3730500042,-8.410050392,0.07699999958,-0.1792999953,-0.2399374992
10.07303786,4.924050331,0.4120500088,-8.44904995,0.073012501,-0.1343374997,-0.2268749923
10.09303786,4.924050331,0.4120500088,-8.410050392,0.07012499869,-0.09597499669,-0.2142249942
10.11303786,4.90500021,0.4309500158,-8.391000748,0.05087500066,-0.01732499897,-0.1739374995
10.13303786,4.90500021,0.46905002,-8.44904995,0.02901249938,0.05733750015,-0.1302125007
10.15303786,4.885950089,0.5260500312,-8.467950821,0.01237499993,0.09088750184,-0.09583749622
10.17303786,4.90500021,0.5070000291,-8.391000748,-0.004674999975,0.1055999994,-0.06435000151
10.19303786,4.90500021,0.5460000038,-8.391000748,-0.0186999999,0.1094499975,-0.04056249931
10.21303786,4.90500021,0.5839500427,-8.410050392,-0.0303875003,0.1020250022,-0.02158750035
10.23303786,4.90500021,0.6030000448,-8.44904995,-0.04248749837,0.09322500229,-0.01058750041
10.25303786,4.90500021,0.5070000291,-8.353050232,-0.06256250292,0.08538749814,-0.0002749999985
10.27303786,4.963050365,0.5070000291,-8.42895031,-0.06503749639,0.08373750001,-0.0
10.29303786,4.963050365,0.5070000291,-8.391000748,-0.06943749636,0.0798875019,0.003437499981
10.31303786,4.981950283,0.46905002,-8.391000748,-0.07315000147,0.06861250103,0.006599999964
10.33303786,4.885950089,0.487950027,-8.42895031,-0.07191249728,0.06201250106,0.006737499963
10.35303786,4.828050137,0.5070000291,-8.353050232,-0.06435000151,0.04908749834,0.005087499972
10.37303786,4.789950371,0.5070000291,-8.467950821,-0.0362999998,0.03464999795,-0.0246124994
10.39303786,4.828050137,0.5460000038,-8.487000465,-0.02749999985,0.02722499892,-0.0356125012
10.41303786,4.828050137,0.5260500312,-8.42895031,-0.01746249944,0.01251249947,-0.04262499884
10.43303786,4.809000015,0.487950027,-8.467950821,-0.0192499999,-0.005224999972,-0.02254999988
10.45303786,4.771050453,0.5070000291,-8.42895031,-0.02172499895,-0.007699999958,-0.01182499994
10.47303786,4.789950371,0.487950027,-8.37195015,-0.01801249944,-0.01498750038,-0.008524999954
10.49303786,4.809000015,0.5260500312,-8.44904995,-0.00178749999,-0.02323750034,-0.003024999984
10.51303786,4.809000015,0.5650500059,-8.42895031,0.00371249998,-0.02529999986,-0.004124999978
10.53303786,4.867050171,0.5260500312,-8.44904995,0.01113750041,-0.0309375003,-0.01526249945
10.55303786,4.90500021,0.5070000291,-8.42895031,0.01471249945,-0.03657500073,-0.02241249941
10.57303786,4.90500021,0.5070000291,-8.44904995,0.01086249948,-0.03533750027,-0.01608750038
10.59303786,4.867050171,0.5260500312,-8.42895031,-0.0009624999948,-0.02997500077,0.003162499983
10.61303786,4.885950089,0.4500000179,-8.410050392,-0.01003750041,-0.02241249941,0.0175999999
10.63303786,4.84800005,0.4309500158,-8.391000748,-0.01526249945,-0.01966249943,0.02777500078
10.65303786,4.789950371,0.4500000179,-8.42895031,-0.02694999985,-0.01567500085,0.0496375002
10.67303786,4.828050137,0.487950027,-8.44904995,-0.01127499994,-0.006599999964,0.04015000165
10.69303786,4.809000015,0.487950027,-8.44904995,-0.002474999987,-0.004124999978,0.0305249989
10.71303786,4.84800005,0.5070000291,-8.487000465,0.006737499963,-0.001099999994,0.01196249947
10.73303786,4.867050171,0.5070000291,-8.487000465,0.01141249947,-0.0001374999993,-0.003437499981
10.75303786,4.771050453,0.46905002,-8.42895031,0.0116875004,-0.001649999991,-0.005362499971
